Probeset ID	Gene	Description	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value (%)
AGI_MM_OLIGO_A_51_P269375	Ank1	ankyrin 1, erythroid	-2.360624575	-1.27	0.537993213	2.510544	2.506092472
AGI_MM_OLIGO_A_51_P109933	Tekt2	tektin 2	-1.991378405	-1.21	0.607619324	2.495384	4.130499272
AGI_MM_OLIGO_A_51_P129895	Comt	catechol-O-methyltransferase	-2.202186698	-1.223333333	0.555508457	2.48911	2.906685376
AGI_MM_OLIGO_A_51_P231184	Anpep	alanyl (membrane) aminopeptidase	-2.049732635	-1.22	0.595199578	2.48022	3.707441527
AGI_MM_OLIGO_A_51_P468381	Purb	purine rich element binding protein B	-1.931335622	-1.193333333	0.617879834	2.479052	4.484205204
AGI_MM_OLIGO_A_51_P266964	Slc35d1	solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1	-3.37369162	-1.32	0.391262791	2.472616	1.092973022
AGI_MM_OLIGO_A_51_P307168	Ddah1	dimethylarginine dimethylaminohydrolase 1	-2.038356539	-1.183333333	0.580533047	2.452122	3.707441527
AGI_MM_OLIGO_A_51_P435922	1700027N10Rik	RIKEN cDNA 1700027N10 gene	-2.265277559	-1.223333333	0.540036839	2.445705	2.506092472
AGI_MM_OLIGO_A_51_P187352	Kcnma1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1	-2.712831407	-1.25	0.460773197	2.445287	1.561390031
AGI_MM_OLIGO_A_51_P306247	C130076O07Rik	RIKEN cDNA C130076O07 gene	-2.417417776	-1.253333333	0.51845955	2.443076	2.358415181
AGI_MM_OLIGO_A_51_P187632	1700010H15Rik	RIKEN cDNA 1700010H15 gene	-3.214929627	-1.263333333	0.392958316	2.433801	1.275135192
AGI_MM_OLIGO_A_51_P356922	Orc1l	origin recognition complex, subunit 1-like (S.cereviaiae)	-2.149028881	-1.243333333	0.578555898	2.430724	3.468608598
AGI_MM_OLIGO_A_51_P221382	Thrap2	thyroid hormone receptor associated protein 2	-2.519099541	-1.27	0.504148399	2.428363	1.850736175
AGI_MM_OLIGO_A_51_P235909	Phkg2	phosphorylase kinase, gamma 2 (testis)	-2.170217054	-1.176666667	0.542188471	2.425536	3.468608598
AGI_MM_OLIGO_A_51_P486208	Wnk4	WNK lysine deficient protein kinase 4	-2.992610117	-1.256666667	0.419923283	2.421601	1.322362421
AGI_MM_OLIGO_A_51_P407690	3110056O03Rik	RIKEN cDNA 3110056O03 gene	-3.72607755	-1.253333333	0.336368021	2.415751	0.48194086
AGI_MM_OLIGO_A_51_P240501	4930583H14Rik	RIKEN cDNA 4930583H14 gene	-2.756544616	-1.266666667	0.459512485	2.415226	1.561390031
AGI_MM_OLIGO_A_51_P415145	Atp6v0a2	ATPase, H+ transporting, lysosomal V0 subunit A2	-2.080293293	-1.206666667	0.580046415	2.403384	3.707441527
AGI_MM_OLIGO_A_51_P470630	2310014L17Rik	RIKEN cDNA 2310014L17 gene	-2.548209344	-1.21	0.474843247	2.393432	1.850736175
AGI_MM_OLIGO_A_51_P172251	Ifrd2	interferon-related developmental regulator 2	-2.130401277	-1.183333333	0.555450913	2.392516	3.468608598
AGI_MM_OLIGO_A_51_P120017	Pde2a	phosphodiesterase 2A, cGMP-stimulated	-2.318110088	-1.2	0.517663077	2.390743	2.506092472
AGI_MM_OLIGO_A_51_P294375	5730559C18Rik	RIKEN cDNA 5730559C18 gene	-1.925934265	-1.15	0.597112799	2.363843	4.484205204
AGI_MM_OLIGO_A_51_P409827	Fndc4	fibronectin type III domain containing 4	-2.29632698	-1.166666667	0.508057727	2.351005	2.506092472
AGI_MM_OLIGO_A_51_P108850	Lyplal1	lysophospholipase-like 1	-2.914370276	-1.256666667	0.431196639	2.346206	1.322362421
AGI_MM_OLIGO_A_51_P297976	2310021P13Rik	RIKEN cDNA 2310021P13 gene	-2.371229706	-1.16	0.48919765	2.339564	2.506092472
AGI_MM_OLIGO_A_51_P321385	Amot	angiomotin	-2.992045614	-1.24	0.414432184	2.336995	1.322362421
AGI_MM_OLIGO_A_51_P251023	Plscr2	phospholipid scramblase 2	-2.488142234	-1.206666667	0.484966916	2.324878	2.311974742
AGI_MM_OLIGO_A_51_P466270	Heph	hephaestin	-2.574557261	-1.2	0.466099558	2.322287	1.724126457
AGI_MM_OLIGO_A_51_P372550	Cgref1	cell growth regulator with EF hand domain 1	-2.714849019	-1.17	0.430963192	2.316477	1.561390031
AGI_MM_OLIGO_A_51_P343355	Amn	amnionless	-2.659512207	-1.19	0.447450475	2.310536	1.561390031
AGI_MM_OLIGO_A_51_P212956	Psors1c2	psoriasis susceptibility 1 candidate 2 (human)	-2.173104278	-1.126666667	0.51845955	2.308456	3.468608598
AGI_MM_OLIGO_A_51_P325914	Jun	Jun oncogene	-2.630626343	-1.156666667	0.439692498	2.296844	1.724126457
AGI_MM_OLIGO_A_51_P507899	Ttc8	tetratricopeptide repeat domain 8	-2.664703362	-1.193333333	0.44782971	2.279774	1.561390031
AGI_MM_OLIGO_A_51_P394676	Mef2d	myocyte enhancer factor 2D	-2.338276967	-1.126666667	0.481836276	2.275416	2.506092472
AGI_MM_OLIGO_A_51_P310066	Rasgef1a	RasGEF domain family, member 1A	-1.964460071	-1.08	0.549769382	2.271488	4.484205204
AGI_MM_OLIGO_A_51_P401501	Tmem213	transmembrane protein 213	-1.912482683	-1.116666667	0.583883283	2.268139	4.843679002
AGI_MM_OLIGO_A_51_P183154	Hook1	hook homolog 1 (Drosophila)	-2.029802267	-1.14	0.56163106	2.256878	3.707441527
AGI_MM_OLIGO_A_51_P354913	Fndc5	fibronectin type III domain containing 5	-2.313641042	-1.126666667	0.486966926	2.256776	2.506092472
AGI_MM_OLIGO_A_51_P345073	2310020A21Rik	RIKEN cDNA 2310020A21 gene	-2.425284441	-1.113333333	0.459052684	2.247949	2.358415181
AGI_MM_OLIGO_A_51_P286814	Ncor2	nuclear receptor co-repressor 2	-3.487349534	-1.153333333	0.330719167	2.24714	0.48194086
AGI_MM_OLIGO_A_51_P305950	Cryaa	crystallin, alpha A	-2.059098773	-1.08	0.524501308	2.236586	3.707441527
AGI_MM_OLIGO_A_51_P418029	Mum1l1	melanoma associated antigen (mutated) 1-like 1	-2.11259768	-1.09	0.515952474	2.230251	3.468608598
AGI_MM_OLIGO_A_51_P432288	Rnf183	ring finger protein 183	-2.357929014	-1.1	0.466511075	2.228909	2.506092472
AGI_MM_OLIGO_A_51_P397056	Hsd3b3	hydroxysteroid dehydrogenase-3, delta<5>-3-beta	-2.483600496	-1.136666667	0.457668884	2.214202	2.311974742
AGI_MM_OLIGO_A_51_P391727	Slc3a1	solute carrier family 3, member 1	-2.251129266	-1.155	0.513075823	2.21102	2.634425648
AGI_MM_OLIGO_A_51_P116755	Cap2	CAP, adenylate cyclase-associated protein, 2 (yeast)	-2.169706826	-1.073333333	0.49469049	2.206288	3.468608598
AGI_MM_OLIGO_A_51_P494775	Rcor1	REST corepressor 1	-2.491720261	-1.126666667	0.452164187	2.196981	2.311974742
AGI_MM_OLIGO_A_51_P427080	Ddef2	development and differentiation enhancing factor 2	-2.597258312	-1.096666667	0.422240122	2.196644	1.724126457
AGI_MM_OLIGO_A_51_P274635	E030041M21Rik	RIKEN cDNA E030041M21 gene	-2.034245896	-1.046666667	0.51452318	2.191925	3.707441527
AGI_MM_OLIGO_A_51_P129937	Strn3	striatin, calmodulin binding protein 3	-2.095622039	-1.053333333	0.502635167	2.191589	3.468608598
AGI_MM_OLIGO_A_51_P269216	Atf5	activating transcription factor 5	-1.929365668	-1.113333333	0.577046307	2.185458	4.484205204
AGI_MM_OLIGO_A_51_P391419	Pkd2l1	polycystic kidney disease 2-like 1	-2.230017495	-1.096666667	0.491774916	2.183788	2.634425648
AGI_MM_OLIGO_A_51_P107362	Socs2	suppressor of cytokine signaling 2	-2.389088257	-1.07	0.447869599	2.179362	2.358415181
AGI_MM_OLIGO_A_51_P219594	1700123K08Rik	RIKEN cDNA 1700123K08 gene	-2.804573853	-1.103333333	0.393404985	2.175379	1.322362421
AGI_MM_OLIGO_A_51_P254045	Traip	TRAF-interacting protein	-2.891997387	-1.093333333	0.378054744	2.164408	1.322362421
AGI_MM_OLIGO_A_51_P176341	Syvn1	synovial apoptosis inhibitor 1, synoviolin	-2.183076087	-1.07	0.490134085	2.160341	3.468608598
AGI_MM_OLIGO_A_51_P306229	Ipo7	importin 7	-3.095372741	-1.133333333	0.366137919	2.156846	1.280470486
AGI_MM_OLIGO_A_51_P417646	Arrdc2	arrestin domain containing 2	-1.896234539	-1.016666667	0.536150273	2.156706	4.843679002
AGI_MM_OLIGO_A_51_P445555	Arid1b	AT rich interactive domain 1B (Swi1 like)	-2.593523241	-1.09	0.420277707	2.153038	1.724126457
AGI_MM_OLIGO_A_51_P425656	Pard6g	par-6 partitioning defective 6 homolog gamma (C. elegans)	-3.317395653	-1.09	0.328570998	2.143623	1.092973022
AGI_MM_OLIGO_A_51_P271336	5730509C05Rik	RIKEN cDNA 5730509C05 gene	-3.718072728	-1.096666667	0.294955679	2.142291	0.48194086
AGI_MM_OLIGO_A_51_P422639	Hivep3	human immunodeficiency virus type I enhancer binding protein 3	-2.035834571	-1.026666667	0.504297688	2.137209	3.707441527
AGI_MM_OLIGO_A_51_P471819			-2.308689096	-1.046666667	0.453359731	2.136615	2.506092472
AGI_MM_OLIGO_A_51_P361678	Cgnl1	cingulin-like 1	-3.628600557	-1.086666667	0.299472662	2.132924	0.48194086
AGI_MM_OLIGO_A_51_P469252	Zfp647	zinc finger protein 647	-2.491721031	-1.063333333	0.426746542	2.131423	2.311974742
AGI_MM_OLIGO_A_51_P495000	Golt1b	golgi transport 1 homolog B (S. cerevisiae)	-2.241342574	-1.08	0.481854052	2.126212	2.634425648
AGI_MM_OLIGO_A_51_P193011	Kns2	kinesin 2	-1.92894923	-0.996666667	0.516688906	2.113405	4.484205204
AGI_MM_OLIGO_A_51_P497451	Rbms3	RNA binding motif, single stranded interacting protein	-2.009215696	-1.046666667	0.520932953	2.110773	4.130499272
AGI_MM_OLIGO_A_51_P176352	Ndrg2	N-myc downstream regulated gene 2	-2.341083061	-1.083333333	0.462748781	2.108593	2.506092472
AGI_MM_OLIGO_A_51_P515901	2310051E17Rik	RIKEN cDNA 2310051E17 gene	-2.019933133	-1	0.495065893	2.100355	4.130499272
AGI_MM_OLIGO_A_51_P354354	Gal3st1	galactose-3-O-sulfotransferase 1	-2.672919335	-1.043333333	0.390334762	2.099826	1.561390031
AGI_MM_OLIGO_A_51_P356612	Rab39b	RAB39B, member RAS oncogene family	-2.522997359	-1.084333333	0.429779813	2.098504	1.850736175
AGI_MM_OLIGO_A_51_P275016	Slc7a3	solute carrier family 7 (cationic amino acid transporter, y+ system), member 3	-2.925525399	-1.04	0.355491701	2.089427	1.322362421
AGI_MM_OLIGO_A_51_P447189	LOC385154	similar to development- and differentiation-enhancing factor 2; PYK2 C terminus-associated protein	-2.570085278	-1.07	0.416328598	2.088947	1.850736175
AGI_MM_OLIGO_A_51_P436189	Nudt22	nudix (nucleoside diphosphate linked moiety X)-type motif 22	-2.179674348	-1	0.45878413	2.078397	3.468608598
AGI_MM_OLIGO_A_51_P403243	4930432J16Rik	RIKEN cDNA 4930432J16 gene	-2.863476647	-1.036666667	0.362030774	2.071551	1.322362421
AGI_MM_OLIGO_A_51_P389506	2810453I06Rik	RIKEN cDNA 2810453I06 gene	-2.056988271	-1.006666667	0.489388627	2.064367	3.707441527
AGI_MM_OLIGO_A_51_P389265	Adpn	adiponutrin	-2.005203695	-0.98	0.488728403	2.063898	4.130499272
AGI_MM_OLIGO_A_51_P202050	Dtx1	deltex 1 homolog (Drosophila)	-3.948280636	-1.04	0.263405795	2.054485	0.48194086
AGI_MM_OLIGO_A_51_P412200	Klf9	Kruppel-like factor 9	-2.822458103	-1.016666667	0.360206114	2.036618	1.322362421
AGI_MM_OLIGO_A_51_P393968	Chx10	C. elegans ceh-10 homeo domain containing homolog	-2.138229229	-0.98	0.458323171	2.033636	3.468608598
AGI_MM_OLIGO_A_51_P271354	Brpf1	bromodomain and PHD finger containing, 1	-2.253294465	-1.036666667	0.460067107	2.031282	2.634425648
AGI_MM_OLIGO_A_51_P355987	Setd1a	SET domain containing 1A	-2.012270335	-0.95	0.472103566	2.018816	4.130499272
AGI_MM_OLIGO_A_51_P369282	Polb	polymerase (DNA directed), beta	-2.169816092	-0.966666667	0.445506267	2.01268	3.468608598
AGI_MM_OLIGO_A_51_P471498	Fbxo22	F-box only protein 22	-3.7744952	-0.996666667	0.26405297	2.00024	0.48194086
AGI_MM_OLIGO_A_51_P327570	1700066C05Rik	RIKEN cDNA 1700066C05 gene	-1.961661117	-0.936666667	0.477486482	1.994336	4.484205204
AGI_MM_OLIGO_A_51_P425809	Col8a1	procollagen, type VIII, alpha 1	-1.960890577	-0.95	0.484473744	1.991953	4.484205204
AGI_MM_OLIGO_A_51_P108528	Hmg20b	high mobility group 20 B	-2.243356938	-0.956666667	0.42644425	1.98594	2.634425648
AGI_MM_OLIGO_A_51_P130427	Psmd3	proteasome (prosome, macropain) 26S subunit, non-ATPase, 3	-2.274558866	-0.976666667	0.42938729	1.985348	2.506092472
AGI_MM_OLIGO_A_51_P195215	BC035537	cDNA sequence BC035537	-2.255094483	-0.946666667	0.419790245	1.981061	2.634425648
AGI_MM_OLIGO_A_51_P431999	3110043A19Rik	RIKEN cDNA 3110043A19 gene	-3.581968289	-0.99	0.276384356	1.97777	0.48194086
AGI_MM_OLIGO_A_51_P276142	Gpr37l1	G protein-coupled receptor 37-like 1	-2.723086562	-0.98	0.359885732	1.977144	1.561390031
AGI_MM_OLIGO_A_51_P110262	Sf3b2	splicing factor 3b, subunit 2	-1.955923668	-0.996666667	0.509563171	1.976519	4.484205204
AGI_MM_OLIGO_A_51_P158638	0610031G08Rik	RIKEN cDNA 0610031G08 gene	-2.440620372	-0.953333333	0.390611069	1.964791	2.358415181
AGI_MM_OLIGO_A_51_P511899	BC052066	cDNA sequence BC052066	-2.159126275	-0.98	0.453887302	1.963171	3.468608598
AGI_MM_OLIGO_A_51_P244586	LOC621811	similar to zinc finger protein 618	-1.923926736	-0.906666667	0.471258416	1.95599	4.484205204
AGI_MM_OLIGO_A_51_P133037	Ppp1r14b	protein phosphatase 1, regulatory (inhibitor) subunit 14B	-3.004272473	-0.953333333	0.317325856	1.951676	1.322362421
AGI_MM_OLIGO_A_51_P494888	Ccdc46	coiled-coil domain containing 46	-2.03126854	-0.926666667	0.456200964	1.948292	3.707441527
AGI_MM_OLIGO_A_51_P181851	Eml3	echinoderm microtubule associated protein like 3	-2.081254367	-0.91	0.43723632	1.938586	3.707441527
AGI_MM_OLIGO_A_51_P136838	Usp19	ubiquitin specific peptidase 19	-2.731120707	-0.943333333	0.345401553	1.932255	1.561390031
AGI_MM_OLIGO_A_51_P115098	2010109N14Rik	RIKEN cDNA 2010109N14 gene	-3.070517577	-0.943333333	0.307222906	1.93039	1.280470486
AGI_MM_OLIGO_A_51_P463548	Wdr78	WD repeat domain 78	-2.953931759	-0.956666667	0.323862142	1.92905	1.322362421
AGI_MM_OLIGO_A_51_P459402	Slc35e3	solute carrier family 35, member E3	-2.619389306	-0.953333333	0.363952518	1.923262	1.724126457
AGI_MM_OLIGO_A_51_P294550	Stx5a	syntaxin 5A	-2.038024283	-0.893333333	0.438333017	1.922338	3.707441527
AGI_MM_OLIGO_A_51_P161131	5730507C01Rik	RIKEN cDNA 5730507C01 gene	-1.996872112	-0.906666667	0.454043432	1.91307	4.130499272
AGI_MM_OLIGO_A_51_P350048	Gstt2	glutathione S-transferase, theta 2	-3.208737814	-0.94	0.29295008	1.910913	1.275135192
AGI_MM_OLIGO_A_51_P383194	Pde9a	phosphodiesterase 9A	-2.241169641	-0.903333333	0.403063346	1.91084	2.634425648
AGI_MM_OLIGO_A_51_P275915	Edd1	E3 ubiquitin protein ligase, HECT domain containing, 1	-2.993309171	-0.926666667	0.309579336	1.903384	1.322362421
AGI_MM_OLIGO_A_51_P489178	Tor1b	torsin family 1, member B	-2.129925873	-0.913333333	0.428809915	1.900779	3.468608598
AGI_MM_OLIGO_A_51_P472120	Tmprss13	transmembrane protease, serine 13	-2.773470235	-0.916666667	0.330512531	1.890931	1.561390031
AGI_MM_OLIGO_A_51_P246411	Camkk2	calcium/calmodulin-dependent protein kinase kinase 2, beta	-2.151681532	-0.9	0.418277513	1.880441	3.468608598
AGI_MM_OLIGO_A_51_P201480	Stat3	signal transducer and activator of transcription 3	-2.149988076	-0.89	0.413955784	1.87977	3.468608598
AGI_MM_OLIGO_A_51_P352324	Slc16a2	solute carrier family 16 (monocarboxylic acid transporters), member 2	-2.128803853	-0.876666667	0.411811856	1.877264	3.468608598
AGI_MM_OLIGO_A_51_P427264	Lphn1	latrophilin 1	-3.503047559	-0.903333333	0.257870702	1.876243	0.48194086
AGI_MM_OLIGO_A_51_P254954	Atxn2	ataxin 2	-1.940802492	-0.87	0.44826818	1.875328	4.484205204
AGI_MM_OLIGO_A_51_P292516	Fbxl3	F-box and leucine-rich repeat protein 3	-2.027830202	-0.926666667	0.456974487	1.867449	3.707441527
AGI_MM_OLIGO_A_51_P327963	Sfrs8	splicing factor, arginine/serine-rich 8	-1.906135874	-0.85	0.445928337	1.864385	4.843679002
AGI_MM_OLIGO_A_51_P332100	Rb1cc1	RB1-inducible coiled-coil 1	-2.717441344	-0.886666667	0.326287325	1.861158	1.561390031
AGI_MM_OLIGO_A_51_P228385	Pum2	pumilio 2 (Drosophila)	-3.159357215	-0.9	0.284868072	1.860777	1.280470486
AGI_MM_OLIGO_A_51_P313444	Fkbp6	FK506 binding protein 6	-2.364900867	-0.87	0.367880114	1.860361	2.506092472
AGI_MM_OLIGO_A_51_P492676	Sardh	sarcosine dehydrogenase	-3.10086096	-0.893333333	0.288092032	1.859773	1.280470486
AGI_MM_OLIGO_A_51_P519417	P2rx5	purinergic receptor P2X, ligand-gated ion channel, 5	-2.007343215	-0.85	0.423445275	1.858667	4.130499272
AGI_MM_OLIGO_A_51_P386058	Ppp2r5b	protein phosphatase 2, regulatory subunit B (B56), beta isoform	-1.928331553	-0.863333333	0.447710007	1.856976	4.484205204
AGI_MM_OLIGO_A_51_P195963	Pfn4	profilin family, member 4	-1.952994718	-0.856666667	0.438642593	1.85398	4.484205204
AGI_MM_OLIGO_A_51_P251069	Pter	phosphotriesterase related	-2.351471468	-0.91	0.386991725	1.853809	2.506092472
AGI_MM_OLIGO_A_51_P467229	Polr3gl	polymerase (RNA) III (DNA directed) polypeptide G like	-2.17990338	-0.863333333	0.396042018	1.851303	3.468608598
AGI_MM_OLIGO_A_51_P153717	Rasd1	RAS, dexamethasone-induced 1	-2.167203662	-0.86	0.396824726	1.848907	3.468608598
AGI_MM_OLIGO_A_51_P145631	6620401M08Rik	RIKEN cDNA 6620401M08 gene	-2.009365474	-0.87	0.432972504	1.842265	4.130499272
AGI_MM_OLIGO_A_51_P221428	Cbx6	chromobox homolog 6	-2.566685062	-0.866666667	0.337659918	1.832274	1.850736175
AGI_MM_OLIGO_A_51_P156222	A930017N06Rik	RIKEN cDNA A930017N06 gene	-3.249438315	-0.866666667	0.266712762	1.831334	1.275135192
AGI_MM_OLIGO_A_51_P292943	Ell	elongation factor RNA polymerase II	-2.247150944	-0.846666667	0.376773385	1.823952	2.634425648
AGI_MM_OLIGO_A_51_P279038	Ppargc1a	peroxisome proliferative activated receptor, gamma, coactivator 1 alpha	-2.062787766	-0.85	0.41206372	1.822589	3.707441527
AGI_MM_OLIGO_A_51_P521040	Bet1l	blocked early in transport 1 homolog (S. cerevisiae)-like	-2.716468777	-0.85	0.312906229	1.818512	1.561390031
AGI_MM_OLIGO_A_51_P283754	5730453I16Rik	RIKEN cDNA 5730453I16 gene	-2.550044886	-0.84	0.329405966	1.806065	1.850736175
AGI_MM_OLIGO_A_51_P453351	Lpgat1	lysophosphatidylglycerol acyltransferase 1	-2.522356422	-0.866666667	0.343594053	1.804891	1.850736175
AGI_MM_OLIGO_A_51_P452198	B130052G07Rik	RIKEN cDNA B130052G07 gene	-2.328400558	-0.836666667	0.359331071	1.803914	2.506092472
AGI_MM_OLIGO_A_51_P209319	Slc35b1	solute carrier family 35, member B1	-1.91123325	-0.803333333	0.420321974	1.779771	4.843679002
AGI_MM_OLIGO_A_51_P376623	Trip11	thyroid hormone receptor interactor 11	-2.103347429	-0.803333333	0.381930879	1.777841	3.468608598
AGI_MM_OLIGO_A_51_P112932	Entpd2	ectonucleoside triphosphate diphosphohydrolase 2	-2.252357472	-0.81	0.359623199	1.77195	2.634425648
AGI_MM_OLIGO_A_51_P281806	2510012J08Rik	RIKEN cDNA 2510012J08 gene	-2.837137247	-0.82	0.289023734	1.771793	1.322362421
AGI_MM_OLIGO_A_51_P248580	Esrra	estrogen related receptor, alpha	-2.265427161	-0.796666667	0.351662892	1.762363	2.506092472
AGI_MM_OLIGO_A_51_P403536	Ltbp4	latent transforming growth factor beta binding protein 4	-2.544164856	-0.816666667	0.32099597	1.755895	1.850736175
AGI_MM_OLIGO_A_51_P444005	1300007L22Rik	RIKEN cDNA 1300007L22 gene	-2.369016256	-0.8	0.337692913	1.755217	2.506092472
AGI_MM_OLIGO_A_51_P168746	2210013K02Rik	RIKEN cDNA 2210013K02 gene	-3.067271264	-0.806666667	0.262991629	1.753217	1.280470486
AGI_MM_OLIGO_A_51_P236314	Ndst1	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1	-1.964960855	-0.806666667	0.410525566	1.752295	4.484205204
AGI_MM_OLIGO_A_51_P201773	Tubgcp3	tubulin, gamma complex associated protein 3	-2.03352787	-0.8	0.393404985	1.735569	3.707441527
AGI_MM_OLIGO_A_51_P292566	Xpot	exportin, tRNA (nuclear export receptor for tRNAs)	-2.640825343	-0.796666667	0.301673365	1.72649	1.561390031
AGI_MM_OLIGO_A_51_P323365	Xpot	exportin, tRNA (nuclear export receptor for tRNAs)	-2.042129593	-0.803333333	0.393380193	1.718331	3.707441527
AGI_MM_OLIGO_A_51_P166167	Mapre3	microtubule-associated protein, RP/EB family, member 3	-2.041265617	-0.74	0.36252019	1.697418	3.707441527
AGI_MM_OLIGO_A_51_P236013	Rnf40	ring finger protein 40	-2.755466722	-0.756666667	0.274605627	1.693451	1.561390031
AGI_MM_OLIGO_A_51_P291936	Ganab	alpha glucosidase 2 alpha neutral subunit	-2.0478497	-0.733333333	0.358099197	1.682963	3.707441527
AGI_MM_OLIGO_A_51_P367323	Sh2bpsm1	SH2-B PH domain containing signaling mediator 1	-2.043431265	-0.726666667	0.355611015	1.676699	3.707441527
AGI_MM_OLIGO_A_51_P510764	A530016O06Rik	RIKEN cDNA A530016O06 gene	-2.377047845	-0.733333333	0.30850592	1.675238	2.358415181
AGI_MM_OLIGO_A_51_P166394	Ap1s1	adaptor protein complex AP-1, sigma 1	-1.910568573	-0.716666667	0.375106488	1.665723	4.843679002
AGI_MM_OLIGO_A_51_P329795	Alg1	asparagine-linked glycosylation 1 homolog (yeast, beta-1,4-mannosyltransferase)	-2.498289155	-0.726666667	0.290865717	1.664503	2.311974742
AGI_MM_OLIGO_A_51_P497039	Mpp3	membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)	-2.139312022	-0.74	0.345905596	1.659971	3.468608598
AGI_MM_OLIGO_A_51_P367060	Ifrd1	interferon-related developmental regulator 1	-2.307384607	-0.736666667	0.319264792	1.655821	2.506092472
AGI_MM_OLIGO_A_51_P234359	Sct	secretin	-2.181961036	-0.713333333	0.326923039	1.650492	3.468608598
AGI_MM_OLIGO_A_51_P386031	Sap18	Sin3-associated polypeptide 18	-2.026377971	-0.71	0.350378858	1.646389	3.707441527
AGI_MM_OLIGO_A_51_P346523	Zcchc7	zinc finger, CCHC domain containing 7	-2.085890225	-0.696666667	0.333990091	1.63709	3.707441527
AGI_MM_OLIGO_A_51_P373970	Braf	Braf transforming gene	-2.30502253	-0.706666667	0.306576902	1.635457	2.506092472
AGI_MM_OLIGO_A_51_P204630	Atp2c1	ATPase, Ca++-sequestering	-2.56164611	-0.706666667	0.275864283	1.632626	1.850736175
AGI_MM_OLIGO_A_51_P499369	Tmem34	transmembrane protein 34	-1.929037856	-0.73	0.378426996	1.62885	4.484205204
AGI_MM_OLIGO_A_51_P133078	Npepps	aminopeptidase puromycin sensitive	-2.461941115	-0.703333333	0.285682435	1.627154	2.311974742
AGI_MM_OLIGO_A_51_P491715	Nfe2l1	nuclear factor, erythroid derived 2,-like 1	-2.211178167	-0.7	0.316573314	1.625937	2.906685376
AGI_MM_OLIGO_A_51_P442359			-2.116025217	-0.686666667	0.32450779	1.621928	3.468608598
AGI_MM_OLIGO_A_51_P308557	Ncln	nicalin homolog (zebrafish)	-2.373669676	-0.693333333	0.292093437	1.620404	2.506092472
AGI_MM_OLIGO_A_51_P282958	Uhrf2	ubiquitin-like, containing PHD and RING finger domains 2	-2.302388843	-0.703333333	0.305479822	1.615901	2.506092472
AGI_MM_OLIGO_A_51_P218833	AA673488	expressed sequence AA673488	-2.136988374	-0.696666667	0.326003957	1.615118	3.468608598
AGI_MM_OLIGO_A_51_P286172	Lzts2	leucine zipper, putative tumor suppressor 2	-2.336829372	-0.686666667	0.293845445	1.612435	2.506092472
AGI_MM_OLIGO_A_51_P152826	Golt1b	golgi transport 1 homolog B (S. cerevisiae)	-2.521453618	-0.69	0.273651673	1.610617	1.850736175
AGI_MM_OLIGO_A_51_P270666	Uspl1	ubiquitin specific peptidase like 1	-2.376302771	-0.68	0.286158821	1.604081	2.358415181
AGI_MM_OLIGO_A_51_P403334	Cuedc2	CUE domain containing 2	-2.326210875	-0.663333333	0.285156148	1.592864	2.506092472
AGI_MM_OLIGO_A_51_P296549	Kcnn1	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1	-2.278153755	-0.68	0.298487316	1.59256	2.506092472
AGI_MM_OLIGO_A_51_P407074	Tspan31	tetraspanin 31	-2.19422879	-0.66	0.300789053	1.574555	2.906685376
AGI_MM_OLIGO_A_51_P271803	Nsun2	NOL1/NOP2/Sun domain family 2	-2.114200488	-0.643333333	0.304291545	1.573688	3.468608598
AGI_MM_OLIGO_A_51_P461040	2300002G24Rik	RIKEN cDNA 2300002G24 gene	-1.987869525	-0.666666667	0.335367416	1.572945	4.130499272
AGI_MM_OLIGO_A_51_P224046	Ppil6	peptidylprolyl isomerase (cyclophilin)-like 6	-1.963245942	-0.636666667	0.324292873	1.550315	4.484205204
AGI_MM_OLIGO_A_51_P393086	Spfh1	SPFH domain family, member 1	-2.107715797	-0.62	0.294157306	1.544258	3.468608598
AGI_MM_OLIGO_A_51_P304111	Cyp2c39	cytochrome P450, family 2, subfamily c, polypeptide 39	-2.091618641	-0.61	0.291640162	1.530831	3.468608598
AGI_MM_OLIGO_A_51_P414779	Mark2	MAP/microtubule affinity-regulating kinase 2	-2.395143861	-0.603333333	0.251898578	1.521329	2.358415181
AGI_MM_OLIGO_A_51_P133591	BC017647	cDNA sequence BC017647	-2.248736072	-0.596666667	0.265334236	1.518211	2.634425648
AGI_MM_OLIGO_A_51_P141071	Cand2	cullin-associated and neddylation-dissociated 2 (putative)	-2.292366702	-0.596666667	0.260284127	1.511236	2.506092472
AGI_MM_OLIGO_A_51_P258817	Ttpa	tocopherol (alpha) transfer protein	-1.922790192	-0.586666667	0.305112159	1.496558	4.484205204
AGI_MM_OLIGO_A_51_P518576	Abhd14a	abhydrolase domain containing 14A	-2.244368805	-0.573333333	0.255454154	1.489492	2.634425648
AGI_MM_OLIGO_A_51_P378967	Cntf	ciliary neurotrophic factor	-2.25179469	-0.573333333	0.254611726	1.486282	2.634425648
