Probeset ID	Gene	Description	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value (%)
AGI_MM_OLIGO_A_51_P366895	Gdi2	guanosine diphosphate (GDP) dissociation inhibitor 2	2.656337097	0.7725	0.290813994	1.73889	0.177447145
AGI_MM_OLIGO_A_51_P517753	Madcam1	mucosal vascular addressin cell adhesion molecule 1	2.999808914	0.806428571	0.268826647	1.73881	0.039932606
AGI_MM_OLIGO_A_51_P329535	Hcn2	hyperpolarization-activated, cyclic nucleotide-gated K+ 2	2.496597132	0.778214286	0.311709998	1.73734	0.220374346
AGI_MM_OLIGO_A_51_P331841	4933415L06Rik	RIKEN cDNA 4933415L06 gene	3.231006391	0.781071429	0.241742459	1.73708	0.039932606
AGI_MM_OLIGO_A_51_P190000	Mtfmt	mitochondrial methionyl-tRNA formyltransferase	4.326059262	0.797142857	0.184265358	1.73667	0.039932606
AGI_MM_OLIGO_A_51_P508444	St13	suppression of tumorigenicity 13	2.444321436	0.7725	0.316038631	1.73648	0.308140825
AGI_MM_OLIGO_A_51_P410853	Rps6ka6	ribosomal protein S6 kinase polypeptide 6	2.151132347	0.7775	0.361437548	1.73619	0.880621146
AGI_MM_OLIGO_A_51_P359303	2610528E23Rik	RIKEN cDNA 2610528E23 gene	4.069966294	0.803214286	0.197351582	1.73459	0.039932606
AGI_MM_OLIGO_A_51_P138939	Robo4	roundabout homolog 4 (Drosophila)	2.480236086	0.805714286	0.324853868	1.73417	0.308140825
AGI_MM_OLIGO_A_51_P273686	Gbe1	glucan (1,4-alpha-), branching enzyme 1	2.434214837	0.794642857	0.326447298	1.73389	0.308140825
AGI_MM_OLIGO_A_51_P106859	Lsm10	U7 snRNP-specific Sm-like protein LSM10	2.795279275	0.813928571	0.291179697	1.73289	0.102773187
AGI_MM_OLIGO_A_51_P220314	Cdca7l	cell division cycle associated 7 like	3.126231173	0.788928571	0.25235772	1.7315	0.039932606
AGI_MM_OLIGO_A_51_P475891	Trspap1	tRNA selenocysteine associated protein 1	5.069193875	0.790714286	0.155984227	1.73125	0.039932606
AGI_MM_OLIGO_A_51_P355943	Mvd	mevalonate (diphospho) decarboxylase	2.37820261	0.829642857	0.348852892	1.73065	0.335570027
AGI_MM_OLIGO_A_51_P267995	Rps4x	ribosomal protein S4, X-linked	2.622905943	0.789642857	0.30105649	1.73021	0.177447145
AGI_MM_OLIGO_A_51_P192955			2.235048058	0.939642857	0.42041282	1.72854	0.680177377
AGI_MM_OLIGO_A_51_P298355	Dek	DEK oncogene (DNA binding)	3.102505789	0.809285714	0.260849059	1.72827	0.039932606
AGI_MM_OLIGO_A_51_P326942	Nsdhl	NAD(P) dependent steroid dehydrogenase-like	3.496447537	0.793928571	0.227067206	1.72823	0.039932606
AGI_MM_OLIGO_A_51_P381150	Phf15	PHD finger protein 15	3.987265267	0.78	0.195622801	1.72802	0.039932606
AGI_MM_OLIGO_A_51_P146633	4930533K18Rik	RIKEN cDNA 4930533K18 gene	2.677574188	0.852857143	0.318518586	1.72679	0.111314559
AGI_MM_OLIGO_A_51_P192031	Cxadr	coxsackievirus and adenovirus receptor	3.356853387	0.776785714	0.231402931	1.72649	0.039932606
AGI_MM_OLIGO_A_51_P369773	2310043L02Rik	RIKEN cDNA 2310043L02 gene	1.67579635	0.687535714	0.410274025	1.72649	3.398451085
AGI_MM_OLIGO_A_51_P100174	Mns1	meiosis-specific nuclear structural protein 1	2.200958884	0.781428571	0.355040059	1.72614	0.680177377
AGI_MM_OLIGO_A_51_P271637			1.602604013	0.679464286	0.423975156	1.7259	4.233481599
AGI_MM_OLIGO_A_51_P378856	Pfkp	phosphofructokinase, platelet	1.855626429	0.769642857	0.414761746	1.72503	1.922223753
AGI_MM_OLIGO_A_51_P136324	Inpp5e	inositol polyphosphate-5-phosphatase E	3.232950106	0.779642857	0.241155239	1.7246	0.039932606
AGI_MM_OLIGO_A_51_P343613	Ehd2	EH-domain containing 2	4.412502648	0.7825	0.177337004	1.72452	0.039932606
AGI_MM_OLIGO_A_51_P235816	Tsc22d3	TSC22 domain family 3	1.668562441	0.791428571	0.474317623	1.72372	3.398451085
AGI_MM_OLIGO_A_51_P169915	Noc2l	nucleolar complex associated 2 homolog (S. cerevisiae)	1.87789763	0.7175	0.382076205	1.72346	1.922223753
AGI_MM_OLIGO_A_51_P422629	Tbpl1	TATA box binding protein-like 1	2.122639005	0.771428571	0.363429	1.72336	0.880621146
AGI_MM_OLIGO_A_51_P217899	Myo1h	myosin 1H	3.309145803	0.777857143	0.23506282	1.72228	0.039932606
AGI_MM_OLIGO_A_51_P507410	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	2.419697586	0.787142857	0.325306295	1.72076	0.308140825
AGI_MM_OLIGO_A_51_P146576	Arl6	ADP-ribosylation factor-like 6	2.25687758	0.777857143	0.34466076	1.72049	0.480801584
AGI_MM_OLIGO_A_51_P482464	Terf1	telomeric repeat binding factor 1	2.67154822	0.848571429	0.317632833	1.72005	0.111314559
AGI_MM_OLIGO_A_51_P196207	Capsl	calcyphosine-like	2.247433598	0.763214286	0.339593698	1.71972	0.680177377
AGI_MM_OLIGO_A_51_P202857	Cdca7	cell division cycle associated 7	2.013608018	0.7375	0.366257977	1.71961	1.107266703
AGI_MM_OLIGO_A_51_P455208	Ptpn13	protein tyrosine phosphatase, non-receptor type 13	2.111348691	0.938571429	0.444536439	1.71932	0.880621146
AGI_MM_OLIGO_A_51_P429335	Prss16	protease, serine, 16 (thymus)	3.322133939	0.77	0.231778734	1.71875	0.039932606
AGI_MM_OLIGO_A_51_P222733	H2-Ea	histocompatibility 2, class II antigen E alpha	2.901670578	0.766785714	0.264256639	1.71872	0.073917803
AGI_MM_OLIGO_A_51_P396003	Dgat2	diacylglycerol O-acyltransferase 2	2.53691399	0.750714286	0.295916333	1.71865	0.220374346
AGI_MM_OLIGO_A_51_P427932	Egfl4	EGF-like-domain, multiple 4	2.826666429	0.77	0.272405683	1.71765	0.102773187
AGI_MM_OLIGO_A_51_P309917	Itga8	integrin alpha 8	3.288342022	0.778928571	0.236875777	1.71576	0.039932606
AGI_MM_OLIGO_A_51_P392627	9530068E07Rik	RIKEN cDNA 9530068E07 gene	2.991416105	0.773928571	0.258716455	1.71517	0.039932606
AGI_MM_OLIGO_A_51_P318683	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	2.711497639	0.749642857	0.276468195	1.71485	0.111314559
AGI_MM_OLIGO_A_51_P386983	Tnni3	troponin I, cardiac	2.682352346	0.803214286	0.299443989	1.7147	0.111314559
AGI_MM_OLIGO_A_51_P269709	Klra2	killer cell lectin-like receptor, subfamily A, member 2	1.90354444	0.7665	0.402669874	1.71321	1.922223753
AGI_MM_OLIGO_A_51_P232742	Hiatl1	hippocampus abundant transcript-like 1	1.823713942	0.714642857	0.391861268	1.71253	2.619249074
AGI_MM_OLIGO_A_51_P350332	Rbpms	RNA binding protein gene with multiple splicing	4.103590946	0.777857143	0.189555234	1.71216	0.039932606
AGI_MM_OLIGO_A_51_P458568	Rpl24	ribosomal protein L24	1.626687669	0.69	0.424174851	1.71176	4.233481599
AGI_MM_OLIGO_A_51_P196395	1110004E09Rik	RIKEN cDNA 1110004E09 gene	3.559967619	0.773571429	0.217297322	1.7117	0.039932606
AGI_MM_OLIGO_A_51_P478672	Suclg2	succinate-Coenzyme A ligase, GDP-forming, beta subunit	1.765114362	0.763357143	0.432468943	1.71167	2.619249074
AGI_MM_OLIGO_A_51_P310676	Galr2	galanin receptor 2	3.051533986	0.788214286	0.258301002	1.7112	0.039932606
AGI_MM_OLIGO_A_51_P271503	Il1r1	interleukin 1 receptor, type I	3.206825462	0.758928571	0.236660392	1.71104	0.039932606
AGI_MM_OLIGO_A_51_P143747	4930401A09Rik	RIKEN cDNA 4930401A09 gene	3.569621983	0.763357143	0.213848174	1.70973	0.039932606
AGI_MM_OLIGO_A_51_P222088	Hnrpa3	heterogeneous nuclear ribonucleoprotein A3	4.096099236	0.774285714	0.189030018	1.70714	0.039932606
AGI_MM_OLIGO_A_51_P496023	Prdx6	peroxiredoxin 6	2.837780012	0.7775	0.273981773	1.70704	0.102773187
AGI_MM_OLIGO_A_51_P345121	Cd8a	CD8 antigen, alpha chain	1.81453776	0.712142857	0.392465163	1.70661	2.619249074
AGI_MM_OLIGO_A_51_P152725			2.478152411	0.8055	0.325040541	1.70635	0.308140825
AGI_MM_OLIGO_A_51_P399866	Hook2	hook homolog 2 (Drosophila)	3.198753559	0.771428571	0.241165366	1.70614	0.039932606
AGI_MM_OLIGO_A_51_P219721	2810409H07Rik	RIKEN cDNA 2810409H07 gene	3.311632594	0.7675	0.231758801	1.70599	0.039932606
AGI_MM_OLIGO_A_51_P116309	Jmjd1a	jumonji domain containing 1A	2.264830117	0.736785714	0.325316106	1.70548	0.480801584
AGI_MM_OLIGO_A_51_P142153	2610528E23Rik	RIKEN cDNA 2610528E23 gene	2.335432648	0.858214286	0.367475502	1.70382	0.335570027
AGI_MM_OLIGO_A_51_P204966	Krtap13	keratin associated protein 13	2.383230377	0.81	0.339874822	1.70345	0.335570027
AGI_MM_OLIGO_A_51_P419726	Ptprs	protein tyrosine phosphatase, receptor type, S	2.594401612	0.815	0.314137948	1.70326	0.177447145
AGI_MM_OLIGO_A_51_P488910	4831426I19Rik	RIKEN cDNA 4831426I19 gene	3.481078459	0.767857143	0.220580246	1.70123	0.039932606
AGI_MM_OLIGO_A_51_P175771	Fliih	flightless I homolog (Drosophila)	2.789089601	0.787857143	0.282478248	1.70094	0.102773187
AGI_MM_OLIGO_A_51_P332355	Kif18a	kinesin family member 18A	2.084867822	0.948214286	0.454807866	1.70083	0.880621146
AGI_MM_OLIGO_A_51_P148828	Fgf1	fibroblast growth factor 1	3.957929159	0.768678571	0.194212312	1.70081	0.039932606
AGI_MM_OLIGO_A_51_P102703	Rpl15	ribosomal protein L15	2.29114055	0.718214286	0.313474564	1.70079	0.480801584
AGI_MM_OLIGO_A_51_P323521	5730407K14Rik	RIKEN cDNA 5730407K14 gene	3.696887819	0.764642857	0.206834206	1.70063	0.039932606
AGI_MM_OLIGO_A_51_P470448	Als4	amyotrophic lateral sclerosis 4 homolog (human)	2.483727039	0.7775	0.31303762	1.70036	0.308140825
AGI_MM_OLIGO_A_51_P440936	Cog1	component of oligomeric golgi complex 1	3.277687116	0.747857143	0.228166117	1.70013	0.039932606
AGI_MM_OLIGO_A_51_P183732	Rpl5	ribosomal protein L5	2.938008035	0.761785714	0.259286464	1.69914	0.073917803
AGI_MM_OLIGO_A_51_P115197	Msn	moesin	2.186303879	0.768928571	0.351702514	1.69867	0.680177377
AGI_MM_OLIGO_A_51_P348022	Nudt21	nudix (nucleoside diphosphate linked moiety X)-type motif 21	3.785823174	0.777857143	0.205465788	1.69844	0.039932606
AGI_MM_OLIGO_A_51_P362104	Enpp5	ectonucleotide pyrophosphatase/phosphodiesterase 5	2.414136628	0.7575	0.313776773	1.6971	0.335570027
AGI_MM_OLIGO_A_51_P295558	2310057D15Rik	RIKEN cDNA 2310057D15 gene	2.374481193	0.735714286	0.30984212	1.6969	0.335570027
AGI_MM_OLIGO_A_51_P141970	Mum1	melanoma associated antigen (mutated) 1	3.63983733	0.781785714	0.214785894	1.6965	0.039932606
AGI_MM_OLIGO_A_51_P229852	Park7	Parkinson disease (autosomal recessive, early onset) 7	4.116429927	0.763214286	0.185406845	1.69644	0.039932606
AGI_MM_OLIGO_A_51_P440099	1700020B09Rik	RIKEN cDNA 1700020B09 gene	2.18383813	0.727142857	0.332965547	1.6954	0.680177377
AGI_MM_OLIGO_A_51_P360435	Kcnk7	potassium channel, subfamily K, member 7	2.403628466	0.820571429	0.34138863	1.69469	0.335570027
AGI_MM_OLIGO_A_51_P410381	9130218O11Rik	RIKEN cDNA 9130218O11 gene	2.299763878	0.723285714	0.314504337	1.69409	0.480801584
AGI_MM_OLIGO_A_51_P418469	Dut	deoxyuridine triphosphatase	3.23976999	0.8025	0.24770277	1.69377	0.039932606
AGI_MM_OLIGO_A_51_P429572	4833420G17Rik	RIKEN cDNA 4833420G17 gene	2.883409707	0.736785714	0.255525849	1.69368	0.073917803
AGI_MM_OLIGO_A_51_P324651	Lphn1	latrophilin 1	2.512110353	0.726428571	0.289170645	1.69308	0.220374346
AGI_MM_OLIGO_A_51_P132715	Rpl35	ribosomal protein L35	2.753713926	0.734285714	0.266652867	1.69204	0.111314559
AGI_MM_OLIGO_A_51_P279308	Acbd5	acyl-Coenzyme A binding domain containing 5	3.928401002	0.7575	0.192826547	1.6908	0.039932606
AGI_MM_OLIGO_A_51_P329811	Reg1	regenerating islet-derived 1	1.824854386	0.683928571	0.374785285	1.69063	2.619249074
AGI_MM_OLIGO_A_51_P183940	Stk39	serine/threonine kinase 39, STE20/SPS1 homolog (yeast)	1.956014566	0.7675	0.392379491	1.69057	1.421695754
AGI_MM_OLIGO_A_51_P296292	Nono	non-POU-domain-containing, octamer binding protein	2.604985091	0.773928571	0.297095202	1.68832	0.177447145
AGI_MM_OLIGO_A_51_P424130	Rnaseh2a	ribonuclease H2, large subunit	3.568010491	0.748928571	0.209900888	1.68827	0.039932606
AGI_MM_OLIGO_A_51_P505052	Gmps	guanine monphosphate synthetase	1.930193616	0.696785714	0.360992653	1.68707	1.421695754
AGI_MM_OLIGO_A_51_P320401	Rab24	RAB24, member RAS oncogene family	2.615211631	0.729285714	0.278862982	1.68672	0.177447145
AGI_MM_OLIGO_A_51_P224894	Ing3	inhibitor of growth family, member 3	1.875455301	0.746428571	0.397998593	1.6864	1.922223753
AGI_MM_OLIGO_A_51_P170807	Map3k6	mitogen-activated protein kinase kinase kinase 6	1.843788925	0.695357143	0.377134895	1.68569	1.922223753
AGI_MM_OLIGO_A_51_P123986	Mthfd1l	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	2.367341364	0.767142857	0.324052487	1.68501	0.335570027
AGI_MM_OLIGO_A_51_P353772	Gjb3	gap junction membrane channel protein beta 3	1.665911534	0.853928571	0.512589387	1.6836	3.398451085
AGI_MM_OLIGO_A_51_P197883	3110037I16Rik	RIKEN cDNA 3110037I16 gene	2.877795044	0.765	0.265828521	1.68268	0.073917803
AGI_MM_OLIGO_A_51_P445683	4931406C07Rik	RIKEN cDNA 4931406C07 gene	2.464199327	0.723214286	0.293488549	1.68178	0.308140825
AGI_MM_OLIGO_A_51_P382393	Errfi1	ERBB receptor feedback inhibitor 1	3.243087977	0.735357143	0.226745974	1.68063	0.039932606
AGI_MM_OLIGO_A_51_P458208	4930515G16Rik	RIKEN cDNA 4930515G16 gene	2.389035366	0.736785714	0.308403017	1.6806	0.335570027
AGI_MM_OLIGO_A_51_P359862	Rpl7a	ribosomal protein L7a	2.919398015	0.775357143	0.265588022	1.68018	0.073917803
AGI_MM_OLIGO_A_51_P230098	Pbk	PDZ binding kinase	2.204534362	0.879285714	0.398853259	1.68008	0.680177377
AGI_MM_OLIGO_A_51_P363515	Rpl26	ribosomal protein L26	3.54361594	0.7475	0.210942724	1.67997	0.039932606
AGI_MM_OLIGO_A_51_P278427	3830406C13Rik	RIKEN cDNA 3830406C13 gene	2.801829412	0.724285714	0.258504573	1.67967	0.102773187
AGI_MM_OLIGO_A_51_P252859	Cyr61	cysteine rich protein 61	2.318172122	0.778928571	0.336009809	1.67963	0.480801584
AGI_MM_OLIGO_A_51_P118320	D10Jhu81e	DNA segment, Chr 10, Johns Hopkins University 81 expressed	1.633997813	0.685357143	0.419435777	1.67908	4.233481599
AGI_MM_OLIGO_A_51_P356962	Lgi3	leucine-rich repeat LGI family, member 3	2.209331813	0.717	0.324532511	1.67887	0.680177377
AGI_MM_OLIGO_A_51_P139578	3110001I20Rik	RIKEN cDNA 3110001I20 gene	2.090432413	0.750357143	0.358948291	1.67887	0.880621146
AGI_MM_OLIGO_A_51_P160870	Rtn4	reticulon 4	2.526223479	0.741428571	0.293492867	1.67845	0.220374346
AGI_MM_OLIGO_A_51_P440242	Pogk	pogo transposable element with KRAB domain	2.034074264	0.701428571	0.344839214	1.67822	1.107266703
AGI_MM_OLIGO_A_51_P191375	Serpinb6a	serine (or cysteine) peptidase inhibitor, clade B, member 6a	2.275893872	0.815714286	0.358414905	1.67813	0.480801584
AGI_MM_OLIGO_A_51_P341832	Nthl1	nth (endonuclease III)-like 1 (E.coli)	1.827115743	0.806785714	0.441562456	1.6763	2.619249074
AGI_MM_OLIGO_A_51_P179907	Dip3b	Dip3 beta	2.049142569	0.682857143	0.333240426	1.67526	1.107266703
AGI_MM_OLIGO_A_51_P488092	Pde6d	phosphodiesterase 6D, cGMP-specific, rod, delta	2.912778237	0.729642857	0.250497222	1.67438	0.073917803
AGI_MM_OLIGO_A_51_P505322	E130307M08Rik	RIKEN cDNA E130307M08 gene	3.240383267	0.737857143	0.22770675	1.67349	0.039932606
AGI_MM_OLIGO_A_51_P404244	Ly6g6d	lymphocyte antigen 6 complex, locus G6D	3.203288691	0.735357143	0.229563181	1.67301	0.039932606
AGI_MM_OLIGO_A_51_P254811	Kif4	kinesin family member 4	2.459075872	0.810357143	0.329537267	1.6727	0.308140825
AGI_MM_OLIGO_A_51_P149562	Apbb2	amyloid beta (A4) precursor protein-binding, family B, member 2	2.701724987	0.761428571	0.281830525	1.67185	0.111314559
AGI_MM_OLIGO_A_51_P366542	Cd97	CD97 antigen	2.476776093	0.772857143	0.312041587	1.67058	0.308140825
AGI_MM_OLIGO_A_51_P200604	Zbtb12	zinc finger and BTB domain containing 12	2.872226481	0.752857143	0.262116218	1.67005	0.073917803
AGI_MM_OLIGO_A_51_P212491	Pfkfb3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	1.755282899	0.725714286	0.413445768	1.66921	2.619249074
AGI_MM_OLIGO_A_51_P126327	Otud7	OTU domain containing 7	2.309165809	0.841428571	0.364386381	1.66919	0.480801584
AGI_MM_OLIGO_A_51_P425288	Aldoc	aldolase 3, C isoform	3.027450976	0.733928571	0.242424593	1.66872	0.039932606
AGI_MM_OLIGO_A_51_P460768	Smyd4	SET and MYND domain containing 4	2.00900178	0.693571429	0.345231864	1.66866	1.107266703
AGI_MM_OLIGO_A_51_P452352	Nnp1	novel nuclear protein 1	3.196017404	0.748928571	0.234331819	1.66842	0.039932606
AGI_MM_OLIGO_A_51_P469688	Syt17	synaptotagmin XVII	2.81499239	0.723071429	0.256864435	1.6684	0.102773187
AGI_MM_OLIGO_A_51_P474454	2610207P08Rik	RIKEN cDNA 2610207P08 gene	3.057869924	0.762857143	0.249473379	1.66748	0.039932606
AGI_MM_OLIGO_A_51_P490509	Bub1b	budding uninhibited by benzimidazoles 1 homolog, beta (S. cerevisiae)	2.235631824	0.857142857	0.383400723	1.66728	0.680177377
AGI_MM_OLIGO_A_51_P430259	1700009P17Rik	RIKEN cDNA 1700009P17 gene	2.048322421	0.697857143	0.340696921	1.66697	1.107266703
AGI_MM_OLIGO_A_51_P308768	Eif3s3	eukaryotic translation initiation factor 3, subunit 3 (gamma)	3.297982383	0.765357143	0.232068293	1.6669	0.039932606
AGI_MM_OLIGO_A_51_P176797	Limd2	LIM domain containing 2	1.684334834	0.652142857	0.387181245	1.66648	3.398451085
AGI_MM_OLIGO_A_51_P135322	Pqbp1	polyglutamine binding protein 1	2.822738034	0.750714286	0.265952517	1.66557	0.102773187
AGI_MM_OLIGO_A_51_P151038	Pmpcb	peptidase (mitochondrial processing) beta	3.237837276	0.723214286	0.223363382	1.66542	0.039932606
AGI_MM_OLIGO_A_51_P504073	Nuak2	NUAK family, SNF1-like kinase, 2	3.431765025	0.724642857	0.211157481	1.66454	0.039932606
AGI_MM_OLIGO_A_51_P377458	Slc5a6	solute carrier family 5 (sodium-dependent vitamin transporter), member 6	2.012832106	0.6975	0.346526667	1.66416	1.107266703
AGI_MM_OLIGO_A_51_P322095	Ovol2	ovo-like 2 (Drosophila)	2.170958438	0.738928571	0.340369746	1.6627	0.680177377
AGI_MM_OLIGO_A_51_P272254	Abcc8	ATP-binding cassette, sub-family C (CFTR/MRP), member 8	1.833367778	0.723571429	0.39466791	1.6627	1.922223753
AGI_MM_OLIGO_A_51_P431919	Tfg	Trk-fused gene	3.716477948	0.727142857	0.195653753	1.66216	0.039932606
AGI_MM_OLIGO_A_51_P383270	Fras1	Fraser syndrome 1 homolog (human)	2.051120822	0.938107143	0.457363181	1.6618	1.107266703
AGI_MM_OLIGO_A_51_P378558	AW060207	expressed sequence AW060207	4.026814266	0.727857143	0.180752599	1.66169	0.039932606
AGI_MM_OLIGO_A_51_P426872	Gdpd3	glycerophosphodiester phosphodiesterase domain containing 3	4.149061091	0.726071429	0.174996562	1.66168	0.039932606
AGI_MM_OLIGO_A_51_P261758	Nln	neurolysin (metallopeptidase M3 family)	4.515124895	0.733571429	0.162469798	1.66082	0.039932606
AGI_MM_OLIGO_A_51_P424990	Klhdc7a	kelch domain containing 7A	2.657150296	0.715071429	0.26911215	1.66018	0.177447145
AGI_MM_OLIGO_A_51_P229536	Nqo2	NAD(P)H dehydrogenase, quinone 2	3.20659774	0.726428571	0.226541846	1.66004	0.039932606
AGI_MM_OLIGO_A_51_P328069	Nebl	nebulette	1.673251093	0.641035714	0.383107901	1.65978	3.398451085
AGI_MM_OLIGO_A_51_P463440	Elovl6	ELOVL family member 6, elongation of long chain fatty acids (yeast)	2.120079082	1.186428571	0.559615243	1.65926	0.880621146
AGI_MM_OLIGO_A_51_P205740	Ube3b	ubiquitin protein ligase E3B	2.159815797	0.711785714	0.329558528	1.65869	0.880621146
AGI_MM_OLIGO_A_51_P200529	Mpst	mercaptopyruvate sulfurtransferase	2.914666847	0.732857143	0.251437705	1.65754	0.073917803
AGI_MM_OLIGO_A_51_P356283	Fbxo31	F-box only protein 31	2.889278627	0.711071429	0.246106908	1.65688	0.073917803
AGI_MM_OLIGO_A_51_P511680	AW124722	expressed sequence AW124722	3.009207468	0.736785714	0.244843774	1.65683	0.039932606
AGI_MM_OLIGO_A_51_P309370	Fblim1	filamin binding LIM protein 1	2.769274055	0.747142857	0.26979737	1.65619	0.102773187
AGI_MM_OLIGO_A_51_P350252	Fath	fat tumor suppressor homolog (Drosophila)	1.816242892	0.704607143	0.38794764	1.65534	2.619249074
AGI_MM_OLIGO_A_51_P283774	Plxdc1	plexin domain containing 1	2.751977416	0.754642857	0.274218405	1.65523	0.111314559
AGI_MM_OLIGO_A_51_P112966	Ch25h	cholesterol 25-hydroxylase	1.568591131	0.879285714	0.560557622	1.65514	4.233481599
AGI_MM_OLIGO_A_51_P366948	Serpinb5	serine (or cysteine) peptidase inhibitor, clade B, member 5	2.414650784	0.772142857	0.319774131	1.65494	0.335570027
AGI_MM_OLIGO_A_51_P162426	Rnf8	ring finger protein 8	2.657442123	0.7075	0.266233456	1.65442	0.177447145
AGI_MM_OLIGO_A_51_P340807		zinc finger protein 306-like	2.71006149	0.726785714	0.268180525	1.65439	0.111314559
AGI_MM_OLIGO_A_51_P418935	Neurl2	neuralized-like 2 (Drosophila)	3.189308723	0.7275	0.228105857	1.65336	0.039932606
AGI_MM_OLIGO_A_51_P484918	Polrmt	polymerase (RNA) mitochondrial (DNA directed)	2.793434918	0.761071429	0.27245003	1.65316	0.102773187
AGI_MM_OLIGO_A_51_P213031	D930010J01Rik	RIKEN cDNA D930010J01 gene	2.710900394	0.7175	0.264672211	1.65298	0.111314559
AGI_MM_OLIGO_A_51_P378381	4933436C20Rik	RIKEN cDNA 4933436C20 gene	2.873340444	0.731785714	0.254681173	1.6529	0.073917803
AGI_MM_OLIGO_A_51_P303433	4732479N06Rik	RIKEN cDNA 4732479N06 gene	3.525756425	0.719642857	0.204110202	1.65266	0.039932606
AGI_MM_OLIGO_A_51_P118443	2310014H01Rik	RIKEN cDNA 2310014H01 gene	2.779584144	0.751428571	0.270338487	1.65198	0.102773187
AGI_MM_OLIGO_A_51_P164030	Tcp1	t-complex protein 1	2.561815739	0.781785714	0.305168597	1.65102	0.220374346
AGI_MM_OLIGO_A_51_P336083	Rps6kc1	ribosomal protein S6 kinase polypeptide 1	2.343186545	0.68	0.2902031	1.65025	0.335570027
AGI_MM_OLIGO_A_51_P230583	Tnfrsf14	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator)	2.779469494	0.737357143	0.265287007	1.64915	0.102773187
AGI_MM_OLIGO_A_51_P448814	Zfp90	zinc finger protein 90	3.106609076	0.736071429	0.236937256	1.64866	0.039932606
AGI_MM_OLIGO_A_51_P340788	Il15	interleukin 15	1.648324302	0.648214286	0.393256524	1.64824	4.233481599
AGI_MM_OLIGO_A_51_P157255	Sdc2	syndecan 2	3.921421522	0.7175	0.182969364	1.64784	0.039932606
AGI_MM_OLIGO_A_51_P469494	Zfp62	zinc finger protein 62	3.770764494	0.719285714	0.190753285	1.64742	0.039932606
AGI_MM_OLIGO_A_51_P420726	2900024O10Rik	RIKEN cDNA 2900024O10 gene	2.61480207	0.721785714	0.276038375	1.64734	0.177447145
AGI_MM_OLIGO_A_51_P322814	1700054O13Rik	RIKEN cDNA 1700054O13 gene	2.183445865	0.694821429	0.318222421	1.6469	0.680177377
AGI_MM_OLIGO_A_51_P122017	Jmjd3	jumonji domain containing 3	2.443618199	0.722142857	0.295521967	1.64645	0.308140825
AGI_MM_OLIGO_A_51_P217778	Aspm	asp (abnormal spindle)-like, microcephaly associated (Drosophila)	3.168856874	0.746428571	0.235551368	1.64497	0.039932606
AGI_MM_OLIGO_A_51_P333850	Senp7	SUMO1/sentrin specific peptidase 7	2.602801177	0.721785714	0.277311122	1.64481	0.177447145
AGI_MM_OLIGO_A_51_P311168	Slc25a14	solute carrier family 25 (mitochondrial carrier, brain), member 14	3.063390386	0.747142857	0.243894105	1.64466	0.039932606
AGI_MM_OLIGO_A_51_P388125	Atxn10	ataxin 10	2.723922654	0.716785714	0.263144665	1.64432	0.111314559
AGI_MM_OLIGO_A_51_P163261	LOC629581	similar to Nonhistone chromosomal protein HMG-17 (High-mobility group nucleosome binding domain 2)	2.067780989	0.74	0.357871556	1.64388	1.107266703
AGI_MM_OLIGO_A_51_P196760	Arih1	ariadne ubiquitin-conjugating enzyme E2 binding protein homolog 1 (Drosophila)	2.22266773	0.674285714	0.303367753	1.64323	0.680177377
AGI_MM_OLIGO_A_51_P335019	A030007L17Rik	RIKEN cDNA A030007L17 gene	1.95552095	0.690357143	0.353029786	1.64301	1.421695754
AGI_MM_OLIGO_A_51_P492797	Lrrc61	leucine rich repeat containing 61	2.350557007	0.708928571	0.301600246	1.64299	0.335570027
AGI_MM_OLIGO_A_51_P442655	Dhx40	DEAH (Asp-Glu-Ala-His) box polypeptide 40	3.37652722	0.722142857	0.213871475	1.64235	0.039932606
AGI_MM_OLIGO_A_51_P389444	ORF19	open reading frame 19	3.01060719	0.720714286	0.239391671	1.64225	0.039932606
AGI_MM_OLIGO_A_51_P303749	Depdc1b	DEP domain containing 1B	2.519340874	0.758928571	0.301240924	1.64207	0.220374346
AGI_MM_OLIGO_A_51_P363564	Trp53bp2	transformation related protein 53 binding protein 2	2.855736746	0.721428571	0.252624326	1.64147	0.102773187
AGI_MM_OLIGO_A_51_P142046	1810049H13Rik	RIKEN cDNA 1810049H13 gene	2.263493658	0.682857143	0.301682817	1.64088	0.480801584
AGI_MM_OLIGO_A_51_P421279	Eml1	echinoderm microtubule associated protein like 1	2.571749563	0.710714286	0.276354392	1.64048	0.220374346
AGI_MM_OLIGO_A_51_P375111	Capn5	calpain 5	1.668469427	0.68	0.407559161	1.64034	3.398451085
AGI_MM_OLIGO_A_51_P297388	5133400G04Rik	RIKEN cDNA 5133400G04 gene	2.170922898	0.673571429	0.310269623	1.63967	0.680177377
