EntrezID	Symbol	Description	Location	Type	EnsemblID	log2 | Resting Teff RPKM	log2 | Activated Teff RPKM	log2 | Resting Treg RPKM	log2 | Activated Treg RPKM	LR rest | CD25 vs CD4	LR act | CD25 vs CD4	LR CD4 | act vs rest	LR CD25 | act vs rest
57097	PARP11	poly (ADP-ribose) polymerase family, member 11	unknown	other	ENSG00000111224	2.640438098	4.428772983	2.438670255	3.365956688	-0.201767843	-1.062816295	1.788334885	0.927286433
8417	STX7	syntaxin 7	Plasma Membrane	transporter	ENSG00000079950	2.280499704	4.066072395	3.343533553	3.433937408	1.063033849	-0.632134987	1.78557269	0.090403855
339230	CCDC137	coiled-coil domain containing 137	unknown	other	ENSG00000185298	3.610347865	1.825614253	2.875438906	1.233401113	-0.734908959	-0.59221314	-1.784733611	-1.642037793
56731	SLC2A4RG	SLC2A4 regulator	Cytoplasm	transcription regulator	ENSG00000125520	3.717288252	1.941795108	2.869293733	0.512506468	-0.847994519	-1.42928864	-1.775493144	-2.356787265
1200	TPP1	tripeptidyl peptidase I	Cytoplasm	peptidase	ENSG00000166340	4.807074646	6.580575093	5.761547133	5.598732463	0.954472487	-0.98184263	1.773500447	-0.16281467
64763	ZNF574	zinc finger protein 574	unknown	other	ENSG00000105732	3.107370469	1.334608391	2.590042177	1.227532018	-0.517328292	-0.107076373	-1.772762079	-1.362510159
7769	ZNF226	zinc finger protein 226	Nucleus	transcription regulator	ENSG00000167380	1.513666946	3.282636728	1.868413663	2.160604638	0.354746718	-1.122032089	1.768969782	0.292190975
55738	ARFGAP1	ADP-ribosylation factor GTPase activating protein 1	Cytoplasm	transporter	ENSG00000101199	3.408987971	1.641596051	2.712404661	1.544503767	-0.69658331	-0.097092284	-1.76739192	-1.167900894
10577	NPC2	Niemann-Pick disease, type C2	Extracellular Space	other	ENSG00000119655	4.521425547	6.270809336	4.703949676	4.869446133	0.182524129	-1.401363203	1.749383789	0.165496457
51259	TMEM216	transmembrane protein 216	unknown	other	ENSG00000187049	1.680516523	3.427345512	2.921934341	3.767317034	1.241417818	0.339971521	1.746828989	0.845382693
10592	SMC2	structural maintenance of chromosomes 2	Nucleus	transporter	ENSG00000136824	2.069298729	3.814933928	2.705130374	3.542939847	0.635831645	-0.271994081	1.745635199	0.837809473
6610	SMPD2	sphingomyelin phosphodiesterase 2, neutral membrane (neutral sphingomyelinase)	Cytoplasm	enzyme	ENSG00000135587	3.844243549	2.098623601	2.765375746	2.388102209	-1.078867803	0.289478609	-1.745619949	-0.377273537
64005	MYO1G	myosin IG	Cytoplasm	other	ENSG00000136286	5.042832662	3.297463865	5.196915644	4.989721013	0.154082983	1.692257148	-1.745368796	-0.207194631
415116	PIM3	pim-3 oncogene	unknown	kinase	ENSG00000198355	5.644652004	3.902123601	4.716330364	5.196799037	-0.92832164	1.294675436	-1.742528403	0.480468673
4649	MYO9A	myosin IXA	Cytoplasm	enzyme	ENSG00000066933	1.828964503	3.566767216	1.339469396	2.976614054	-0.489495106	-0.590153162	1.737802713	1.637144657
4641	MYO1C	myosin IC	Cytoplasm	other	ENSG00000197879	3.048670145	1.311819332	2.730365803	1.874982679	-0.318304342	0.563163346	-1.736850812	-0.855383125
51092	SIDT2	SID1 transmembrane family, member 2	unknown	other	ENSG00000149577	3.100708193	1.370504796	2.772714514	0.279971884	-0.327993679	-1.090532912	-1.730203398	-2.49274263
10245	TIMM17B	translocase of inner mitochondrial membrane 17 homolog B (yeast)	Cytoplasm	transporter	ENSG00000126768	3.141659969	1.4124075	2.518349503	2.108570888	-0.623310466	0.696163389	-1.729252469	-0.409778615
10260	DENND4A	DENN/MADD domain containing 4A	Nucleus	other	ENSG00000174485	6.713013144	4.98435789	6.207769226	5.395697599	-0.505243918	0.411339709	-1.728655254	-0.812071627
64801	ARV1	ARV1 homolog (S. cerevisiae)	unknown	other	ENSG00000173409	1.96102794	3.687016585	2.752762115	3.696708643	0.791734176	0.009692057	1.725988646	0.943946527
861	RUNX1	runt-related transcription factor 1	Nucleus	transcription regulator	ENSG00000159216	2.9916366	4.711743696	4.702740925	4.677616083	1.711104325	-0.034127614	1.720107096	-0.025124842
7376	NR1H2	nuclear receptor subfamily 1, group H, member 2	Nucleus	ligand-dependent nuclear receptor	ENSG00000131408	5.345767587	3.628899965	4.276287638	3.673217803	-1.069479949	0.044317838	-1.716867621	-0.603069835
84256	FLYWCH1	FLYWCH-type zinc finger 1	unknown	other	ENSG00000059122	3.118500886	1.405347195	2.191349076	0.244495466	-0.927151809	-1.160851728	-1.713153691	-1.94685361
50485	SMARCAL1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a-like 1	Nucleus	enzyme	ENSG00000138375	1.523236932	3.233271552	2.467444737	3.289384894	0.944207805	0.056113342	1.71003462	0.821940157
23355	VPS8	vacuolar protein sorting 8 homolog (S. cerevisiae)	unknown	other	ENSG00000156931	2.008320385	3.711151828	2.093283427	3.026786883	0.084963041	-0.684364946	1.702831443	0.933503456
50615	IL21R	interleukin 21 receptor	Plasma Membrane	transmembrane receptor	ENSG00000103522	4.3106211	2.610394607	3.579524648	3.743034753	-0.731096453	1.132640147	-1.700226493	0.163510106
29978	UBQLN2	ubiquilin 2	Nucleus	other	ENSG00000188021	4.435866484	6.133152499	4.847410764	5.694836625	0.41154428	-0.438315874	1.697286015	0.847425861
79680	C22ORF29	chromosome 22 open reading frame 29	unknown	other	ENSG00000215012	3.101761925	1.404757131	2.665005219	1.170969769	-0.436756706	-0.233787362	-1.697004794	-1.494035449
648152	LOC648152	similar to ataxia telangiectasia and Rad3 related protein	unknown	other	ENSG00000175054	2.874813233	4.567047247	3.489794176	4.237337562	0.614980942	-0.329709685	1.692234014	0.747543386
25950	RWDD3	RWD domain containing 3	unknown	other	ENSG00000122481	2.408799874	4.100693188	3.332405706	3.911387141	0.923605831	-0.189306046	1.691893313	0.578981436
4118	MAL	mal, T-cell differentiation protein	Plasma Membrane	transporter	ENSG00000172005	5.464522189	7.156223616	4.539484503	5.433959705	-0.925037685	-1.722263911	1.691701427	0.894475202
9475	ROCK2	Rho-associated, coiled-coil containing protein kinase 2	Cytoplasm	kinase	ENSG00000134318	2.286709273	3.97649355	3.170611806	3.796927295	0.883902534	-0.179566255	1.689784277	0.626315488
34	ACADM	acyl-Coenzyme A dehydrogenase, C-4 to C-12 straight chain	Cytoplasm	enzyme	ENSG00000117054	3.835920045	5.522648574	4.640559673	5.391267814	0.804639628	-0.13138076	1.686728528	0.750708141
25847	ANAPC13	anaphase promoting complex subunit 13	unknown	other	ENSG00000129055	4.504994745	6.191163537	5.295552811	6.256861566	0.790558066	0.065698029	1.686168792	0.961308755
29882	ANAPC2	anaphase promoting complex subunit 2	Nucleus	enzyme	ENSG00000176248	3.463106294	1.77711724	3.257900269	2.451206265	-0.205206025	0.674089025	-1.685989054	-0.806694004
56834	GPR137	G protein-coupled receptor 137	unknown	other	ENSG00000173264	3.646217533	1.961541811	2.828741662	1.927811588	-0.817475871	-0.033730223	-1.684675722	-0.900930074
5532	PPP3CB	protein phosphatase 3 (formerly 2B), catalytic subunit, beta isoform	unknown	phosphatase	ENSG00000107758	3.968691698	5.641802928	4.686286262	5.606713924	0.717594564	-0.035089003	1.673111229	0.920427662
129138	ANKRD54	ankyrin repeat domain 54	Nucleus	transcription regulator	ENSG00000100124	3.883306968	2.214261082	3.020413981	2.495796157	-0.862892987	0.281535075	-1.669045887	-0.524617825
54832	VPS13C	vacuolar protein sorting 13 homolog C (S. cerevisiae)	unknown	other	ENSG00000129003	3.786043959	5.45418742	3.75818845	4.435237883	-0.027855509	-1.018949537	1.668143462	0.677049434
6489	ST8SIA1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	Cytoplasm	enzyme	ENSG00000111728	2.411399065	4.078374747	2.557397318	1.642839281	0.145998253	-2.435535466	1.666975681	-0.914558037
29969	MDFIC	MyoD family inhibitor domain containing	Nucleus	other	ENSG00000135272	5.225081208	6.891868071	5.663825798	6.476559848	0.43874459	-0.415308223	1.666786863	0.81273405
120425	AMICA1	adhesion molecule, interacts with CXADR antigen 1	Plasma Membrane	other	ENSG00000160593	4.146811279	5.813021807	5.283531718	5.258486458	1.136720439	-0.55453535	1.666210529	-0.02504526
25930	PTPN23	protein tyrosine phosphatase, non-receptor type 23	Cytoplasm	phosphatase	ENSG00000076201	3.27970102	1.618271042	2.801711615	1.162052045	-0.477989405	-0.456218997	-1.661429978	-1.63965957
7358	UGDH	UDP-glucose dehydrogenase	Nucleus	enzyme	ENSG00000109814	2.108702413	3.76959846	3.024206788	3.906659462	0.915504375	0.137061002	1.660896047	0.882452674
22876	INPP5F	inositol polyphosphate-5-phosphatase F	unknown	other	ENSG00000198825	1.918817305	3.573465697	3.318932869	3.524552127	1.400115564	-0.04891357	1.654648391	0.205619257
80007	C10ORF88	chromosome 10 open reading frame 88	unknown	other	ENSG00000119965	2.066177754	3.718786419	2.96030106	3.272906952	0.894123306	-0.445879467	1.652608665	0.312605892
8609	KLF7	Kruppel-like factor 7 (ubiquitous)	Nucleus	transcription regulator	ENSG00000118263	3.345968141	1.694892688	2.320975866	0	-1.024992275	-1.694892688	-1.651075452	-2.320975866
54681	P4HTM	prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum)	Cytoplasm	enzyme	ENSG00000178467	3.135019087	1.484335491	2.80489492	0.984395116	-0.330124167	-0.499940374	-1.650683596	-1.820499804
116832	RPL39L	ribosomal protein L39-like	Cytoplasm	other	ENSG00000163923	1.856001187	3.505731099	1.972848124	2.923276765	0.116846937	-0.582454333	1.649729911	0.950428641
84243	ZDHHC18	zinc finger, DHHC-type containing 18	unknown	other	ENSG00000204160	5.976040759	4.329165118	5.582586864	4.794667522	-0.393453895	0.465502404	-1.646875641	-0.787919342
55166	CENPQ	centromere protein Q	unknown	other	ENSG00000031691	1.383180417	3.029482529	2.209560735	2.389060931	0.826380319	-0.640421598	1.646302113	0.179500196
57602	USP36	ubiquitin specific peptidase 36	Nucleus	peptidase	ENSG00000055483	5.245576755	3.599770301	4.224191641	3.370720866	-1.021385114	-0.229049435	-1.645806453	-0.853470775
6480	ST6GAL1	ST6 beta-galactosamide alpha-2,6-sialyltranferase 1	Cytoplasm	enzyme	ENSG00000073849	4.642666896	6.288134961	5.281087907	5.4391801	0.638421011	-0.848954861	1.645468065	0.158092193
23317	DNAJC13	DnaJ (Hsp40) homolog, subfamily C, member 13	unknown	other	ENSG00000138246	2.796979051	4.438654266	3.585890117	3.687382349	0.788911066	-0.751271917	1.641675215	0.101492232
84823	LMNB2	lamin B2	Nucleus	other	ENSG00000176619	3.918617462	2.277926522	3.35330888	2.916214826	-0.565308582	0.638288304	-1.64069094	-0.437094054
3417	IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	Cytoplasm	enzyme	ENSG00000138413	2.757118259	4.397383858	4.048625051	4.694772923	1.291506792	0.297389066	1.640265598	0.646147872
2672	GFI1	growth factor independent 1 transcription repressor	Nucleus	transcription regulator	ENSG00000162676	2.950237882	4.590389567	2.875604171	3.379736671	-0.074633711	-1.210652896	1.640151685	0.5041325
593	BCKDHA	branched chain keto acid dehydrogenase E1, alpha polypeptide	Cytoplasm	enzyme	ENSG00000142046	3.226019504	1.587380519	2.960554574	1.499941427	-0.26546493	-0.087439092	-1.638638985	-1.460613147
80017	C14ORF159	chromosome 14 open reading frame 159	Cytoplasm	other	ENSG00000133943	1.852618988	3.490340284	2.157478659	2.132296689	0.304859672	-1.358043596	1.637721296	-0.025181971
115286	SLC25A26	solute carrier family 25, member 26	unknown	transporter	ENSG00000144741	4.24872773	2.612604463	3.563012964	3.12500128	-0.685714766	0.512396817	-1.636123267	-0.438011684
151636	DTX3L	deltex 3-like (Drosophila)	Cytoplasm	other	ENSG00000163840	4.106885695	5.737940716	4.095862048	4.642998231	-0.011023647	-1.094942485	1.631055021	0.547136183
10906	TRAFD1	TRAF-type zinc finger domain containing 1	unknown	other	ENSG00000135148	3.688344246	5.318017489	3.661834336	4.517055221	-0.02650991	-0.800962268	1.629673243	0.855220885
8636	SSNA1	Sjogren syndrome nuclear autoantigen 1	Plasma Membrane	other	ENSG00000176101	5.041767748	3.412996709	4.517767396	3.672048235	-0.524000352	0.259051526	-1.628771039	-0.845719161
3431	SP110	SP110 nuclear body protein	Nucleus	other	ENSG00000135899	3.356081573	4.983336716	4.136607725	4.403932102	0.780526153	-0.579404613	1.627255143	0.267324377
92255	LMBRD2	LMBR1 domain containing 2	unknown	other	ENSG00000164187	1.789430636	3.414656305	2.775812243	3.00664425	0.986381607	-0.408012055	1.625225669	0.230832007
221908	C7ORF47	chromosome 7 open reading frame 47	unknown	other	ENSG00000160813	3.349998521	1.729811525	2.561091802	0.596545628	-0.788906719	-1.133265897	-1.620186996	-1.964546173
51522	TMEM14C	transmembrane protein 14C	Plasma Membrane	other	ENSG00000111843	3.662754332	5.280278595	4.60294029	4.790244546	0.940185958	-0.490034049	1.617524262	0.187304256
84418	C5ORF32	chromosome 5 open reading frame 32	unknown	other	ENSG00000120306	4.27206221	2.65743474	3.537914722	3.801009049	-0.734147488	1.143574309	-1.61462747	0.263094326
10870	HCST	hematopoietic cell signal transducer	Plasma Membrane	other	ENSG00000126264	3.276147109	1.666490781	2.75823152	1.63603569	-0.517915589	-0.030455091	-1.609656328	-1.12219583
57181	SLC39A10	solute carrier family 39 (zinc transporter), member 10	unknown	transporter	ENSG00000196950	1.994024707	3.603336238	2.957794992	3.151545441	0.963770284	-0.451790798	1.609311531	0.193750449
10627	MYL12A	myosin, light chain 12A, regulatory, non-sarcomeric	unknown	other	ENSG00000101608	6.874513159	8.474723518	7.646754819	8.133324394	0.772241659	-0.341399124	1.600210359	0.486569576
55718	POLR3E	polymerase (RNA) III (DNA directed) polypeptide E (80kD)	Nucleus	transcription regulator	ENSG00000058600	5.188162838	3.588439945	4.166453914	4.173477782	-1.021708923	0.585037838	-1.599722893	0.007023868
51201	ZDHHC2	zinc finger, DHHC-type containing 2	Nucleus	enzyme	ENSG00000104219	4.126386645	5.724523826	4.148446101	4.964550526	0.022059457	-0.7599733	1.598137181	0.816104425
9847	KIAA0528	KIAA0528	Cytoplasm	other	ENSG00000111731	3.547914094	5.144989932	4.373591711	4.621838427	0.825677618	-0.523151505	1.597075838	0.248246716
5925	RB1	retinoblastoma 1	Nucleus	transcription regulator	ENSG00000139687	3.481277229	5.077550491	4.401280276	5.059028189	0.920003046	-0.018522302	1.596273262	0.657747913
130814	PQLC3	PQ loop repeat containing 3	unknown	other	ENSG00000162976	3.534513662	5.129000139	3.982276467	4.049050057	0.447762805	-1.079950082	1.594486478	0.06677359
57149	LYRM1	LYR motif containing 1	unknown	other	ENSG00000102897	2.45783385	4.051117581	3.670105323	4.52482588	1.212271472	0.473708299	1.593283731	0.854720557
6402	SELL	selectin L	Plasma Membrane	other	ENSG00000188404	7.177282719	8.770034286	7.868967547	7.641724868	0.691684828	-1.128309418	1.592751567	-0.227242679
2635	GBP3	guanylate binding protein 3	Cytoplasm	enzyme	ENSG00000117226	3.543065332	5.135021939	4.02605434	3.360076973	0.482989008	-1.774944967	1.591956607	-0.665977368
219854	TMEM218	transmembrane protein 218	Extracellular Space	other	ENSG00000150433	1.495171089	3.085880876	1.637053233	2.888074727	0.141882144	-0.197806149	1.590709787	1.251021494
9344	TAOK2 (includes EG:9344)	TAO kinase 2	Cytoplasm	kinase	ENSG00000149930	3.07513407	1.485765963	2.725533424	0.343689713	-0.349600646	-1.14207625	-1.589368107	-2.38184371
10970	CKAP4	cytoskeleton-associated protein 4	Cytoplasm	other	ENSG00000136026	5.573171118	3.985878351	4.978119688	4.188599388	-0.59505143	0.202721037	-1.587292767	-0.7895203
9329	GTF3C4	general transcription factor IIIC, polypeptide 4, 90kDa	Nucleus	transcription regulator	ENSG00000125484	5.222355958	3.635101912	4.340424027	3.524000187	-0.881931932	-0.111101725	-1.587254047	-0.81642384
1130	LYST	lysosomal trafficking regulator	Cytoplasm	transporter	ENSG00000143669	1.916404787	3.499958219	2.911264598	3.57565774	0.994859811	0.07569952	1.583553432	0.664393141
219790	RTKN2	rhotekin 2	Plasma Membrane	other	ENSG00000182010	2.094741465	3.676600922	4.872813663	4.958051102	2.778072198	1.281450181	1.581859456	0.085237439
201895	C4ORF34	chromosome 4 open reading frame 34	unknown	other	ENSG00000163683	2.003025296	3.581909648	2.824450733	2.086073672	0.821425437	-1.495835976	1.578884352	-0.738377061
9086	EIF1AY	eukaryotic translation initiation factor 1A, Y-linked	Cytoplasm	translation regulator	ENSG00000198692	3.469012456	5.046642407	4.323278383	5.276606743	0.854265927	0.229964336	1.577629951	0.95332836
55223	TRIM62	tripartite motif-containing 62	unknown	other	ENSG00000116525	3.067880125	1.492451674	2.68034796	0.690961659	-0.387532165	-0.801490016	-1.575428451	-1.989386302
7072	TIA1	TIA1 cytotoxic granule-associated RNA binding protein	Nucleus	other	ENSG00000116001	4.91973294	6.493969566	5.260321915	6.071587873	0.340588975	-0.422381693	1.574236626	0.811265958
29945	ANAPC4	anaphase promoting complex subunit 4	unknown	enzyme	ENSG00000053900	3.514981854	5.089212347	4.477724775	4.990347653	0.962742921	-0.098864694	1.574230493	0.512622877
57592	ZNF687	zinc finger protein 687	unknown	other	ENSG00000143373	3.001957582	1.433046262	2.370281998	1.238066157	-0.631675584	-0.194980105	-1.56891132	-1.132215841
10078	TSSC4	tumor suppressing subtransferable candidate 4	unknown	other	ENSG00000184281	3.267228255	1.700166468	2.79882662	1.959217994	-0.468401634	0.259051526	-1.567061787	-0.839608626
7030	TFE3	transcription factor binding to IGHM enhancer 3	Nucleus	transcription regulator	ENSG00000068323	3.793354281	2.226636502	3.501291224	2.535156704	-0.292063057	0.308520202	-1.56671778	-0.96613452
4300	MLLT3	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3	Nucleus	other	ENSG00000171843	3.404646726	4.966937022	4.091326121	3.932333039	0.686679395	-1.034603983	1.562290296	-0.158993082
79016	DDA1	DET1 and DDB1 associated 1	unknown	other	ENSG00000130311	3.107797618	1.546504312	2.460246748	2.73516651	-0.64755087	1.188662198	-1.561293306	0.274919762
79786	KLHL36	kelch-like 36 (Drosophila)	Cytoplasm	other	ENSG00000135686	3.80700829	2.245714984	2.924992167	0.960445994	-0.882016123	-1.28526899	-1.561293306	-1.964546173
9546	APBA3	amyloid beta (A4) precursor protein-binding, family A, member 3	Cytoplasm	transporter	ENSG00000011132	3.298318785	1.740884517	2.958218132	0.452542647	-0.340100653	-1.28834187	-1.557434268	-2.505675485
11316	COPE	coatomer protein complex, subunit epsilon	Cytoplasm	transporter	ENSG00000105669	5.515421335	3.958266679	5.323647629	4.408459692	-0.191773705	0.450193013	-1.557154656	-0.915187937
5976	UPF1	UPF1 regulator of nonsense transcripts homolog (yeast)	Nucleus	enzyme	ENSG00000005007	4.910594502	3.354035527	4.195771808	3.307547919	-0.714822694	-0.046487608	-1.556558975	-0.88822389
4602	MYB (includes EG:4602)	v-myb myeloblastosis viral oncogene homolog (avian)	Nucleus	transcription regulator	ENSG00000118513	3.059122021	4.615403359	3.637249675	4.114474724	0.578127654	-0.500928635	1.556281338	0.47722505
51510	CHMP5	chromatin modifying protein 5	Cytoplasm	other	ENSG00000086065	4.074488962	5.629885824	5.186154568	6.062396397	1.111665606	0.432510573	1.555396862	0.876241828
285527	FRYL	FRY-like	unknown	other	ENSG00000075539	3.086419788	4.64115129	3.488210828	3.746080609	0.40179104	-0.895070681	1.554731502	0.257869781
10383	TUBB2C	tubulin, beta 2C	Cytoplasm	other	ENSG00000188229	7.150047156	5.597977606	6.834101086	6.38554944	-0.315946071	0.787571835	-1.552069551	-0.448551645
643	CXCR5	chemokine (C-X-C motif) receptor 5	Plasma Membrane	G-protein coupled receptor	ENSG00000160683	4.082860001	2.534054005	2.976618637	2.481551411	-1.106241364	-0.052502594	-1.548805996	-0.495067227
4750	NEK1	NIMA (never in mitosis gene a)-related kinase 1	Nucleus	kinase	ENSG00000137601	1.533313203	3.081569359	2.196642601	2.857473197	0.663329398	-0.224096162	1.548256156	0.660830596
4791	NFKB2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	Nucleus	transcription regulator	ENSG00000077150	7.096021318	5.547964015	6.502319711	5.887581977	-0.593701607	0.339617962	-1.548057302	-0.614737734
113763	C7ORF29	chromosome 7 open reading frame 29	unknown	other	ENSG00000188707	1.655537655	3.203366071	2.0552925	2.650277612	0.399754845	-0.553088459	1.547828416	0.594985112
8732	RNGTT	RNA guanylyltransferase and 5-phosphatase	Nucleus	phosphatase	ENSG00000111880	2.953865121	4.500383473	3.80204981	4.640069114	0.848184689	0.13968564	1.546518353	0.838019304
79581	GPR172A	G protein-coupled receptor 172A	unknown	other	ENSG00000185803	3.629640925	2.084678851	2.947890309	1.893973159	-0.681750616	-0.190705692	-1.544962074	-1.05391715
54809	SAMD9	sterile alpha motif domain containing 9	unknown	other	ENSG00000205413	4.053167535	5.597733134	4.591158488	3.71595489	0.537990953	-1.881778245	1.544565599	-0.875203599
9061	PAPSS1 (includes EG:9061)	3-phosphoadenosine 5-phosphosulfate synthase 1	Cytoplasm	enzyme	ENSG00000138801	3.216050509	4.757765068	4.360413643	5.223267471	1.144363134	0.465502404	1.541714559	0.862853829
283989	TSEN54	tRNA splicing endonuclease 54 homolog (S. cerevisiae)	Nucleus	other	ENSG00000182173	3.69992727	2.158639655	3.130949711	2.178904322	-0.568977559	0.020264667	-1.541287615	-0.95204539
23216	TBC1D1	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1	Nucleus	other	ENSG00000065882	3.122788084	4.663542563	2.972264619	3.252336409	-0.150523465	-1.411206154	1.540754479	0.28007179
7128	TNFAIP3	tumor necrosis factor, alpha-induced protein 3	Nucleus	other	ENSG00000118503	8.356068283	6.815464983	7.842098428	7.774269206	-0.513969855	0.958804223	-1.5406033	-0.067829222
9531	BAG3	BCL2-associated athanogene 3	Cytoplasm	other	ENSG00000151929	4.551974438	3.01226478	3.395429339	2.989745949	-1.156545099	-0.022518831	-1.539709658	-0.40568339
55008	HERC6	hect domain and RLD 6	unknown	enzyme	ENSG00000138642	2.762453162	4.302142238	2.769135296	3.730079974	0.006682134	-0.572062264	1.539689075	0.960944678
4296	MAP3K11	mitogen-activated protein kinase kinase kinase 11	Cytoplasm	kinase	ENSG00000173327	3.57809023	2.039517	2.958060422	1.26942218	-0.620029807	-0.77009482	-1.53857323	-1.688638242
790	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	Cytoplasm	enzyme	ENSG00000084774	1.513468257	3.047209232	1.524381008	2.74455361	0.010912751	-0.302655622	1.533740975	1.220172602
1628	DBP	D site of albumin promoter (albumin D-box) binding protein	Nucleus	transcription regulator	ENSG00000105516	3.174008153	1.644895252	1.86349227	0	-1.310515883	-1.644895252	-1.529112901	-1.86349227
10384	BTN3A3	butyrophilin, subfamily 3, member A3	unknown	other	ENSG00000111801	4.393119638	5.919703281	5.109447724	4.810829429	0.716328086	-1.108873852	1.526583644	-0.298618295
83858	ATAD3B	ATPase family, AAA domain containing 3B	Nucleus	other	ENSG00000160072	3.362394897	1.838291608	2.51424073	2.321875	-0.848154166	0.483583393	-1.524103289	-0.19236573
23224	SYNE2	spectrin repeat containing, nuclear envelope 2	Nucleus	other	ENSG00000054654	3.863528241	5.385117277	3.604008177	2.833636137	-0.259520064	-2.55148114	1.521589036	-0.77037204
10124	ARL4A	ADP-ribosylation factor-like 4A	Nucleus	enzyme	ENSG00000122644	4.317318727	2.79596153	3.859164216	3.101492358	-0.458154511	0.305530828	-1.521357197	-0.757671858
51248	PDZD11	PDZ domain containing 11	Extracellular Space	other	ENSG00000120509	1.525022677	3.043899719	2.53536583	3.341425393	1.010343153	0.297525674	1.518877042	0.806059563
8690	JRKL	jerky homolog-like (mouse)	Nucleus	other	ENSG00000183340	2.190417235	3.706905049	2.98705021	3.396848026	0.796632975	-0.310057023	1.516487814	0.409797816
9447	AIM2	absent in melanoma 2	Cytoplasm	other	ENSG00000163568	2.853427012	4.369786261	4.098563118	4.653820143	1.245136106	0.284033883	1.516359249	0.555257026
79155	TNIP2	TNFAIP3 interacting protein 2	Cytoplasm	other	ENSG00000168884	5.232530009	3.721257784	4.974832827	4.021113281	-0.257697183	0.299855497	-1.511272226	-0.953719546
2644	GCHFR	GTP cyclohydrolase I feedback regulator	Cytoplasm	other	ENSG00000137880	3.105811802	1.59966005	2.916367154	0	-0.189444649	-1.59966005	-1.506151752	-2.916367154
10180	RBM6	RNA binding motif protein 6	Nucleus	other	ENSG00000004534	4.396086864	5.901454061	4.65345366	5.438303127	0.257366796	-0.463150934	1.505367198	0.784849467
359845	FAM101B	family with sequence similarity 101, member B	unknown	other	ENSG00000183688	2.903864641	4.4083043	4.083855503	4.417526959	1.179990862	0.009222659	1.504439659	0.333671456
92017	SNX29	sorting nexin 29	unknown	other	ENSG00000048471	3.230710416	1.729306978	2.769626049	0.72184353	-0.461084367	-1.007463448	-1.501403437	-2.047782519
28970	C11ORF54	chromosome 11 open reading frame 54	Nucleus	other	ENSG00000182919	2.557748751	4.058204162	3.599508481	3.762560558	1.041759729	-0.295643604	1.50045541	0.163052077
79664	NARG2	NMDA receptor regulated 2	unknown	other	ENSG00000128915	2.852947162	4.351664368	3.133842277	4.11575485	0.280895115	-0.235909517	1.498717206	0.981912574
56931	DUS3L	dihydrouridine synthase 3-like (S. cerevisiae)	unknown	other	ENSG00000141994	3.277254288	1.779323043	2.445972617	2.540874909	-0.831281671	0.761551867	-1.497931246	0.094902292
116092	DNTTIP1	deoxynucleotidyltransferase, terminal, interacting protein 1	Nucleus	ligand-dependent nuclear receptor	ENSG00000101457	3.493700201	1.996947147	3.373032798	2.412117875	-0.120667404	0.415170728	-1.496753054	-0.960914923
9441	MED26	mediator complex subunit 26	Nucleus	transcription regulator	ENSG00000105085	3.143967414	1.649107118	2.798796141	1.308043945	-0.345171273	-0.341063173	-1.494860297	-1.490752197
9409	PEX16	peroxisomal biogenesis factor 16	Cytoplasm	other	ENSG00000121680	3.23508872	1.743058075	2.393766106	0.857719692	-0.841322613	-0.885338383	-1.492030644	-1.536046414
10464	PIBF1	progesterone immunomodulatory binding factor 1	Nucleus	other	ENSG00000083535	2.131049013	3.621410684	3.684410837	3.766355724	1.553361824	0.14494504	1.490361671	0.081944887
92667	C20ORF72	chromosome 20 open reading frame 72	unknown	other	ENSG00000125871	1.971619492	3.459846321	3.193671985	2.909328504	1.222052493	-0.550517817	1.488226829	-0.284343481
79768	C15ORF29	chromosome 15 open reading frame 29	Nucleus	other	ENSG00000134152	3.018594335	4.501006892	3.791785353	4.673200592	0.773191018	0.1721937	1.482412557	0.881415239
5641	LGMN	legumain	Cytoplasm	peptidase	ENSG00000100600	1.788174437	3.27006174	3.336534608	4.302799004	1.548360171	1.032737264	1.481887303	0.966264396
2495	FTH1	ferritin, heavy polypeptide 1	Cytoplasm	enzyme	ENSG00000167996	9.733897749	8.253532439	9.863785073	9.190161603	0.129887324	0.936629165	-1.480365311	-0.673623469
57798	GATAD1	GATA zinc finger domain containing 1	unknown	other	ENSG00000157259	1.871952212	3.351642156	2.497014565	2.714772253	0.625062354	-0.636869903	1.479689945	0.217757688
51172	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	Cytoplasm	enzyme	ENSG00000103174	3.033141415	1.554069197	2.711899126	1.108576607	-0.321242289	-0.44549259	-1.479072218	-1.603322519
79677	SMC6	structural maintenance of chromosomes 6	Nucleus	other	ENSG00000163029	2.426491603	3.902822089	3.700994054	4.354833383	1.274502451	0.452011294	1.476330486	0.653839329
