Gene Symbol	Rank	Gene Name	P-Value	Q-Value
LOC388272	462	3690034_LOC388272	0.009284263	0.375952381
MAGOHB	463	3444195_MAGOHB	0.009375668	0.378833693
UCK1	464	3227645_UCK1	0.009420569	0.379655914
HIST1H2BH	465	2899251_HIST1H2BH	0.009436605	0.379655914
NT5E	466	2915828_NT5E	0.009538165	0.382869379
TSLP	467	2823797_TSLP	0.009557409	0.382869379
UCN	468	2545645_UCN	0.009583601	0.383098291
CCDC96	469	2759393_CCDC96	0.009683023	0.386247335
TM9SF4	470	3881686_TM9SF4	0.009811845	0.390553192
FAM123B	471	4010602_FAM123B	0.009842848	0.390939457
CTGLF3	472	3287023_CTGLF3	0.009881869	0.390939457
GINS2	473	3703112_GINS2	0.009909664	0.390939457
LAS1L	474	4010860_LAS1L	0.009923562	0.390939457
TNRC6B	475	3946192_TNRC6B	0.009940667	0.390939457
CLEC4E	476	3443183_CLEC4E	0.009980757	0.390939457
C3orf33	477	2701892_C3orf33	0.009981826	0.390939457
USP31	478	3685051_USP31	0.01000588	0.390939457
CCNK	479	3551303_CCNK	0.01000962	0.390939457
C7orf41	480	2995254_C7orf41	0.01005666	0.391434511
RHOBTB2	481	3089740_RHOBTB2	0.01006414	0.391434511
RPS6KB1	482	3729294_RPS6KB1	0.01012187	0.392863071
TP53I3	483	2544201_TP53I3	0.01014325	0.392877847
OR2L8	484	2390253_OR2L8	0.01020312	0.394380165
GNA11	485	3816778_GNA11	0.01022611	0.394453608
GINS3	486	3663228_GINS3	0.0102694	0.395051335
MCM8	487	3875195_MCM8	0.01028384	0.395051335
CABC1	488	2383356_CABC1	0.01033515	0.396209016
NCOA2	489	3139722_NCOA2	0.01036776	0.396646217
UPF1	490	3825383_UPF1	0.01044259	0.398187373
POLR2K	491	3109191_POLR2K	0.01045061	0.398187373
PARP2	492	3527418_PARP2	0.01048001	0.398495935
ISCA1	493	3212919_ISCA1	0.01054095	0.39937247
ARHGAP12	494	3283920_ARHGAP12	0.01054576	0.39937247
SCRIB	495	3157751_SCRIB	0.01061845	0.401313131
KCNMB2	496	2653673_KCNMB2	0.01068901	0.402615694
SIP1	497	3533397_SIP1	0.01069596	0.402615694
SGTA	498	3846011_SGTA	0.01071787	0.402630522
UNG	499	3430926_UNG	0.01088037	0.407915832
LINS1	500	3641871_LINS1	0.01094772	0.40962
ALKBH1	501	3573229_ALKBH1	0.01119147	0.417460318
LRRC37B2	502	3716579_LRRC37B2	0.01121926	0.417460318
EIF1AX	503	2398540_EIF1AX	0.01123102	0.417460318
CEACAM21	504	3834257_CEACAM21	0.01124653	0.417460318
PEX10	505	2392421_PEX10	0.0112925	0.418336634
LOC554203	506	3981735_LOC554203	0.01136359	0.419429134
LIMK2	507	3942838_LIMK2	0.01137374	0.419429134
C10orf28	508	3260099_C10orf28	0.01138925	0.419429134
PRPF4	509	3185558_PRPF4	0.01148493	0.421372549
H1FX	510	2694675_H1FX	0.01148706	0.421372549
C1orf74	511	2453871_C1orf74	0.01152502	0.421937378
FANCA	512	3704980_FANCA	0.01155228	0.422109375
PRR11	513	3728964_PRR11	0.01164047	0.424502924
GFOD1	514	2942363_GFOD1	0.01171157	0.426264591
MOSPD1	515	4022833_MOSPD1	0.01179709	0.427698259
KIAA0406	516	3905073_KIAA0406	0.01180137	0.427698259
ZNF530	517	3843386_ZNF530	0.01181954	0.427698259
HIST1H2BF	518	2899206_HIST1H2BF	0.01193554	0.431061776
NOC2L	519	4054639_NOC2L	0.0120975	0.436069364
BAZ1A	520	3560711_BAZ1A	0.01216913	0.437807692
C14orf43	521	3571553_C14orf43	0.01228084	0.439426386
ANG	522	3527597_ANG	0.01228138	0.439426386
FLJ32214	523	3840562_FLJ32214	0.01228458	0.439426386
NFAT5	524	3666779_NFAT5	0.01240325	0.442552381
RAB21	525	3422269_RAB21	0.01241929	0.442552381
ATAD5	526	3716893_ATAD5	0.01261118	0.448536122
CHEK1	527	3354799_CHEK1	0.01270473	0.450473485
CCDC113	528	3663181_CCDC113	0.01271381	0.450473485
SMAD4	529	3788302_SMAD4	0.01285493	0.454612476
C12orf41	530	3453177_C12orf41	0.0129025	0.455433962
NPIP	531	3650079_NPIP	0.01293778	0.455819209
OR51G1	532	3360313_OR51G1	0.01302331	0.457969925
C8orf71	533	3099390_C8orf71	0.01316068	0.461104869
GAS2L3	534	3428268_GAS2L3	0.01316175	0.461104869
H2AFX	535	3394183_H2AFX	0.01325208	0.462779851
DIABLO	536	3475511_DIABLO	0.01325903	0.462779851
KPNA2	537	3732623_KPNA2	0.0132895	0.462825279
JMJD1C	538	3291682_JMJD1C	0.01330981	0.462825279
SF4	539	3855660_SF4	0.01339106	0.464786642
AK5	540	2343025_AK5	0.0134536	0.466092593
SMURF2	541	3766960_SMURF2	0.01348086	0.466173752
FN3KRP	542	3739108_FN3KRP	0.01356906	0.467642726
TCF3	543	3845365_TCF3	0.01357334	0.467642726
KIAA0317	544	3572041_KIAA0317	0.0136439	0.469209559
PPP6C	545	3225348_PPP6C	0.01368452	0.469743119
MASTL	546	3240012_MASTL	0.01378127	0.472197802
HIST1H1E	547	2899171_HIST1H1E	0.01400951	0.476485507
EFNA3	548	2360647_EFNA3	0.01403571	0.476485507
P2RX7	549	3434726_P2RX7	0.01403998	0.476485507
CROT	550	3011317_CROT	0.01404479	0.476485507
BTN3A1	551	2899372_BTN3A1	0.0140496	0.476485507
NDST2	552	3294816_NDST2	0.01405923	0.476485507
PARC	553	2907754_PARC	0.01414796	0.478625678
RABL2B	554	3966225_RABL2B	0.01424471	0.480647482
CLK4	555	2889698_CLK4	0.01428266	0.480647482
RNF144A	556	2468376_RNF144A	0.0142848	0.480647482
ARSG	557	3732793_ARSG	0.01444195	0.485062837
KIAA1219	558	3884640_KIAA1219	0.01448044	0.485241503
ZNF14	559	3855985_ZNF14	0.01449914	0.485241503
NT5DC3	560	3468743_NT5DC3	0.01456382	0.485800712
ARID3B	561	3601675_ARID3B	0.01457612	0.485800712
FANCB	562	4000370_FANCB	0.01459376	0.485800712
PSMD11	563	3717737_PSMD11	0.01485621	0.49365897
UFD1L	564	3952718_UFD1L	0.01494869	0.495851064
TXLNA	565	2328713_TXLNA	0.01504704	0.497618214
UTP14A	566	3990566_UTP14A	0.01506682	0.497618214
NAT8L	567	2715222_NAT8L	0.01516036	0.497618214
SLC7A6OS	568	3696295_SLC7A6OS	0.01517105	0.497618214
ACTR10	569	3537813_ACTR10	0.01517105	0.497618214
ITPKC	570	3833728_ITPKC	0.01518281	0.497618214
TCP11L2	571	3430086_TCP11L2	0.01518815	0.497618214
ZNF577	572	3869275_ZNF577	0.01524909	0.498379791
SYT14L	573	2771924_SYT14L	0.01527101	0.498379791
CDC42SE2	574	2828146_CDC42SE2	0.01529132	0.498379791
STRA8	575	3025802_STRA8	0.01535546	0.499166667
VIP	576	2931988_VIP	0.01536883	0.499166667
HIST1H4I	577	2899768_HIST1H4I	0.01549177	0.502093426
NPIP	578	3649411_NPIP	0.01551261	0.502093426
LRRN3	579	3019158_LRRN3	0.01564732	0.505578584
TFAM	580	3247784_TFAM	0.015805	0.509036145
ZNF786	581	3078478_ZNF786	0.01580874	0.509036145
CHML	582	2463515_CHML	0.0159504	0.512714777
ZNF30	583	3829964_ZNF30	0.01637107	0.525068493
TJAP1	584	2908008_TJAP1	0.01639085	0.525068493
LCMT2	585	3621140_LCMT2	0.01646729	0.525229202
FRS2	586	3421579_FRS2	0.01649241	0.525229202
ZNF672	587	2390489_ZNF672	0.0165015	0.525229202
SLC9A8	588	3888383_SLC9A8	0.01651486	0.525229202
ARPP-19	589	3624697_ARPP-19	0.01653624	0.525229202
VAPB	590	3890913_VAPB	0.01657847	0.525677966
PRKCE	591	2480168_PRKCE	0.01665865	0.526526138
EP400NL	592	3438772_EP400NL	0.01666827	0.526526138
KLHL23	593	2514516_KLHL23	0.01668965	0.526526138
PCNT	594	3924573_PCNT	0.01676074	0.527878788
HIST2H3A	595	2357938_HIST2H3A	0.01689865	0.530721477
GAN	596	3670725_GAN	0.01690774	0.530721477
POFUT1	597	3881786_POFUT1	0.01701946	0.533311037
C12orf29	598	3425108_C12orf29	0.01704725	0.533311037
HIST2H2AC	599	2357952_HIST2H2AC	0.01718623	0.536761269
THUMPD2	600	2549455_THUMPD2	0.01746312	0.5445
---	601	2368492_---	0.01760477	0.548003328
NR6A1	602	3225096_NR6A1	0.01781644	0.553671096
FAM40B	603	3023483_FAM40B	0.01798215	0.55640264
SPP1	604	2735027_SPP1	0.01799337	0.55640264
TNFRSF1A	605	3441849_TNFRSF1A	0.01799711	0.55640264
ZBTB11	606	2686727_ZBTB11	0.01802331	0.55640264
MRPL38	607	3771120_MRPL38	0.01807676	0.556957237
SETD8	608	3435817_SETD8	0.01810081	0.556957237
HHLA2	609	2635184_HHLA2	0.01827453	0.56137931
ZNF28	610	3869784_ZNF28	0.01848621	0.56695082
TNFSF4	611	2444283_TNFSF4	0.01853164	0.567414075
RFWD3	612	3699044_RFWD3	0.01858617	0.568153595
CIRH1A	613	3666566_CIRH1A	0.018692	0.57045677
SLC30A1	614	2454378_SLC30A1	0.01890475	0.575512195
MRPL27	615	3762339_MRPL27	0.01891918	0.575512195
TRAF5	616	2378662_TRAF5	0.01914582	0.581461039
CENTD2	617	3381241_CENTD2	0.01922172	0.581877023
CENPP	618	3179359_CENPP	0.01922172	0.581877023
TNIK	619	2705266_TNIK	0.01929175	0.583053312
MLF2	620	3442282_MLF2	0.01949594	0.588274194
GABRR2	621	2964139_GABRR2	0.0195526	0.588491172
BCL2L1	622	3902489_BCL2L1	0.01958948	0.588491172
LOC100132686	623	3349051_LOC100132686	0.0195975	0.588491172
ABHD4	624	3528759_ABHD4	0.01967982	0.590016026
FKBP1B	625	2472955_FKBP1B	0.01977282	0.591082803
POLD3	626	3340269_POLD3	0.01979902	0.591082803
TMEM138	627	3332886_TMEM138	0.01983109	0.591082803
RIOK3	628	3781654_RIOK3	0.01984178	0.591082803
RAD18	629	2662020_RAD18	0.01992249	0.59254372
SLC43A3	630	3373845_SLC43A3	0.02000802	0.593423138
BTG3	631	3926080_BTG3	0.0200155	0.593423138
GOSR2	632	3724360_GOSR2	0.02007965	0.594382911
RPS6KA1	633	2326561_RPS6KA1	0.0201331	0.595023697
OR6M1	634	3395774_OR6M1	0.02028116	0.597987421
XAF1	635	3708074_XAF1	0.02032927	0.597987421
LATS2	636	3504526_LATS2	0.02032927	0.597987421
GPN3	637	3471224_GPN3	0.02042762	0.599937206
CTGLF3	638	3288013_CTGLF3	0.02049177	0.600877743
ARL8B	639	2608765_ARL8B	0.02057569	0.601671875
CXCR6	640	2620773_CXCR6	0.02058317	0.601671875
EFNB1	641	3980170_EFNB1	0.02080607	0.60723869
CRELD1	642	2610136_CRELD1	0.02085204	0.607632399
ZPLD1	643	2634153_ZPLD1	0.02133312	0.620684292
FAM107B	644	3278813_FAM107B	0.0213823	0.620728682
CTNND1	645	3331487_CTNND1	0.021401	0.620728682
CCDC86	646	3332548_CCDC86	0.02152074	0.623235294
DRG1	647	3942954_DRG1	0.02166292	0.62617284
SS18L1	648	3892456_SS18L1	0.02168912	0.62617284
ITGAV	649	2519229_ITGAV	0.02178694	0.628027735
MTSS1	650	3151970_MTSS1	0.02186284	0.628863287
C9orf97	651	3216860_C9orf97	0.02188315	0.628863287
TRPM7	652	3623771_TRPM7	0.0220232	0.631917178
SLC17A3	653	2946106_SLC17A3	0.02207932	0.631991085
RECQL4	654	3158767_RECQL4	0.02209589	0.631991085
LYRM1	655	3651588_LYRM1	0.02216271	0.631991085
SEC62	656	2651828_SEC62	0.02218302	0.631991085
C1orf211	657	2318212_C1orf211	0.02227069	0.631991085
GPR18	658	3522644_GPR18	0.02231773	0.631991085
NME1	659	3726934_NME1	0.02231933	0.631991085
TCF4	660	3808854_TCF4	0.02238989	0.631991085
MAP3K7IP3	661	4003954_MAP3K7IP3	0.02243318	0.631991085
NUFIP2	662	3751463_NUFIP2	0.02244441	0.631991085
EVI1	663	2704441_EVI1	0.02246686	0.631991085
OBFC2A	664	2520533_OBFC2A	0.0224845	0.631991085
DSN1	665	3904566_DSN1	0.0225465	0.631991085
PCYT1A	666	2712754_PCYT1A	0.02258446	0.631991085
TBK1	667	3419849_TBK1	0.02259034	0.631991085
CNTN6	668	2607757_CNTN6	0.02267105	0.631991085
TUBGCP5	669	3583577_TUBGCP5	0.02267479	0.631991085
NADSYN1	670	3338968_NADSYN1	0.02268121	0.631991085
FAM78A	671	3227574_FAM78A	0.02271595	0.631991085
KLHL23	672	2514563_KLHL23	0.02272718	0.631991085
ZNF782	673	3216529_ZNF782	0.02273519	0.631991085
SEPT14	674	3051800_SEPT14	0.02282499	0.633545994
ZNF131	675	2808290_ZNF131	0.02290357	0.634785185
GPR15	676	2633191_GPR15	0.02294954	0.635118343
CCNG2	677	2732391_CCNG2	0.02302544	0.635560472
ANKRD39	678	2565579_ANKRD39	0.02303346	0.635560472
ANKRD44	679	2593464_ANKRD44	0.02316121	0.63814433
SCO1	680	3745504_SCO1	0.02329752	0.640955882
RFTN2	681	2593796_RFTN2	0.0233622	0.641791483
CCDC121	682	2545999_CCDC121	0.02347338	0.643900293
ACRC	683	3981164_ACRC	0.02352951	0.644494876
IL4	684	2828699_IL4	0.02366367	0.647222222
ZNF584	685	3844094_ZNF584	0.02393896	0.653391558
PLAGL2	686	3902682_PLAGL2	0.02397103	0.653391558
AMBRA1	687	3371544_AMBRA1	0.02399401	0.653391558
URM1	688	3190394_URM1	0.02405442	0.654084302
IDH1	689	2597010_IDH1	0.02409718	0.654231884
MBP	690	3814063_MBP	0.02412978	0.654231884
SH3GL1	691	3846742_SH3GL1	0.02420783	0.654942197
HIVEP1	692	2895159_HIVEP1	0.024226	0.654942197
FAM55C	693	2634058_FAM55C	0.02462797	0.664848485
TRMT11	694	2924619_TRMT11	0.02466538	0.664899135
TIPIN	695	3630099_TIPIN	0.02481773	0.668043166
PPFIA1	696	3338453_PPFIA1	0.02490058	0.669310345
ZFP36	697	3832978_ZFP36	0.02500374	0.669353024
DGCR14	698	3952512_DGCR14	0.02504544	0.669353024
SMPDL3B	699	2327310_SMPDL3B	0.02512561	0.669353024
PLCL1	700	2521574_PLCL1	0.02518548	0.669353024
ZNF304	701	3843180_ZNF304	0.0252213	0.669353024
ZNF525	702	3840944_ZNF525	0.02525069	0.669353024
ZDHHC16	703	3259836_ZDHHC16	0.02530468	0.669353024
BTG2	704	2375664_BTG2	0.02532018	0.669353024
GIMAP7	705	3031517_GIMAP7	0.02534531	0.669353024
KLRA1	706	3444180_KLRA1	0.02535012	0.669353024
CXXC1	707	3807809_CXXC1	0.02539341	0.669353024
APOBEC3C	708	3945572_APOBEC3C	0.02540304	0.669353024
PRR13	709	3862273_PRR13	0.02540464	0.669353024
GAS5	710	2444451_GAS5	0.02543564	0.669353024
SEC61A1	711	2641032_SEC61A1	0.02543885	0.669353024
---	712	3477610_---	0.025627	0.673207283
LCOR	713	3259631_LCOR	0.02568848	0.673207283
C3orf53	714	2667243_C3orf53	0.02569329	0.673207283
C10orf88	715	3310725_C10orf88	0.02578202	0.674587413
RAE1	716	3890555_RAE1	0.02582959	0.674825663
NFKB1	717	2737717_NFKB1	0.02586327	0.674825663
HIST1H4H	718	2946383_HIST1H4H	0.02598567	0.677075209
CBWD3	719	3208355_CBWD3	0.02603645	0.677454798
HIST1H4D	720	2946319_HIST1H4D	0.0261765	0.680152778
B3GALT1	721	2513925_B3GALT1	0.02622301	0.680416089
PTPRCAP	722	3378818_PTPRCAP	0.02651646	0.686127248
LIN7C	723	3367183_LIN7C	0.02651646	0.686127248
TIMM17B	724	4007569_TIMM17B	0.02655495	0.686174033
STX7	725	2974469_STX7	0.02659344	0.68622069
SSH2	726	3751625_SSH2	0.02665811	0.686942149
ZNF598	727	3676356_ZNF598	0.02672012	0.687592847
PBXIP1	728	2436938_PBXIP1	0.02676395	0.687774725
WRB	729	3921391_WRB	0.02695745	0.691796982
ZFP90	730	3666282_ZFP90	0.0270697	0.693726027
TOMM40L	731	2363579_TOMM40L	0.027113	0.693885089
MLF1IP	732	2796510_MLF1IP	0.02720547	0.693959184
PXT1	733	2951881_PXT1	0.02722899	0.693959184
DTWD2	734	2872471_DTWD2	0.02723701	0.693959184
HNRNPA1	735	3416483_HNRNPA1	0.02726427	0.693959184
HIST1H2BG	736	2946345_HIST1H2BG	0.02739363	0.695569106
FAM98C	737	3832435_FAM98C	0.02740272	0.695569106
PSMD4	738	3300869_PSMD4	0.02743906	0.695569106
KLHL26	739	3825260_KLHL26	0.02757751	0.697581081
TMEM55A	740	3144235_TMEM55A	0.02759301	0.697581081
TOP2A	741	3756193_TOP2A	0.02774909	0.700040323
DOK3	742	2888879_DOK3	0.02778758	0.700040323
MKRN1	743	3076178_MKRN1	0.02782072	0.700040323
TNFSF18	744	2444239_TNFSF18	0.02783996	0.700040323
FOXN3	745	3575567_FOXN3	0.02799872	0.703087248
TBC1D3B	746	3765848_TBC1D3B	0.02821787	0.707169559
PDE4B	747	2340529_PDE4B	0.02827347	0.707169559
TOMM40	748	3835855_TOMM40	0.02830554	0.707169559
FBXO34	749	3536832_FBXO34	0.02831249	0.707169559
HIST2H2BE	750	2434124_HIST2H2BE	0.02835739	0.707346667
SERTAD2	751	2556529_SERTAD2	0.02840603	0.707616511
UPF2	752	3277662_UPF2	0.02856158	0.709707835
NEIL2	753	3086181_NEIL2	0.02856585	0.709707835
GIT2	754	3471005_GIT2	0.02862839	0.710291391
KIAA1787	755	3743611_KIAA1787	0.02866528	0.710291391
TERF2IP	756	3669092_TERF2IP	0.02874118	0.711230159
HIST1H1B	757	2947073_HIST1H1B	0.02879784	0.711690885
DKFZp547E087	758	3652077_DKFZp547E087	0.02892934	0.713997362
OR52B6	759	3318383_OR52B6	0.02913139	0.718036891
TNPO2	760	3851651_TNPO2	0.02936017	0.722723684
COPS3	761	3747717_COPS3	0.02943072	0.72308399
ND1	762	4037595_ND1	0.02945211	0.72308399
C16orf55	763	3674273_C16orf55	0.03007109	0.736688396
ZNF616	764	3869455_ZNF616	0.03010156	0.736688396
TLE3	765	3631214_TLE3	0.03016464	0.736688396
PON1	766	3061942_PON1	0.03017158	0.736688396
GP1BA	767	3707335_GP1BA	0.03020312	0.736688396
POLR2D	768	2575134_POLR2D	0.03033889	0.738309493
ERN1	769	3766651_ERN1	0.03034851	0.738309493
ZNF207	770	3717635_ZNF207	0.03046932	0.739584955
DPH4	771	3325263_DPH4	0.03048001	0.739584955
RPS27L	772	3628469_RPS27L	0.03063288	0.742331606
FOXD1	773	2862317_FOXD1	0.03090175	0.747878396
GGT1	774	3939914_GGT1	0.03105516	0.750620155
POLE2	775	3563395_POLE2	0.03117597	0.751726804
SLC7A5	776	3703885_SLC7A5	0.03118131	0.751726804
ND6	777	4037708_ND6	0.03144377	0.75639136
GABRG2	778	2838462_GABRG2	0.0315464	0.75639136
OXER1	779	2550325_OXER1	0.03156885	0.75639136
ZBED1	780	4033357_ZBED1	0.03164422	0.75639136
VPS37C	781	3375147_VPS37C	0.03169126	0.75639136
SUPV3L1	782	3250204_SUPV3L1	0.03170088	0.75639136
RBM14	783	3336378_RBM14	0.03173509	0.75639136
AKAP13	784	3606304_AKAP13	0.03173829	0.75639136
AUP1	785	2560254_AUP1	0.03174685	0.75639136
ZNF714	786	3826417_ZNF714	0.03178961	0.75639136
ZNF821	787	3697882_ZNF821	0.03181954	0.75639136
ASPA	788	3706659_ASPA	0.03197616	0.759011407
PRICKLE3	789	4007865_PRICKLE3	0.0320109	0.759011407
JMJD1B	790	2830742_JMJD1B	0.03208734	0.759393173
SLC31A2	791	3185498_SLC31A2	0.03210819	0.759393173
PARG	792	3288845_PARG	0.03217982	0.760126263
SULF2	793	3908358_SULF2	0.03236583	0.763556116
MED1	794	3755714_MED1	0.03255506	0.767052897
STAMBPL1	795	3257031_STAMBPL1	0.03261332	0.767123116
ZNF655	796	3014904_ZNF655	0.03264005	0.767123116
AGBL2	797	3372420_AGBL2	0.0327245	0.768143036
MIER3	798	2857733_MIER3	0.03299872	0.77255
CPNE8	799	3450655_CPNE8	0.03302544	0.77255
PANK1	800	3299705_PANK1	0.03303613	0.77255
PVRL1	801	3394488_PVRL1	0.03311578	0.773445693
EME1	802	3726375_EME1	0.03324834	0.773992583
RNF103	803	2562867_RNF103	0.03327828	0.773992583
ZNF440	804	3821410_ZNF440	0.03331462	0.773992583
ARIH2	805	2621827_ARIH2	0.03336594	0.773992583
REEP4	806	3127334_REEP4	0.03337556	0.773992583
HTR5A	807	3033127_HTR5A	0.03341458	0.773992583
NDUFV3	808	3922921_NDUFV3	0.03343169	0.773992583
HIST2H2AA3	809	2357927_HIST2H2AA3	0.03347017	0.773992583
RAD1	810	2852989_RAD1	0.03352737	0.774358025
SDHA	811	2798538_SDHA	0.03386092	0.781009852
---	812	3695907_---	0.03389887	0.781009852
C17orf53	813	3722770_C17orf53	0.03394644	0.781143911
SNX5	814	3899346_SNX5	0.03403517	0.78206135
PCGF6	815	3304718_PCGF6	0.03406992	0.78206135
BSND	816	2337392_BSND	0.0341223	0.782303922
CEP170	817	2740996_CEP170	0.03427785	0.784908201
CH25H	818	3299578_CH25H	0.0343885	0.785024155
ANXA10	819	2751009_ANXA10	0.03442591	0.785024155
ZNF7	820	3120917_ZNF7	0.03445371	0.785024155
CTD-2090I13.4	821	2383479_CTD-2090I13.4	0.03446066	0.785024155
BST1	822	2719617_BST1	0.03455206	0.785024155
HIST1H4L	823	2947081_HIST1H4L	0.03459536	0.785024155
NECAP2	824	2322389_NECAP2	0.03469158	0.785024155
GPR110	825	2955999_GPR110	0.03473594	0.785024155
CYP26A1	826	3258384_CYP26A1	0.03473808	0.785024155
SDCCAG1	827	3563459_SDCCAG1	0.03474129	0.785024155
MED4	828	3513395_MED4	0.03474449	0.785024155
LYSMD2	829	3624273_LYSMD2	0.03498664	0.786939502
ABI3	830	3725602_ABI3	0.035	0.786939502
ST8SIA4	831	2868904_ST8SIA4	0.03500802	0.786939502
CPA3	832	2647109_CPA3	0.0350588	0.786939502
ATP6V0C	833	3644887_ATP6V0C	0.03511546	0.786939502
YME1L1	834	3282213_YME1L1	0.03511706	0.786939502
RABL2A	835	2501618_RABL2A	0.03512722	0.786939502
DDX11	836	3410060_DDX11	0.03520526	0.786939502
KIF21A	837	3450775_KIF21A	0.03522236	0.786939502
ATXN2L	838	3654859_ATXN2L	0.03529453	0.786939502
NEDD8	839	2344450_NEDD8	0.0354025	0.786939502
KIAA1586	840	2911257_KIAA1586	0.03540464	0.786939502
ABCF2	841	3079463_ABCF2	0.03542174	0.786939502
CDKN3	842	3536336_CDKN3	0.03544206	0.786939502
HIST1H3I	843	2947077_HIST1H3I	0.03546023	0.786939502
EDC3	844	3633048_EDC3	0.03552544	0.787452607
CLCA4	845	2345061_CLCA4	0.03560188	0.788213018
BBS7	846	2784131_BBS7	0.03567297	0.788853428
ZNF621	847	2618726_ZNF621	0.03585899	0.789530516
CAPN10	848	2535859_CAPN10	0.03587984	0.789530516
ATP6AP2	849	3974556_ATP6AP2	0.03588091	0.789530516
SRRM2	850	3645253_SRRM2	0.03591886	0.789530516
C1orf176	851	2331959_C1orf176	0.03594719	0.789530516
---	852	3729237_---	0.03595681	0.789530516
AKR1B10	853	3025433_AKR1B10	0.03604287	0.790490082
C10orf10	854	3286776_C10orf10	0.03612839	0.790490082
ULK4	855	2670481_ULK4	0.03617276	0.790490082
CCDC84	856	3351733_CCDC84	0.03617329	0.790490082
ZNF649	857	3869312_ZNF649	0.03621178	0.790490082
NPIP	858	3682703_NPIP	0.03625615	0.790536131
TDG	859	3429365_TDG	0.03637642	0.792235157
C12orf54	860	3413495_C12orf54	0.03642239	0.792313954
C1orf220	861	2369325_C1orf220	0.03647798	0.792601626
GLT25D1	862	3824471_GLT25D1	0.03661268	0.793891455
C6orf15	863	2948783_C6orf15	0.03664582	0.793891455
POLS	864	2800503_POLS	0.03670729	0.793891455
CDC25B	865	3874438_CDC25B	0.03671584	0.793891455
ZNF121	866	3849549_ZNF121	0.03674952	0.793891455
ZAR1	867	2726396_ZAR1	0.03680458	0.794163783
IL4R	868	3654175_IL4R	0.03689438	0.795184332
HIST2H2AA3	869	2434084_HIST2H2AA3	0.03705153	0.797652474
PIK3C2B	870	2452069_PIK3C2B	0.03710872	0.797965517
RBM18	871	3224259_RBM18	0.03729848	0.801125144
MRPL39	872	3927105_MRPL39	0.03735835	0.801490826
UFM1	873	3486025_UFM1	0.03742677	0.802038946
C13orf23	874	3510362_C13orf23	0.03779132	0.808436073
STAG3L1	875	3056705_STAG3L1	0.03785332	0.808436073
CDC37	876	3850331_CDC37	0.03785493	0.808436073
ANKDD1A	877	3598199_ANKDD1A	0.03795221	0.809353008
TTC17	878	3327948_TTC17	0.03801743	0.809353008
TGDS	879	3520989_TGDS	0.03803613	0.809353008
SRRD	880	3941010_SRRD	0.03807409	0.809353008
CD180	881	2860178_CD180	0.03811418	0.809353008
POLA2	882	3335029_POLA2	0.03830447	0.81207248
CCDC43	883	3759305_CCDC43	0.03832906	0.81207248
PSD4	884	2501238_PSD4	0.0384691	0.814117647
SLC2A14	885	3442812_SLC2A14	0.0385279	0.814440678
HCN3	886	2360818_HCN3	0.03869788	0.817046223
ZNF197	887	2620160_ZNF197	0.03873851	0.817046223
C2orf3	888	2560704_C2orf3	0.03884434	0.818355856
KLHL20	889	2367793_KLHL20	0.03894965	0.818597082
EIF1AX	890	4002148_EIF1AX	0.03895713	0.818597082
SLC36A4	891	3386638_SLC36A4	0.03898706	0.818597082
ARL6IP1	892	3683037_ARL6IP1	0.03912604	0.82059417
PRR16	893	2825907_PRR16	0.03934253	0.824210526
HIST3H2BB	894	2384268_HIST3H2BB	0.0394334	0.825190157
EIF6	895	3903836_EIF6	0.03952427	0.826167598
WDR4	896	3933817_WDR4	0.03958307	0.826473214
CD300A	897	3734379_CD300A	0.03963385	0.826610925
KIF11	898	3258168_KIF11	0.03982147	0.828792913
C17orf39	899	3712922_C17orf39	0.03985461	0.828792913
N4BP1	900	3690597_N4BP1	0.03988935	0.828792913
NARG1L	901	3486883_NARG1L	0.03992784	0.828792913
KRCC1	902	2563481_KRCC1	0.03999465	0.828792913
RPAP2	903	2346738_RPAP2	0.04000428	0.828792913
MOCS3	904	3888949_MOCS3	0.04012722	0.830420354
ITIH1	905	2624147_ITIH1	0.04022504	0.831524862
LRRC59	906	3762355_LRRC59	0.04041052	0.833480176
METTL4	907	3796244_METTL4	0.04043618	0.833480176
CGA	908	2963614_CGA	0.04045328	0.833480176
FAM117A	909	3761989_FAM117A	0.04063288	0.836070253
LOC645851	910	3750842_LOC645851	0.04067297	0.836070253
MGC23284	911	3673600_MGC23284	0.04071306	0.836070253
TRIM26	912	2948259_TRIM26	0.0407585	0.836085526
SCGB1D2	913	3333425_SCGB1D2	0.0408467	0.836976999
CDT1	914	3673684_CDT1	0.04096002	0.838380744
C9orf85	915	3174429_C9orf85	0.04115726	0.841497268
ZNF211	916	3843419_ZNF211	0.04131441	0.84378821
YTHDF1	917	3913712_YTHDF1	0.04151005	0.846859324
ATAD2	918	3151534_ATAD2	0.04163673	0.847133551
RAPGEFL1	919	3720817_RAPGEFL1	0.04167094	0.847133551
TNFRSF10D	920	3127745_TNFRSF10D	0.04168163	0.847133551
C1orf124	921	2385258_C1orf124	0.04170462	0.847133551
PSME3	922	3722152_PSME3	0.04182756	0.848125677
OR6C3	923	3416834_OR6C3	0.04184413	0.848125677
ZNF702	924	3869880_ZNF702	0.04193981	0.848606911
DEDD2	925	3863504_DEDD2	0.04196707	0.848606911
FAM150B	926	2537171_FAM150B	0.04200396	0.848606911
GPR132	927	3581404_GPR132	0.04214293	0.850279871
