Probeset ID	Gene	Description	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value (%)
AGI_MM_OLIGO_A_51_P339962	Cwf19l2	CWF19-like 2, cell cycle control (S. pombe)	3.21349048	0.829142857	0.258019391	1.80384	0.031841991
AGI_MM_OLIGO_A_51_P366542	Cd97	CD97 antigen	3.57038471	0.856857143	0.239990145	1.80292	0.031841991
AGI_MM_OLIGO_A_51_P109508	Havcr2	hepatitis A virus cellular receptor 2	2.812023344	0.816	0.290182513	1.80285	0.16707354
AGI_MM_OLIGO_A_51_P483617	0610040J01Rik	RIKEN cDNA 0610040J01 gene	3.833737777	0.844857143	0.220374264	1.80234	0.031841991
AGI_MM_OLIGO_A_51_P256957	Ankmy2	ankyrin repeat and MYND domain containing 2	1.6141981	0.693428571	0.429580837	1.8018	4.304099231
AGI_MM_OLIGO_A_51_P345649	Pdgfra	platelet derived growth factor receptor, alpha polypeptide	2.699492106	0.892857143	0.330750048	1.80148	0.178160135
AGI_MM_OLIGO_A_51_P230791	Vamp5	vesicle-associated membrane protein 5	3.136777291	0.814571429	0.259684177	1.80111	0.054950542
AGI_MM_OLIGO_A_51_P362328	Grhl2	grainyhead-like 2 (Drosophila)	2.259906312	0.86	0.380546749	1.7988	0.795357746
AGI_MM_OLIGO_A_51_P264114	Galnt5	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 5	2.866510972	0.826285714	0.288254858	1.79876	0.115165577
AGI_MM_OLIGO_A_51_P430259	1700009P17Rik	RIKEN cDNA 1700009P17 gene	2.85213944	0.794857143	0.278688037	1.79786	0.115165577
AGI_MM_OLIGO_A_51_P141410	Mgl1	macrophage galactose N-acetyl-galactosamine specific lectin 1	1.98262989	0.761428571	0.384049779	1.79759	1.878828279
AGI_MM_OLIGO_A_51_P511560	Acsl3	acyl-CoA synthetase long-chain family member 3	5.5081471	0.843428571	0.153123828	1.79701	0.031841991
AGI_MM_OLIGO_A_51_P472241	Eppb9	endothelial precursor protein B9	3.786916747	0.829428571	0.219024771	1.79687	0.031841991
AGI_MM_OLIGO_A_51_P200604	Zbtb12	zinc finger and BTB domain containing 12	4.342650354	0.836857143	0.192706544	1.79682	0.031841991
AGI_MM_OLIGO_A_51_P164344	Mgat5	mannoside acetylglucosaminyltransferase 5	3.850930454	0.866	0.224880717	1.79652	0.031841991
AGI_MM_OLIGO_A_51_P151271	Eif4b	eukaryotic translation initiation factor 4B	3.4360209	0.812571429	0.236486172	1.79636	0.031841991
AGI_MM_OLIGO_A_51_P119857	Spred1	sprouty protein with EVH-1 domain 1, related sequence	4.365496063	0.835142857	0.191305374	1.79593	0.031841991
AGI_MM_OLIGO_A_51_P181460	C1qa	complement component 1, q subcomponent, alpha polypeptide	2.932144161	0.818285714	0.279074176	1.79555	0.115165577
AGI_MM_OLIGO_A_51_P345366	Psmb8	proteosome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7)	3.781573417	0.824	0.217898718	1.79534	0.031841991
AGI_MM_OLIGO_A_51_P180140	Hist1h2ba	histone 1, H2ba	3.878799902	0.834285714	0.215088619	1.79401	0.031841991
AGI_MM_OLIGO_A_51_P227392	Rhou	ras homolog gene family, member U	3.52915656	0.858571429	0.243279496	1.79368	0.031841991
AGI_MM_OLIGO_A_51_P349783	Acp5	acid phosphatase 5, tartrate resistant	4.538352025	0.836571429	0.184333746	1.79287	0.031841991
AGI_MM_OLIGO_A_51_P436363	Olfr1145	olfactory receptor 1145	2.933103202	0.861114286	0.293584721	1.79238	0.115165577
AGI_MM_OLIGO_A_51_P294340	Commd8	COMM domain containing 8	2.647406746	0.773714286	0.29225365	1.79216	0.178160135
AGI_MM_OLIGO_A_51_P220163	Notch3	Notch gene homolog 3 (Drosophila)	4.28251876	0.857714286	0.200282669	1.79168	0.031841991
AGI_MM_OLIGO_A_51_P175586	Pcmtd1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	3.913090235	0.831428571	0.212473652	1.79115	0.031841991
AGI_MM_OLIGO_A_51_P486155	Ocln	occludin	2.567060503	0.803714286	0.313087395	1.79092	0.260119369
AGI_MM_OLIGO_A_51_P291062	Col16a1	procollagen, type XVI, alpha 1	2.69196003	0.98	0.36404701	1.79032	0.178160135
AGI_MM_OLIGO_A_51_P166277	Srrm2	serine/arginine repetitive matrix 2	1.757415543	0.702	0.399450206	1.79002	3.205911583
AGI_MM_OLIGO_A_51_P231288	Slco2b1	solute carrier organic anion transporter family, member 2b1	2.064468341	0.772571429	0.374222948	1.78749	1.377608003
AGI_MM_OLIGO_A_51_P148828	Fgf1	fibroblast growth factor 1	4.969132367	0.841428571	0.169331084	1.78629	0.031841991
AGI_MM_OLIGO_A_51_P108020	Zmynd15	zinc finger, MYND-type containing 15	2.879543332	0.878857143	0.305207125	1.78597	0.115165577
AGI_MM_OLIGO_A_51_P354526	2010011I20Rik	RIKEN cDNA 2010011I20 gene	4.475003216	0.835428571	0.186687815	1.78376	0.031841991
AGI_MM_OLIGO_A_51_P460768	Smyd4	SET and MYND domain containing 4	2.590361085	0.800571429	0.30905785	1.78347	0.260119369
AGI_MM_OLIGO_A_51_P247380	Esm1	endothelial cell-specific molecule 1	2.712401629	0.803142857	0.296100271	1.7834	0.178160135
AGI_MM_OLIGO_A_51_P138939	Robo4	roundabout homolog 4 (Drosophila)	3.089878895	0.829714286	0.268526474	1.78056	0.054950542
AGI_MM_OLIGO_A_51_P496488	Rpl7	ribosomal protein L7	4.195596578	0.822857143	0.19612399	1.77935	0.031841991
AGI_MM_OLIGO_A_51_P355693	Nr3c1	nuclear receptor subfamily 3, group C, member 1	4.228785403	0.840285714	0.198706161	1.77869	0.031841991
AGI_MM_OLIGO_A_51_P489821	Wdfy3	WD repeat and FYVE domain containing 3	3.333337129	0.891714286	0.267513981	1.77792	0.031841991
AGI_MM_OLIGO_A_51_P429372	Dnajc18	DnaJ (Hsp40) homolog, subfamily C, member 18	3.132298754	0.838857143	0.267808791	1.77777	0.054950542
AGI_MM_OLIGO_A_51_P153173	Hrb	HIV-1 Rev binding protein	4.744402148	0.825714286	0.174039691	1.77575	0.031841991
AGI_MM_OLIGO_A_51_P224928	Elavl1	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)	1.653035829	0.812285714	0.491390265	1.77488	4.304099231
AGI_MM_OLIGO_A_51_P469688	Syt17	synaptotagmin XVII	3.534087799	0.811914286	0.229738007	1.77257	0.031841991
AGI_MM_OLIGO_A_51_P167754	Stk11	serine/threonine kinase 11	3.89933791	0.822285714	0.210878291	1.77156	0.031841991
AGI_MM_OLIGO_A_51_P217899	Myo1h	myosin 1H	4.097212473	0.818857143	0.199857134	1.77103	0.031841991
AGI_MM_OLIGO_A_51_P462448	Gpx4	glutathione peroxidase 4	3.425649465	0.793142857	0.231530653	1.77094	0.031841991
AGI_MM_OLIGO_A_51_P481257	Tcfcp2l1	transcription factor CP2-like 1	3.015690671	0.783142857	0.259689385	1.77047	0.054950542
AGI_MM_OLIGO_A_51_P118140			2.5691575	0.798828571	0.310930167	1.76992	0.260119369
AGI_MM_OLIGO_A_51_P381260	Fxyd5	FXYD domain-containing ion transport regulator 5	3.349926654	0.796	0.237617143	1.76939	0.031841991
AGI_MM_OLIGO_A_51_P242021	Rabep1	rabaptin, RAB GTPase binding effector protein 1	4.382230922	0.814285714	0.185815337	1.76913	0.031841991
AGI_MM_OLIGO_A_51_P487298	Slitl2	Slit-like 2 (Drosophila)	2.803917916	0.783142857	0.279303061	1.76688	0.16707354
AGI_MM_OLIGO_A_51_P343689	Slc14a1	solute carrier family 14 (urea transporter), member 1	2.249253685	0.821714286	0.365327527	1.76648	0.795357746
AGI_MM_OLIGO_A_51_P445683	4931406C07Rik	RIKEN cDNA 4931406C07 gene	2.942625143	0.813714286	0.276526654	1.76621	0.054950542
AGI_MM_OLIGO_A_51_P261051	Dlx5	distal-less homeobox 5	4.132578185	0.817428571	0.197801115	1.76547	0.031841991
AGI_MM_OLIGO_A_51_P341647	Fancc	Fanconi anemia, complementation group C	4.908015733	0.815428571	0.166142208	1.7652	0.031841991
AGI_MM_OLIGO_A_51_P511112	H1f0	H1 histone family, member 0	1.713943421	0.789428571	0.460591967	1.76391	3.205911583
AGI_MM_OLIGO_A_51_P309850	Ephb6	Eph receptor B6	3.996462168	0.811714286	0.203108212	1.76042	0.031841991
AGI_MM_OLIGO_A_51_P109939	Apoa1bp	apolipoprotein A-I binding protein	2.789192933	0.795142857	0.285079905	1.75903	0.16707354
AGI_MM_OLIGO_A_51_P391926	Ubxd1	UBX domain containing 1	4.994174708	0.807714286	0.161731284	1.75867	0.031841991
AGI_MM_OLIGO_A_51_P121228	Ascc2	activating signal cointegrator 1 complex subunit 2	5.214783559	0.815714286	0.156423421	1.75633	0.031841991
AGI_MM_OLIGO_A_51_P185508	Mapre1	microtubule-associated protein, RP/EB family, member 1	3.694566284	0.821142857	0.222256902	1.75563	0.031841991
AGI_MM_OLIGO_A_51_P473907	Kif3a	kinesin family member 3A	3.39682865	0.785142857	0.231139966	1.75376	0.031841991
AGI_MM_OLIGO_A_51_P476209	Fscn3	fascin homolog 3, actin-bundling protein, testicular (Strongylocentrotus purpuratus)	3.114948722	0.805428571	0.258568806	1.75345	0.054950542
AGI_MM_OLIGO_A_51_P164296	Adamdec1	ADAM-like, decysin 1	2.295077338	0.753714286	0.328404744	1.75341	0.621106353
AGI_MM_OLIGO_A_51_P233396	Ppp2r5d	protein phosphatase 2, regulatory subunit B (B56), delta isoform	5.183808718	0.803142857	0.154932965	1.75292	0.031841991
AGI_MM_OLIGO_A_51_P452807	Acads	acyl-Coenzyme A dehydrogenase, short chain	3.799484837	0.791714286	0.208374114	1.75232	0.031841991
AGI_MM_OLIGO_A_51_P256323	Lpin2	lipin 2	1.918305686	0.722571429	0.376671682	1.75128	1.878828279
AGI_MM_OLIGO_A_51_P283876	Bphl	biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)	3.164733805	0.81	0.255945697	1.75109	0.031841991
AGI_MM_OLIGO_A_51_P111049	Plscr4	phospholipid scramblase 4	2.438447503	0.853714286	0.350105665	1.75007	0.463829552
AGI_MM_OLIGO_A_51_P318262	Hao1	hydroxyacid oxidase 1, liver	2.97226631	0.8382	0.282007032	1.74928	0.054950542
AGI_MM_OLIGO_A_51_P387878	Rpl22	ribosomal protein L22	3.494371038	0.780571429	0.223379664	1.74885	0.031841991
AGI_MM_OLIGO_A_51_P149906	Kif13a	kinesin family member 13A	2.962241496	0.816342857	0.275582817	1.74872	0.054950542
AGI_MM_OLIGO_A_51_P402913	BC038822	cDNA sequence BC038822	1.88771966	0.862285714	0.456786954	1.7479	2.510136397
AGI_MM_OLIGO_A_51_P367081	Pftk1	PFTAIRE protein kinase 1	3.250446763	0.840571429	0.258601814	1.74709	0.031841991
AGI_MM_OLIGO_A_51_P196207	Capsl	calcyphosine-like	2.493144994	0.813714286	0.326380651	1.74665	0.350149061
AGI_MM_OLIGO_A_51_P409985	Arl13b	ADP-ribosylation factor-like 13B	3.517357968	0.789714286	0.224519168	1.74654	0.031841991
AGI_MM_OLIGO_A_51_P156218	Gpr116	G protein-coupled receptor 116	3.291712936	0.784	0.238173867	1.74653	0.031841991
AGI_MM_OLIGO_A_51_P218350	Pak3	p21 (CDKN1A)-activated kinase 3	6.481474272	0.806	0.124354424	1.74619	0.031841991
AGI_MM_OLIGO_A_51_P131962	Sertad4	SERTA domain containing 4	3.13959837	0.788857143	0.251260528	1.74421	0.054950542
AGI_MM_OLIGO_A_51_P269634	Zfp14	zinc finger protein 14	3.666743941	0.795885714	0.217055166	1.74284	0.031841991
AGI_MM_OLIGO_A_51_P329535	Hcn2	hyperpolarization-activated, cyclic nucleotide-gated K+ 2	2.701355769	0.807714286	0.299003299	1.74278	0.178160135
AGI_MM_OLIGO_A_51_P311434	Cyb5	cytochrome b-5	2.389816602	0.780285714	0.326504433	1.74193	0.463829552
AGI_MM_OLIGO_A_51_P386549	Dync1i2	dynein cytoplasmic 1 intermediate chain 2	3.614867314	0.792285714	0.219174217	1.74185	0.031841991
AGI_MM_OLIGO_A_51_P293069	9630055N22Rik	RIKEN cDNA 9630055N22 gene	3.044216898	0.823142857	0.270395601	1.73974	0.054950542
AGI_MM_OLIGO_A_51_P276831	Cep70	centrosomal protein 70	3.315392241	0.801714286	0.241815818	1.73805	0.031841991
AGI_MM_OLIGO_A_51_P261058	Cpne2	copine II	2.637033884	0.790857143	0.29990405	1.73733	0.260119369
AGI_MM_OLIGO_A_51_P358037	Abi3bp	ABI gene family, member 3 (NESH) binding protein	2.478386711	0.757428571	0.305613554	1.73612	0.350149061
AGI_MM_OLIGO_A_51_P407999	1500011B03Rik	RIKEN cDNA 1500011B03 gene	4.223211687	0.807428571	0.191188278	1.7355	0.031841991
AGI_MM_OLIGO_A_51_P112966	Ch25h	cholesterol 25-hydroxylase	2.004757932	0.722285714	0.36028575	1.73451	1.377608003
AGI_MM_OLIGO_A_51_P293729	Ivns1abp	influenza virus NS1A binding protein	3.678609411	0.772285714	0.20993958	1.73424	0.031841991
AGI_MM_OLIGO_A_51_P247542	Ttll6	tubulin tyrosine ligase-like family, member 6	1.770312695	0.678	0.382983188	1.73375	3.205911583
AGI_MM_OLIGO_A_51_P379373	Lactb2	lactamase, beta 2	4.116499777	0.813714286	0.197671403	1.73318	0.031841991
AGI_MM_OLIGO_A_51_P203878	Dynll2	dynein light chain LC8-type 2	2.657225861	0.762857143	0.287087806	1.73283	0.178160135
AGI_MM_OLIGO_A_51_P393754	Ndufs2	NADH dehydrogenase (ubiquinone) Fe-S protein 2	4.27983563	0.796857143	0.186188726	1.73268	0.031841991
AGI_MM_OLIGO_A_51_P511480	Ift57	intraflagellar transport 57 homolog (Chlamydomonas)	4.999073964	0.787428571	0.157514887	1.73252	0.031841991
AGI_MM_OLIGO_A_51_P377452	Ncf4	neutrophil cytosolic factor 4	2.822701215	0.776285714	0.275015191	1.73208	0.16707354
AGI_MM_OLIGO_A_51_P163906	Tln2	talin 2	2.751779314	0.743428571	0.270162861	1.73154	0.16707354
AGI_MM_OLIGO_A_51_P422629	Tbpl1	TATA box binding protein-like 1	2.399955976	0.781428571	0.325601211	1.73047	0.463829552
AGI_MM_OLIGO_A_51_P330298	Gpr137b	G protein-coupled receptor 137B	3.22555167	0.793142857	0.245893707	1.72913	0.031841991
AGI_MM_OLIGO_A_51_P479583	AW822216	expressed sequence AW822216	4.265084654	0.806	0.188976319	1.72853	0.031841991
AGI_MM_OLIGO_A_51_P284442	9530077C05Rik	RIKEN cDNA 9530077C05 gene	3.088188305	0.780857143	0.252852827	1.72726	0.054950542
AGI_MM_OLIGO_A_51_P519592	Fusip1	FUS interacting protein (serine-arginine rich) 1	2.797801741	0.751428571	0.268578206	1.72691	0.16707354
AGI_MM_OLIGO_A_51_P160463			2.052361229	0.700714286	0.341418594	1.72658	1.377608003
AGI_MM_OLIGO_A_51_P261001	Mtf2	metal response element binding transcription factor 2	2.189369088	0.706285714	0.322597829	1.72647	0.795357746
AGI_MM_OLIGO_A_51_P315841	Egfl7	EGF-like domain 7	2.898103109	0.817714286	0.282155001	1.72612	0.115165577
AGI_MM_OLIGO_A_51_P516861	Rapgef5	Rap guanine nucleotide exchange factor (GEF) 5	3.163223545	0.783142857	0.247577462	1.72577	0.031841991
AGI_MM_OLIGO_A_51_P161724	Ophn1	oligophrenin 1	3.065073689	0.770571429	0.251403883	1.72521	0.054950542
AGI_MM_OLIGO_A_51_P479832	Zxda	zinc finger, X-linked, duplicated A	2.855113778	0.749714286	0.262586483	1.72521	0.115165577
AGI_MM_OLIGO_A_51_P488910	4831426I19Rik	RIKEN cDNA 4831426I19 gene	4.550203265	0.780857143	0.171609288	1.72508	0.031841991
AGI_MM_OLIGO_A_51_P381670	Asph	aspartate-beta-hydroxylase	2.635222589	0.777428571	0.295014385	1.72449	0.260119369
AGI_MM_OLIGO_A_51_P155234	Bnip3	BCL2/adenovirus E1B interacting protein 1, NIP3	1.605131918	0.743428571	0.463157304	1.72403	4.304099231
AGI_MM_OLIGO_A_51_P323521	5730407K14Rik	RIKEN cDNA 5730407K14 gene	4.825635792	0.779142857	0.161459109	1.72383	0.031841991
AGI_MM_OLIGO_A_51_P278427	3830406C13Rik	RIKEN cDNA 3830406C13 gene	3.207351671	0.776285714	0.242033239	1.72254	0.031841991
AGI_MM_OLIGO_A_51_P489800	2810408A11Rik	RIKEN cDNA 2810408A11 gene	4.129926116	0.792	0.191770985	1.72208	0.031841991
AGI_MM_OLIGO_A_51_P513560	Stx11	syntaxin 11	3.443090551	0.768142857	0.223096908	1.72183	0.031841991
AGI_MM_OLIGO_A_51_P433837	3110004L20Rik	RIKEN cDNA 3110004L20 gene	2.831390622	0.756285714	0.267107515	1.72113	0.16707354
AGI_MM_OLIGO_A_51_P194658	Gk2	glycerol kinase 2	1.787979792	0.641428571	0.358744866	1.72031	3.205911583
AGI_MM_OLIGO_A_51_P445726	Lilrb3	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 3	2.543656358	0.801428571	0.315069514	1.72002	0.260119369
AGI_MM_OLIGO_A_51_P312039	Cd300le	CD300 antigen like family member E	2.580366009	0.812142857	0.314739403	1.71993	0.260119369
AGI_MM_OLIGO_A_51_P219722	2310021H06Rik	RIKEN cDNA 2310021H06 gene	2.00464792	0.686	0.34220473	1.71964	1.377608003
AGI_MM_OLIGO_A_51_P297679	Hcls1	hematopoietic cell specific Lyn substrate 1	2.288486653	0.727428571	0.317864459	1.71908	0.621106353
AGI_MM_OLIGO_A_51_P113753	Npffr2	neuropeptide FF receptor 2	1.788614433	0.762285714	0.426187836	1.71864	3.205911583
AGI_MM_OLIGO_A_51_P432398	Fgfr2	fibroblast growth factor receptor 2	1.773588891	0.672857143	0.379376047	1.71743	3.205911583
AGI_MM_OLIGO_A_51_P407669	U2af1-rs1	U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1, related sequence 1	2.65271794	0.748571429	0.282190359	1.71721	0.178160135
AGI_MM_OLIGO_A_51_P274930	Spata6	spermatogenesis associated 6	4.371446922	0.783142857	0.179149575	1.71694	0.031841991
AGI_MM_OLIGO_A_51_P278305	Golph4	golgi phosphoprotein 4	1.952819834	0.913142857	0.467602203	1.71507	1.878828279
AGI_MM_OLIGO_A_51_P243323	1110020G09Rik	RIKEN cDNA 1110020G09 gene	2.924805343	0.807142857	0.275964641	1.7149	0.115165577
AGI_MM_OLIGO_A_51_P508444	St13	suppression of tumorigenicity 13	2.82972247	0.748	0.264336877	1.71485	0.16707354
AGI_MM_OLIGO_A_51_P200867	2400010G15Rik	RIKEN cDNA 2400010G15 gene	3.873541937	0.777428571	0.200702247	1.71451	0.031841991
AGI_MM_OLIGO_A_51_P386304	Ccnl2	cyclin L2	2.454215041	0.726857143	0.296166852	1.71434	0.350149061
AGI_MM_OLIGO_A_51_P340788	Il15	interleukin 15	1.969536279	0.751714286	0.381670698	1.7136	1.878828279
AGI_MM_OLIGO_A_51_P369382	1110021L09Rik	RIKEN cDNA 1110021L09 gene	3.282688757	0.795428571	0.242310079	1.71358	0.031841991
AGI_MM_OLIGO_A_51_P204740	Cd34	CD34 antigen	2.411204963	0.756285714	0.313654677	1.71354	0.463829552
AGI_MM_OLIGO_A_51_P324968	Odf2	outer dense fiber of sperm tails 2	3.264313838	0.789142857	0.241748464	1.7133	0.031841991
AGI_MM_OLIGO_A_51_P192130	Stk10	serine/threonine kinase 10	3.822385577	0.762571429	0.19950144	1.71285	0.031841991
AGI_MM_OLIGO_A_51_P263419	Zfp30	zinc finger protein 30	3.882607737	0.788285714	0.203029965	1.71277	0.031841991
AGI_MM_OLIGO_A_51_P266987	Odf2	outer dense fiber of sperm tails 2	3.719483484	0.781714286	0.21016743	1.71233	0.031841991
AGI_MM_OLIGO_A_51_P215095	Klf16	Kruppel-like factor 16	4.097098787	0.782285714	0.190936503	1.7121	0.031841991
AGI_MM_OLIGO_A_51_P150763	Ropn1l	ropporin 1-like	3.593437259	0.797142857	0.221832969	1.70978	0.031841991
AGI_MM_OLIGO_A_51_P501260	Hist1h1d	histone 1, H1d	4.116019537	0.767428571	0.186449205	1.70964	0.031841991
AGI_MM_OLIGO_A_51_P475891	Trspap1	tRNA selenocysteine associated protein 1	5.48273291	0.775714286	0.141483143	1.70902	0.031841991
AGI_MM_OLIGO_A_51_P460404	Zfp71-rs1	zinc finger protein 71, related sequence 1	3.492268799	0.763142857	0.218523516	1.70888	0.031841991
AGI_MM_OLIGO_A_51_P367661	Cct8	chaperonin subunit 8 (theta)	2.307781165	0.816857143	0.353957799	1.70828	0.621106353
AGI_MM_OLIGO_A_51_P106859	Lsm10	U7 snRNP-specific Sm-like protein LSM10	3.890711751	0.755428571	0.19416205	1.707	0.031841991
AGI_MM_OLIGO_A_51_P212491	Pfkfb3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	2.050569166	0.765714286	0.373415488	1.706	1.377608003
AGI_MM_OLIGO_A_51_P501622	1700120K04Rik	RIKEN cDNA 1700120K04 gene	2.208704458	0.694	0.314211346	1.70502	0.795357746
AGI_MM_OLIGO_A_51_P364671	Ndufs7	NADH dehydrogenase (ubiquinone) Fe-S protein 7	2.443771456	0.716285714	0.29310667	1.70441	0.350149061
AGI_MM_OLIGO_A_51_P510110			2.353383432	0.7596	0.322769333	1.70435	0.621106353
AGI_MM_OLIGO_A_51_P196629	B430201A12Rik	RIKEN cDNA B430201A12 gene	1.773655321	0.688	0.387899493	1.70423	3.205911583
AGI_MM_OLIGO_A_51_P441080	Hisppd1	histidine acid phosphatase domain containing 1	2.202390876	0.694857143	0.315501281	1.70379	0.795357746
AGI_MM_OLIGO_A_51_P350817	Cnn1	calponin 1	1.681458733	0.718	0.427010182	1.70348	4.304099231
AGI_MM_OLIGO_A_51_P301636	9030409G11Rik	RIKEN cDNA 9030409G11 gene	3.364149362	0.749142857	0.222684185	1.70308	0.031841991
AGI_MM_OLIGO_A_51_P372992	4632428N05Rik	RIKEN cDNA 4632428N05 gene	3.640220106	0.747714286	0.205403592	1.70307	0.031841991
AGI_MM_OLIGO_A_51_P255805	6330505N24Rik	RIKEN cDNA 6330505N24 gene	2.533407507	0.804285714	0.317471908	1.70283	0.260119369
AGI_MM_OLIGO_A_51_P308726	Ergic3	ERGIC and golgi 3	1.684334082	0.723428571	0.429504205	1.70268	4.304099231
AGI_MM_OLIGO_A_51_P475612	Fahd2a	fumarylacetoacetate hydrolase domain containing 2A	4.618090677	0.764571429	0.165560073	1.70245	0.031841991
AGI_MM_OLIGO_A_51_P334331	Isl2	insulin related protein 2 (islet 2)	2.865728678	0.743885714	0.259579953	1.70211	0.115165577
AGI_MM_OLIGO_A_51_P321158	Lyzs	lysozyme	1.769113394	0.9	0.508729403	1.70197	3.205911583
AGI_MM_OLIGO_A_51_P340829	AA986860	expressed sequence AA986860	2.689596458	0.756	0.281083059	1.70177	0.178160135
AGI_MM_OLIGO_A_51_P273468	8430429K09Rik	RIKEN cDNA 8430429K09 gene	3.565785988	0.743714286	0.208569524	1.70046	0.031841991
AGI_MM_OLIGO_A_51_P122677	Ppil3	peptidylprolyl isomerase (cyclophilin)-like 3	2.472120966	0.723714286	0.292750353	1.69921	0.350149061
AGI_MM_OLIGO_A_51_P343566	Galnt10	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 10	4.002594968	0.752571429	0.18802088	1.698	0.031841991
AGI_MM_OLIGO_A_51_P461947	Pisd	phosphatidylserine decarboxylase	3.214947821	0.743428571	0.231241256	1.69784	0.031841991
AGI_MM_OLIGO_A_51_P105554	Crp	C-reactive protein, petaxin related	2.075164921	0.664571429	0.320249934	1.69753	1.377608003
AGI_MM_OLIGO_A_51_P476129	Pwp2h	PWP2 (periodic tryptophan protein) homolog, yeast	3.133599419	0.761142857	0.242897306	1.69684	0.054950542
AGI_MM_OLIGO_A_51_P394524	Rpl11	ribosomal protein L11	2.79613326	0.711714286	0.254535181	1.69613	0.16707354
AGI_MM_OLIGO_A_51_P251352	Slc25a13	solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13	3.310709343	0.750742857	0.226761935	1.69524	0.031841991
AGI_MM_OLIGO_A_51_P200447	Pkib	protein kinase inhibitor beta, cAMP dependent, testis specific	2.842068501	0.728857143	0.256453053	1.69458	0.115165577
AGI_MM_OLIGO_A_51_P271614	Pls3	plastin 3 (T-isoform)	3.76722927	0.756571429	0.200829675	1.69422	0.031841991
AGI_MM_OLIGO_A_51_P121031	1-Mar	membrane-associated ring finger (C3HC4) 1	3.457930944	0.758857143	0.219454106	1.69375	0.031841991
AGI_MM_OLIGO_A_51_P107282	Taz	tafazzin	3.68816227	0.773428571	0.209705679	1.69368	0.031841991
AGI_MM_OLIGO_A_51_P348227	Stoml1	stomatin-like 1	3.612555125	0.762	0.210931037	1.69286	0.031841991
AGI_MM_OLIGO_A_51_P417236	Gns	glucosamine (N-acetyl)-6-sulfatase	3.167627205	0.742285714	0.234334935	1.69088	0.031841991
AGI_MM_OLIGO_A_51_P453158	B830045N13Rik	RIKEN cDNA B830045N13 gene	1.862519886	0.7564	0.406116469	1.68991	2.510136397
AGI_MM_OLIGO_A_51_P449824	4933417E01Rik	RIKEN cDNA 4933417E01 gene	3.977462266	0.749142857	0.188346943	1.6896	0.031841991
AGI_MM_OLIGO_A_51_P429681	Apbb2	amyloid beta (A4) precursor protein-binding, family B, member 2	2.78467455	0.726	0.260712693	1.6893	0.16707354
AGI_MM_OLIGO_A_51_P235816	Tsc22d3	TSC22 domain family 3	1.906289408	0.707428571	0.371102398	1.68836	2.510136397
AGI_MM_OLIGO_A_51_P187262	Mmp25	matrix metallopeptidase 25	2.391677375	0.803857143	0.336106011	1.68785	0.463829552
AGI_MM_OLIGO_A_51_P267796	Ddr2	discoidin domain receptor family, member 2	3.567052594	0.747428571	0.20953674	1.68697	0.031841991
AGI_MM_OLIGO_A_51_P461123	Tlr5	toll-like receptor 5	3.12105742	0.728285714	0.233345824	1.68656	0.054950542
AGI_MM_OLIGO_A_51_P395758	1500003O03Rik	RIKEN cDNA 1500003O03 gene	2.524795194	0.764	0.302598802	1.68589	0.350149061
AGI_MM_OLIGO_A_51_P159415	Sin3a	transcriptional regulator, SIN3A (yeast)	3.668574595	0.740857143	0.201946866	1.68557	0.031841991
AGI_MM_OLIGO_A_51_P358152	Sepn1	selenoprotein N, 1	3.784504119	0.748	0.197648087	1.68539	0.031841991
AGI_MM_OLIGO_A_51_P150879	Lypd3	Ly6/Plaur domain containing 3	5.163733878	0.747142857	0.144690426	1.68463	0.031841991
AGI_MM_OLIGO_A_51_P463894	Unkl	unkempt-like (Drosophila)	3.695201823	0.743714286	0.201264862	1.68387	0.031841991
AGI_MM_OLIGO_A_51_P404053	Ubd	ubiquitin D	1.948947345	0.675542857	0.346619348	1.68314	1.878828279
AGI_MM_OLIGO_A_51_P292067	Haghl	hydroxyacylglutathione hydrolase-like	3.710120004	0.752	0.202688862	1.68301	0.031841991
AGI_MM_OLIGO_A_51_P486488	A530017D24Rik	RIKEN cDNA A530017D24 gene	3.225411261	0.75	0.232528487	1.68282	0.031841991
AGI_MM_OLIGO_A_51_P144285	Rps6kc1	ribosomal protein S6 kinase polypeptide 1	2.712014349	0.709142857	0.261481971	1.68192	0.178160135
AGI_MM_OLIGO_A_51_P314521	1190017O12Rik	RIKEN cDNA 1190017O12 gene	3.347573454	0.721428571	0.215507914	1.68183	0.031841991
AGI_MM_OLIGO_A_51_P236769	Dnase1l1	deoxyribonuclease 1-like 1	2.782852446	0.727142857	0.261294075	1.68169	0.16707354
