Probeset ID	Gene	Description	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value (%)
AGI_MM_OLIGO_A_51_P423484	Rbp1	retinol binding protein 1, cellular	-1.81541425	-2.403333333	1.323848446	4.992511	0.36388223
AGI_MM_OLIGO_A_51_P199593	2010203O07Rik	RIKEN cDNA 2010203O07 gene	-1.631101356	-1.906666667	1.168944321	4.98132	0.584777992
AGI_MM_OLIGO_A_51_P265571	Adm	adrenomedullin	-2.445440761	-2.153333333	0.880550193	4.950005	0.148059224
AGI_MM_OLIGO_A_51_P430055	Tspan7	tetraspanin 7	-3.084816152	-2.383333333	0.772601418	4.925866	0.148059224
AGI_MM_OLIGO_A_51_P281486	Slc45a1	solute carrier family 45, member 1	-3.030781564	-2.223333333	0.733584155	4.92344	0.148059224
AGI_MM_OLIGO_A_51_P130727	Fkbp11	FK506 binding protein 11	-3.328547245	-2.276666667	0.68398208	4.919565	0.148059224
AGI_MM_OLIGO_A_51_P390239	Kremen1	kringle containing transmembrane protein 1	-2.506098696	-2.166666667	0.864557597	4.918114	0.148059224
AGI_MM_OLIGO_A_51_P195958	Phlda1	pleckstrin homology-like domain, family A, member 1	-3.004487207	-2.25	0.748879874	4.916663	0.148059224
AGI_MM_OLIGO_A_51_P177691	Gabrr1	gamma-aminobutyric acid (GABA-C) receptor, subunit rho 1	-4.402315941	-2.29	0.520180748	4.914005	0.148059224
AGI_MM_OLIGO_A_51_P190124	Crsp3	cofactor required for Sp1 transcriptional activation, subunit 3	-3.918744891	-2.286666667	0.583520165	4.904365	0.148059224
AGI_MM_OLIGO_A_51_P144712	Gbf1	golgi-specific brefeldin A-resistance factor 1	-1.398250854	-1.746666667	1.249179761	4.898839	1.44968603
AGI_MM_OLIGO_A_51_P381683	Aatk	apoptosis-associated tyrosine kinase	-2.409149558	-2.21	0.917336158	4.874482	0.148059224
AGI_MM_OLIGO_A_51_P302626	Tcf1	transcription factor 1	-4.130128034	-2.276666667	0.55123392	4.873294	0.148059224
AGI_MM_OLIGO_A_51_P352572	Clcnkb	chloride channel Kb	-2.919798142	-2.186666667	0.748910219	4.857434	0.148059224
AGI_MM_OLIGO_A_51_P182257	1700019N12Rik	RIKEN cDNA 1700019N12 gene	-1.895181755	-2.003333333	1.0570666	4.831385	0.344106022
AGI_MM_OLIGO_A_51_P324161	Ankrd26	ankyrin repeat domain 26	-1.188157922	-1.603333333	1.349427802	4.808155	3.71807916
AGI_MM_OLIGO_A_51_P110471	Ddah1	dimethylarginine dimethylaminohydrolase 1	-2.741393136	-2.18	0.795216115	4.792255	0.148059224
AGI_MM_OLIGO_A_51_P496462	Cast1	O-acetyltransferase	-2.845313312	-2.353333333	0.827091106	4.791796	0.148059224
AGI_MM_OLIGO_A_51_P128465	Olfr1223	olfactory receptor 1223	-2.287652358	-2.096666667	0.916514548	4.770537	0.148059224
AGI_MM_OLIGO_A_51_P459320	Gkap1	G kinase anchoring protein 1	-2.562762461	-2.16	0.842840502	4.76372	0.148059224
AGI_MM_OLIGO_A_51_P454374	Tlx2	T-cell leukemia, homeobox 2	-2.169697116	-2.023333333	0.932541837	4.735297	0.148059224
AGI_MM_OLIGO_A_51_P156162	Slc38a4	solute carrier family 38, member 4	-2.959605588	-2.16	0.729826977	4.732384	0.148059224
AGI_MM_OLIGO_A_51_P110301	C3	complement component 3	-2.223060462	-2.343333333	1.054102384	4.724335	0.148059224
AGI_MM_OLIGO_A_51_P309677	Tbc1d19	TBC1 domain family, member 19	-2.973938184	-2.246666667	0.755451703	4.721881	0.148059224
AGI_MM_OLIGO_A_51_P303332	1500032H18Rik	RIKEN cDNA 1500032H18 gene	-1.073030755	-1.513333333	1.410335469	4.718317	4.484408549
AGI_MM_OLIGO_A_51_P291347	Odc1	ornithine decarboxylase, structural 1	-2.659303089	-2.153333333	0.809735957	4.67705	0.148059224
AGI_MM_OLIGO_A_51_P171726	Ceacam1	CEA-related cell adhesion molecule 1	-1.964298598	-2.5	1.272718925	4.67006	0.248030836
AGI_MM_OLIGO_A_51_P435922	1700027N10Rik	RIKEN cDNA 1700027N10 gene	-3.163966714	-2.183333333	0.690062043	4.663961	0.148059224
AGI_MM_OLIGO_A_51_P152032	Zfp385	zinc finger protein 385	-2.18049746	-2.02	0.926394108	4.657011	0.148059224
AGI_MM_OLIGO_A_51_P468381	Purb	purine rich element binding protein B	-1.381778952	-1.73	1.252009229	4.649433	1.44968603
AGI_MM_OLIGO_A_51_P337662	6330505F04Rik	RIKEN cDNA 6330505F04 gene	-3.242729381	-2.22	0.68460847	4.638649	0.148059224
AGI_MM_OLIGO_A_51_P321385	Amot	angiomotin	-3.423176622	-2.19	0.639756648	4.615314	0.148059224
AGI_MM_OLIGO_A_51_P417998	Sytl4	synaptotagmin-like 4	-3.417874688	-2.19	0.640749062	4.611057	0.148059224
AGI_MM_OLIGO_A_51_P224617	Eea1	early endosome antigen 1	-1.331980756	-1.673333333	1.256274406	4.60151	1.605443519
AGI_MM_OLIGO_A_51_P126789	Nope	neighbor of Punc E11	-4.001976321	-2.19	0.547229625	4.583372	0.148059224
AGI_MM_OLIGO_A_51_P358700	Olfr1221	olfactory receptor 1221	-1.621194962	-1.853333333	1.14318967	4.579383	0.584777992
AGI_MM_OLIGO_A_51_P274073	A830039N20Rik	RIKEN cDNA A830039N20 gene	-3.282265639	-2.203333333	0.671284282	4.577287	0.148059224
AGI_MM_OLIGO_A_51_P167292	Chi3l3	chitinase 3-like 3	-1.547014059	-1.783333333	1.152758324	4.574984	0.681211452
AGI_MM_OLIGO_A_51_P342117	Ceacam10	CEA-related cell adhesion molecule 10	-2.144187489	-2.016666667	0.940527205	4.567253	0.148059224
AGI_MM_OLIGO_A_51_P477682	Prss12	protease, serine, 12 neurotrypsin (motopsin)	-2.789943251	-2.103333333	0.753898249	4.553319	0.148059224
AGI_MM_OLIGO_A_51_P429209	Smpd1	sphingomyelin phosphodiesterase 1, acid lysosomal	-2.707033156	-2.316666667	0.855795453	4.532886	0.148059224
AGI_MM_OLIGO_A_51_P194375	Pcbp4	poly(rC) binding protein 4	-1.507370873	-1.773333333	1.17644129	4.531243	1.010928962
AGI_MM_OLIGO_A_51_P270904	9930023K05Rik	RIKEN cDNA 9930023K05 gene	-2.870423276	-2.186666667	0.76179241	4.529601	0.148059224
AGI_MM_OLIGO_A_51_P235117	Zc3h11a	zinc finger CCCH type containing 11A	-1.078857579	-1.473333333	1.365642103	4.503896	4.484408549
AGI_MM_OLIGO_A_51_P160824	Cspg4	chondroitin sulfate proteoglycan 4	-2.645424708	-2.113333333	0.798863535	4.478481	0.148059224
AGI_MM_OLIGO_A_51_P253984	Pcp4	Purkinje cell protein 4	-1.45502789	-1.743333333	1.198144273	4.471272	1.166338306
AGI_MM_OLIGO_A_51_P507899	Ttc8	tetratricopeptide repeat domain 8	-3.881431034	-2.163333333	0.557354572	4.465681	0.148059224
AGI_MM_OLIGO_A_51_P357203	6820424L24Rik	RIKEN cDNA 6820424L24 gene	-2.695015347	-2.25	0.834874652	4.444049	0.148059224
AGI_MM_OLIGO_A_51_P377237	Kras	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	-1.303132418	-1.61	1.235484574	4.431249	2.272482995
AGI_MM_OLIGO_A_51_P152046	Vps13a	vacuolar protein sorting 13A (yeast)	-1.766239106	-1.853333333	1.049310553	4.418718	0.36388223
AGI_MM_OLIGO_A_51_P112821	Cyp27a1	cytochrome P450, family 27, subfamily a, polypeptide 1	-2.03406227	-2.21	1.086495744	4.415011	0.203884833
AGI_MM_OLIGO_A_51_P518940	Npr2	natriuretic peptide receptor 2	-1.894744003	-1.93	1.018607262	4.407034	0.344106022
AGI_MM_OLIGO_A_51_P483280	Prnp	prion protein	-1.888471531	-2.256666667	1.194969916	4.382121	0.344106022
AGI_MM_OLIGO_A_51_P277994	Oas2	2-5 oligoadenylate synthetase 2	-1.528278852	-1.723333333	1.127630164	4.36872	0.827313381
AGI_MM_OLIGO_A_51_P281778	2210010C17Rik	RIKEN cDNA 2210010C17 gene	-2.025084286	-1.936666667	0.956338796	4.363763	0.203884833
AGI_MM_OLIGO_A_51_P511546	Gldc	glycine decarboxylase	-1.294207361	-1.623333333	1.254306985	4.356349	2.272482995
AGI_MM_OLIGO_A_51_P265465	Abhd3	abhydrolase domain containing 3	-3.091180779	-2.15	0.695527099	4.346314	0.148059224
AGI_MM_OLIGO_A_51_P229403	2210415F13Rik	RIKEN cDNA 2210415F13 gene	-2.280927084	-1.973333333	0.865145294	4.342163	0.148059224
AGI_MM_OLIGO_A_51_P382880	Nr2f1	nuclear receptor subfamily 2, group F, member 1	-1.218605751	-1.58	1.296563716	4.315553	3.336956959
AGI_MM_OLIGO_A_51_P311437	Calb2	calbindin 2	-1.684858577	-1.773333333	1.052511681	4.268033	0.422410595
AGI_MM_OLIGO_A_51_P454913	Camkv	CaM kinase-like vesicle-associated	-1.456969244	-1.663333333	1.14163929	4.266758	1.166338306
AGI_MM_OLIGO_A_51_P189137			-2.021417827	-1.88	0.930040279	4.262211	0.203884833
AGI_MM_OLIGO_A_51_P412225	Tbc1d16	TBC1 domain family, member 16	-1.059087668	-1.44	1.359660813	4.260214	4.484408549
AGI_MM_OLIGO_A_51_P252157	Top2a	topoisomerase (DNA) II alpha	-1.661508717	-1.79	1.077334101	4.255682	0.471225026
AGI_MM_OLIGO_A_51_P426270	Mgp	matrix Gla protein	-1.847551073	-2.39	1.293604293	4.248991	0.36388223
AGI_MM_OLIGO_A_51_P482535	Ulk1	Unc-51 like kinase 1 (C. elegans)	-1.072198457	-1.43	1.333708317	4.241961	4.484408549
AGI_MM_OLIGO_A_51_P317443	Cd3eap	CD3E antigen, epsilon polypeptide associated protein	-1.374256283	-1.633333333	1.188521641	4.237109	1.44968603
AGI_MM_OLIGO_A_51_P181097	Pfas	phosphoribosylformylglycinamidine synthase (FGAR amidotransferase)	-2.332092253	-1.933333333	0.829012373	4.174668	0.148059224
AGI_MM_OLIGO_A_51_P238425	Cbr2	carbonyl reductase 2	-2.229650365	-1.923333333	0.862616562	4.173797	0.148059224
AGI_MM_OLIGO_A_51_P155085	Dennd2a	DENN/MADD domain containing 2A	-2.78414948	-2.043333333	0.733916533	4.172229	0.148059224
AGI_MM_OLIGO_A_51_P241319	Cilp	cartilage intermediate layer protein, nucleotide pyrophosphohydrolase	-1.15702199	-1.556666667	1.345408021	4.159215	3.71807916
AGI_MM_OLIGO_A_51_P297961	Recql	RecQ protein-like	-3.364335766	-2.056666667	0.611314331	4.154204	0.148059224
AGI_MM_OLIGO_A_51_P487658	Zkscan1	zinc finger with KRAB and SCAN domains 1	-1.419156779	-1.656666667	1.167359865	4.141473	1.166338306
AGI_MM_OLIGO_A_51_P484261	Sprr2a	small proline-rich protein 2A	-2.0037894	-2.113	1.054502035	4.130183	0.248030836
AGI_MM_OLIGO_A_51_P376127	Aire	autoimmune regulator (autoimmune polyendocrinopathy candidiasis ectodermal dystrophy)	-4.318623298	-2.04	0.472372758	4.11726	0.148059224
AGI_MM_OLIGO_A_51_P374376	Olfr1366	olfactory receptor 1366	-2.505547192	-1.983333333	0.791576922	4.104416	0.148059224
AGI_MM_OLIGO_A_51_P513898		erythrocyte protein band 4.1-like 4a	-3.009577735	-1.996666667	0.663437479	4.10105	0.148059224
AGI_MM_OLIGO_A_51_P414442	Centd1	centaurin, delta 1	-1.051061297	-1.406666667	1.338329811	4.096178	4.484408549
AGI_MM_OLIGO_A_51_P418875	LOC432823	similar to hypothetical protein MGC37588	-2.726554075	-1.99	0.729858989	4.083966	0.148059224
AGI_MM_OLIGO_A_51_P148717	A830093I24Rik	RIKEN cDNA A830093I24 gene	-1.097489418	-1.416666667	1.290824899	4.071993	4.106222751
AGI_MM_OLIGO_A_51_P205242	Mphosph1	M-phase phosphoprotein 1	-1.20773208	-1.516666667	1.255797284	4.071661	3.336956959
AGI_MM_OLIGO_A_51_P112308	1810011O10Rik	RIKEN cDNA 1810011O10 gene	-1.793290719	-2.506666667	1.397802732	4.064215	0.36388223
AGI_MM_OLIGO_A_51_P301123	Sp100	nuclear antigen Sp100	-1.983680156	-2.043666667	1.030240012	4.045308	0.248030836
AGI_MM_OLIGO_A_51_P495825	Apof	apolipoprotein F	-4.328132968	-2.016666667	0.465943787	4.044326	0.148059224
AGI_MM_OLIGO_A_51_P302527	Nek1	NIMA (never in mitosis gene a)-related expressed kinase 1	-2.564954858	-1.936666667	0.755049026	4.015581	0.148059224
AGI_MM_OLIGO_A_51_P220343	Wisp1	WNT1 inducible signaling pathway protein 1	-2.249310278	-2.2	0.978077601	4.013647	0.148059224
AGI_MM_OLIGO_A_51_P341169	Klf13	Kruppel-like factor 13	-1.362041055	-1.593333333	1.169813	3.996164	1.605443519
AGI_MM_OLIGO_A_51_P372550	Cgref1	cell growth regulator with EF hand domain 1	-2.197977314	-1.973333333	0.897795132	3.990104	0.148059224
AGI_MM_OLIGO_A_51_P276418	Rab6b	RAB6B, member RAS oncogene family	-2.393083152	-1.893333333	0.791169054	3.986446	0.148059224
AGI_MM_OLIGO_A_51_P301007	Spata19	spermatogenesis associated 19	-2.121842995	-1.863333333	0.878167394	3.949291	0.148059224
AGI_MM_OLIGO_A_51_P472857	Olfr971	olfactory receptor 971	-2.463877566	-1.883333333	0.764377808	3.934065	0.148059224
AGI_MM_OLIGO_A_51_P311215	Slco1a6	solute carrier organic anion transporter family, member 1a6	-2.910560422	-1.933333333	0.664247792	3.909763	0.148059224
AGI_MM_OLIGO_A_51_P144543	1700063H04Rik	RIKEN cDNA 1700063H04 gene	-1.799661923	-1.726666667	0.959439462	3.907318	0.36388223
AGI_MM_OLIGO_A_51_P253117	Sorbs1	sorbin and SH3 domain containing 1	-1.90674897	-1.95	1.022683127	3.896661	0.344106022
AGI_MM_OLIGO_A_51_P364250	Itih5	inter-alpha (globulin) inhibitor H5	-2.86619975	-1.99	0.694299133	3.889991	0.148059224
AGI_MM_OLIGO_A_51_P248580	Esrra	estrogen related receptor, alpha	-1.8112965	-1.723333333	0.951436351	3.881987	0.36388223
AGI_MM_OLIGO_A_51_P141570	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide	-3.20033642	-1.976666667	0.6176434	3.877472	0.148059224
AGI_MM_OLIGO_A_51_P344770	Tnrc6b	trinucleotide repeat containing 6b	-2.227319241	-1.836666667	0.82460863	3.875518	0.148059224
AGI_MM_OLIGO_A_51_P270960	3222402P14Rik	RIKEN cDNA 3222402P14 gene	-2.299425346	-1.853333333	0.80599848	3.870269	0.148059224
AGI_MM_OLIGO_A_51_P378415	Rhbdl7	rhomboid, veinlet-like 7 (Drosophila)	-3.139526144	-1.92	0.611557258	3.867574	0.148059224
AGI_MM_OLIGO_A_51_P369338	Olfr894	olfactory receptor 894	-1.219722703	-1.53	1.254383473	3.864734	3.336956959
AGI_MM_OLIGO_A_51_P441795	Glul	glutamate-ammonia ligase (glutamine synthetase)	-2.450515206	-2.07	0.844720324	3.856537	0.148059224
AGI_MM_OLIGO_A_51_P121159	Bmyc	brain expressed myelocytomatosis oncogene	-2.071241679	-1.803333333	0.870653266	3.837593	0.148059224
AGI_MM_OLIGO_A_51_P471659	Alox12e	arachidonate lipoxygenase, epidermal	-1.989888234	-2.086666667	1.04863511	3.834356	0.248030836
AGI_MM_OLIGO_A_51_P357043	C78409	expressed sequence C78409	-1.377548422	-1.55	1.125187308	3.823507	1.44968603
AGI_MM_OLIGO_A_51_P166339	Avil	advillin	-2.797081191	-1.876666667	0.670937502	3.823068	0.148059224
AGI_MM_OLIGO_A_51_P262202			-2.105013648	-1.786666667	0.84876726	3.811412	0.148059224
AGI_MM_OLIGO_A_51_P286780			-2.309340657	-1.823333333	0.78954715	3.809524	0.148059224
AGI_MM_OLIGO_A_51_P506683	Fbxw7	F-box and WD-40 domain protein 7, archipelago homolog (Drosophila)	-1.388154522	-1.56	1.1237942	3.806624	1.44968603
AGI_MM_OLIGO_A_51_P217946	D130004H04Rik	RIKEN cDNA D130004H04 gene	-1.56884464	-1.653333333	1.053854085	3.786731	0.681211452
AGI_MM_OLIGO_A_51_P393747	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	-1.483041591	-1.703333333	1.148540502	3.786588	1.010928962
AGI_MM_OLIGO_A_51_P377443	V1re7	vomeronasal 1 receptor, E7	-3.271052076	-1.896666667	0.579833834	3.770455	0.148059224
AGI_MM_OLIGO_A_51_P499100	Mettl1	methyltransferase-like 1	-1.548324069	-1.616666667	1.044139724	3.764918	0.681211452
AGI_MM_OLIGO_A_51_P302938	2210403B10Rik	RIKEN cDNA 2210403B10 gene	-2.309479649	-1.953333333	0.845789368	3.750797	0.148059224
AGI_MM_OLIGO_A_51_P415145	Atp6v0a2	ATPase, H+ transporting, lysosomal V0 subunit A2	-1.278550464	-1.523333333	1.191453429	3.725505	2.980737416
AGI_MM_OLIGO_A_51_P416749	BC018462	cDNA sequence BC018462	-2.136493138	-2.03	0.95015517	3.713331	0.148059224
AGI_MM_OLIGO_A_51_P243596	Mllt6	myeloid/lymphoid or mixed lineage-leukemia translocation to 6 homolog (Drosophila)	-1.266195332	-1.5	1.184651342	3.712504	2.980737416
AGI_MM_OLIGO_A_51_P306710	Cldn15	claudin 15	-1.146844499	-1.386666667	1.209114809	3.708099	3.71807916
AGI_MM_OLIGO_A_51_P110671	Mst1r	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	-2.356286391	-1.82	0.772401864	3.695492	0.148059224
AGI_MM_OLIGO_A_51_P222153	Tpst2	protein-tyrosine sulfotransferase 2	-2.401760514	-1.816666667	0.756389597	3.692217	0.148059224
AGI_MM_OLIGO_A_51_P350048	Gstt2	glutathione S-transferase, theta 2	-2.694783552	-1.833333333	0.680326749	3.686908	0.148059224
AGI_MM_OLIGO_A_51_P253195	9430076C15Rik	RIKEN cDNA 9430076C15 gene	-2.345718584	-1.783333333	0.760250333	3.68487	0.148059224
AGI_MM_OLIGO_A_51_P278018	Vps36	vacuolar protein sorting 36 (yeast)	-1.247862445	-1.473333333	1.180685691	3.682563	2.980737416
AGI_MM_OLIGO_A_51_P106958	Sbp	spermine binding protein	-2.567139099	-1.806666667	0.703766565	3.658448	0.148059224
AGI_MM_OLIGO_A_51_P466279	Hoxa10	homeo box A10	-2.838198327	-1.843333333	0.649473053	3.649369	0.148059224
AGI_MM_OLIGO_A_51_P247633	Rnf144	ring finger protein 144	-2.728155255	-1.86	0.681779381	3.632269	0.148059224
AGI_MM_OLIGO_A_51_P266403	2310005C01Rik	RIKEN cDNA 2310005C01 gene	-1.690474834	-1.616666667	0.956338796	3.622138	0.422410595
AGI_MM_OLIGO_A_51_P429197	Csnk1e	casein kinase 1, epsilon	-1.156836434	-1.38	1.192908486	3.620041	3.71807916
AGI_MM_OLIGO_A_51_P385697	Mgat3	mannoside acetylglucosaminyltransferase 3	-2.507979361	-1.81	0.721696529	3.607634	0.148059224
AGI_MM_OLIGO_A_51_P436189	Nudt22	nudix (nucleoside diphosphate linked moiety X)-type motif 22	-2.328540465	-1.806666667	0.775879438	3.59764	0.148059224
AGI_MM_OLIGO_A_51_P407690	3110056O03Rik	RIKEN cDNA 3110056O03 gene	-1.95978934	-1.693333333	0.864038445	3.592599	0.248030836
AGI_MM_OLIGO_A_51_P313320	Cd6	CD6 antigen	-2.977093553	-1.836666667	0.616932802	3.591825	0.148059224
AGI_MM_OLIGO_A_51_P240857	Chpt1	choline phosphotransferase 1	-1.999308943	-1.83	0.915316268	3.589375	0.248030836
AGI_MM_OLIGO_A_51_P357574	Cald1	caldesmon 1	-2.185575246	-1.826666667	0.835783014	3.573598	0.148059224
AGI_MM_OLIGO_A_51_P266964	Slc35d1	solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1	-2.906249611	-1.85	0.636559225	3.570791	0.148059224
AGI_MM_OLIGO_A_51_P324082	Pparbp	peroxisome proliferator activated receptor binding protein	-3.553013799	-1.833333333	0.515993868	3.566461	0.148059224
AGI_MM_OLIGO_A_51_P215038	5330410G16Rik	RIKEN cDNA 5330410G16 gene	-2.185135774	-1.72	0.787136443	3.564681	0.148059224
AGI_MM_OLIGO_A_51_P328036	Slc22a1	solute carrier family 22 (organic cation transporter), member 1	-1.681068431	-1.596666667	0.949792785	3.557959	0.471225026
AGI_MM_OLIGO_A_51_P367240	Tspan33	tetraspanin 33	-2.248151093	-1.813333333	0.806588729	3.550758	0.148059224
AGI_MM_OLIGO_A_51_P269216	Atf5	activating transcription factor 5	-2.055302397	-1.726666667	0.840103466	3.541202	0.203884833
AGI_MM_OLIGO_A_51_P158037	Dsc2	desmocollin 2	-2.130844758	-1.693333333	0.794677006	3.51964	0.148059224
AGI_MM_OLIGO_A_51_P306247	C130076O07Rik	RIKEN cDNA C130076O07 gene	-2.272913763	-1.71	0.752338266	3.457456	0.148059224
AGI_MM_OLIGO_A_51_P369478	Ppp2r5e	protein phosphatase 2, regulatory subunit B (B56), epsilon isoform	-2.38272768	-1.713333333	0.719063848	3.451489	0.148059224
AGI_MM_OLIGO_A_51_P244993	Rap2a	RAS related protein 2a	-1.291252997	-1.423333333	1.102288503	3.44495	2.272482995
AGI_MM_OLIGO_A_51_P203768	A930005C09Rik	RIKEN cDNA A930005C09 gene	-2.263199853	-1.7	0.751148864	3.429355	0.148059224
AGI_MM_OLIGO_A_51_P273044	Baz2a	bromodomain adjacent to zinc finger domain, 2A	-1.29011507	-1.436666667	1.113595756	3.425948	2.980737416
AGI_MM_OLIGO_A_51_P212956	Psors1c2	psoriasis susceptibility 1 candidate 2 (human)	-2.976353521	-1.753333333	0.589087728	3.425831	0.148059224
AGI_MM_OLIGO_A_51_P475995	Thra	thyroid hormone receptor alpha	-1.74190391	-1.633333333	0.937671317	3.421611	0.36388223
AGI_MM_OLIGO_A_51_P338443	Angptl4	angiopoietin-like 4	-1.583905738	-1.817666667	1.147585127	3.419739	0.681211452
AGI_MM_OLIGO_A_51_P256369	Dot1l	DOT1-like, histone H3 methyltransferase (S. cerevisiae)	-2.592673677	-1.726666667	0.665979171	3.388567	0.148059224
AGI_MM_OLIGO_A_51_P392277	Muc4	mucin 4	-1.456432662	-1.49	1.023047641	3.385699	1.166338306
AGI_MM_OLIGO_A_51_P408653	Tmem46	transmembrane protein 46	-1.940125545	-1.62	0.83499751	3.378378	0.344106022
AGI_MM_OLIGO_A_51_P388412	Daf1	decay accelerating factor 1	-2.206894612	-1.726666667	0.782396521	3.376211	0.148059224
AGI_MM_OLIGO_A_51_P427990	2610312B22Rik	RIKEN cDNA 2610312B22 gene	-1.123481149	-1.366666667	1.216457141	3.367457	4.106222751
AGI_MM_OLIGO_A_51_P308557	Ncln	nicalin homolog (zebrafish)	-2.479919151	-1.693333333	0.682817959	3.364058	0.148059224
AGI_MM_OLIGO_A_51_P276142	Gpr37l1	G protein-coupled receptor 37-like 1	-2.251660724	-1.693333333	0.752037514	3.360667	0.148059224
AGI_MM_OLIGO_A_51_P384448	Snx27	sorting nexin family member 27	-1.246515489	-1.42	1.139175576	3.359989	2.980737416
AGI_MM_OLIGO_A_51_P216108	Rps6kl1	ribosomal protein S6 kinase-like 1	-1.591443162	-1.623333333	1.020038523	3.359425	0.681211452
AGI_MM_OLIGO_A_51_P489121	Mixl1	Mix1 homeobox-like 1 (Xenopus laevis)	-3.988548494	-1.746666667	0.437920379	3.357394	0.148059224
AGI_MM_OLIGO_A_51_P359078	2400006H24Rik	RIKEN cDNA 2400006H24 gene	-2.49836408	-1.693333333	0.677776849	3.356718	0.148059224
AGI_MM_OLIGO_A_51_P136229			-1.774614809	-1.576666667	0.888455714	3.355029	0.36388223
AGI_MM_OLIGO_A_51_P414078	Trp53i11	Trp53 inducible protein 11	-2.156248812	-1.783333333	0.827053596	3.343699	0.148059224
AGI_MM_OLIGO_A_51_P195215	BC035537	cDNA sequence BC035537	-3.032757566	-1.746666667	0.575933496	3.341687	0.148059224
AGI_MM_OLIGO_A_51_P238244	AI841971	expressed sequence AI841971	-2.876108553	-1.713333333	0.595712332	3.341576	0.148059224
AGI_MM_OLIGO_A_51_P270573	Rnf168	ring fnger protein 168	-1.188646293	-1.336666667	1.124528529	3.34113	3.71807916
AGI_MM_OLIGO_A_51_P302016	5730446D14Rik	RIKEN cDNA 5730446D14 gene	-1.075863148	-1.276666667	1.186644109	3.335446	4.484408549
AGI_MM_OLIGO_A_51_P450107	Cpn1	carboxypeptidase N, polypeptide 1	-3.262254938	-1.733333333	0.531329821	3.332111	0.148059224
AGI_MM_OLIGO_A_51_P428777	Pbx4	pre-B-cell leukemia transcription factor 4	-2.303208138	-1.82	0.79020214	3.332111	0.148059224
AGI_MM_OLIGO_A_51_P401458	Mon2	MON2 homolog (yeast)	-1.565710127	-1.496666667	0.955902782	3.326901	0.681211452
AGI_MM_OLIGO_A_51_P216369	Nf2	neurofibromatosis 2	-1.411482935	-1.433333333	1.015480455	3.309724	1.44968603
AGI_MM_OLIGO_A_51_P485161	Cplx2	complexin 2	-1.900204421	-1.656666667	0.871836024	3.305348	0.344106022
AGI_MM_OLIGO_A_51_P153042	Psg16	pregnancy specific glycoprotein 16	-1.051161297	-1.52	1.446019755	3.30513	4.484408549
AGI_MM_OLIGO_A_51_P495269	Lor	loricrin	-1.363346921	-1.496666667	1.09778857	3.304038	1.605443519
AGI_MM_OLIGO_A_51_P179243	Tssc4	tumor-suppressing subchromosomal transferable fragment 4	-2.608033792	-1.696666667	0.650553943	3.303492	0.148059224
AGI_MM_OLIGO_A_51_P182572	Phactr1	phosphatase and actin regulator 1	-2.872717645	-1.713333333	0.596415501	3.303274	0.148059224
AGI_MM_OLIGO_A_51_P409250	Oog1	oogenesin 1	-1.22019908	-1.384333333	1.134514323	3.299894	3.336956959
AGI_MM_OLIGO_A_51_P110455	Hsp110	heat shock protein 110	-1.785812755	-1.583333333	0.886617776	3.298588	0.36388223
AGI_MM_OLIGO_A_51_P440985	Fgf15	fibroblast growth factor 15	-1.558192267	-1.486666667	0.954097064	3.29848	0.681211452
AGI_MM_OLIGO_A_51_P345073	2310020A21Rik	RIKEN cDNA 2310020A21 gene	-3.189714844	-1.72	0.539233155	3.292614	0.148059224
AGI_MM_OLIGO_A_51_P144264	Klf2	Kruppel-like factor 2 (lung)	-1.857471222	-1.766666667	0.951113883	3.2885	0.36388223
AGI_MM_OLIGO_A_51_P404875	Dmn	desmuslin	-2.468995219	-1.68	0.680438742	3.284827	0.148059224
AGI_MM_OLIGO_A_51_P319572	Rusc2	RUN and SH3 domain containing 2	-1.848823698	-1.753333333	0.948350746	3.278903	0.36388223
AGI_MM_OLIGO_A_51_P199716	Tle1	transducin-like enhancer of split 1, homolog of Drosophila E(spl)	-1.350157152	-1.403333333	1.03938518	3.274394	1.605443519
AGI_MM_OLIGO_A_51_P437538	LOC331392	similar to Nucleolar phosphoprotein p130 (Nucleolar 130 kDa protein) (140 kDa nucleolar phosphoprotein) (Nopp140) (Nucleolar and coiled-body phosphoprotein 1)	-2.107814779	-1.61	0.76382423	3.25013	0.148059224
AGI_MM_OLIGO_A_51_P143162	Myh7	myosin, heavy polypeptide 7, cardiac muscle, beta	-1.531449165	-1.503333333	0.981641029	3.246121	0.827313381
AGI_MM_OLIGO_A_51_P503433	Ppap2b	phosphatidic acid phosphatase type 2B	-1.794563874	-1.913333333	1.06618291	3.230078	0.36388223
AGI_MM_OLIGO_A_51_P449171	Birc3	baculoviral IAP repeat-containing 3	-2.127853434	-1.746666667	0.820858542	3.22987	0.148059224
AGI_MM_OLIGO_A_51_P146560	Msln	mesothelin	-1.478857735	-1.666666667	1.126995942	3.226535	1.010928962
