probeset_id	total_probes	gene_assignment	gene_id	T8A	T8B	T8C	T16A	T16B	T16C	T28	T32	N8A	N8B	N8C	N16A	N16B	N16C	N32	Log2 Fc T vs N	P T vs N	q T vs N
7950032	28	NM_002007	FGF4	185.8057	201.56115	197.77061	205.19688	196.10723	304.28944	212.62225	327.03107	261.63158	340.55099	380.4496	296.0385	420.48141	351.87375	274.70919	-0.793005751	0.000346795	0.002420475
7998759	26	NM_001042371	LOC283871	324.46325	333.70584	310.71137	362.10927	277.71087	460.17835	427.41225	364.59353	594.24657	424.7569	500.30867	552.52404	432.05092	531.81566	622.83942	-0.653100283	0.000334293	0.002370951
8137959	31	AY129022	LOC441193	357.90209	416.84816	450.0901	409.21191	375.51449	554.54333	482.65009	581.36931	520.37467	588.81621	663.60574	541.91344	704.04806	692.79777	511.67752	-0.62210519	0.000325605	0.002337266
7949373	27	NM_014205	ZNHIT2	60.41536	83.76671	83.34182	64.75132	87.28303	92.80123	83.00797	100.30761	106.79885	124.64886	123.1038	100.65179	124.34282	135.49469	96.85044	-0.650669907	0.00031876	0.002307059
8015827	25	NM_025237	SOST	76.7486	125.39394	98.41237	89.25537	136.17248	142.79316	155.21785	229.63685	167.04199	155.36302	188.40671	177.91748	196.12806	212.29339	158.8341	-0.797639811	0.000299979	0.002220266
8077160	27	NM_000487	ARSA	191.81465	181.74809	173.86493	157.2968	139.40239	225.99228	231.95369	152.27646	354.25723	265.4921	287.25269	285.17231	249.02556	246.38839	296.11201	-0.73639683	0.000300113	0.002220266
8035648	40	NM_001001524	TM6SF2	712.2399	648.30288	731.15798	769.79964	734.75984	656.39455	909.44342	795.36996	1420.10721	1297.47857	1402.84174	1041.78692	1055.7102	1032.42219	1041.77535	-0.74851818	0.000293556	0.002208459
8001938	21	NM_003789	TRADD	497.67756	526.19819	552.38375	647.01337	539.61348	694.50556	635.55357	606.85165	776.16932	843.28427	851.53447	734.0969	844.64656	1028.61557	751.47708	-0.615148377	0.000268466	0.002093108
8118007	35	NM_001517	GTF2H4	138.13698	141.98842	140.38824	147.8982	170.48216	140.18281	236.12084	178.71007	284.79673	246.95437	257.16573	233.51504	196.28104	208.74661	230.07288	-0.686976109	0.000263135	0.002078142
8116070	20	NM_005451	PDLIM7	394.65978	380.40043	232.19988	331.70979	370.46052	602.00818	373.22119	377.25501	569.67344	537.98466	622.81482	566.93591	541.14042	459.43927	404.95894	-0.685036287	0.000263034	0.002078142
8059739	26	NM_024409	NPPC	378.27432	440.58296	434.18175	411.59179	470.83189	589.60847	482.633	720.51553	545.33589	683.81476	665.86895	561.68823	717.54881	734.98216	578.35039	-0.609304605	0.000257708	0.002062322
7949808	27	NM_004910	PITPNM1	248.78973	312.42276	296.51152	257.84013	278.96135	362.57331	343.06368	392.95484	496.66619	452.64719	523.49104	484.45151	394.6237	365.32555	434.12594	-0.699314799	0.000245322	0.002024939
8027932	21	NM_001863	COX6B1	586.56966	571.38176	625.23565	789.7812	616.56401	899.08723	973.1668	893.48353	1044.74897	932.86315	1016.44468	1138.87606	820.84248	1001.75366	1159.61737	-0.637850375	0.000227906	0.001942706
7998510	28	NM_001287	CLCN7	263.88998	338.62797	330.90617	330.0079	332.70665	326.84284	495.77898	443.06249	567.65313	469.325	537.2113	462.34188	447.46393	424.96425	527.36073	-0.602882805	0.000223315	0.001919757
7991904	26	NM_004204	PIGQ	130.07099	106.06973	120.52526	111.8067	89.41765	134.18756	194.21696	126.87954	254.95276	197.53723	192.96748	214.87043	171.23309	176.43013	237.57145	-0.851521993	0.000219204	0.001898927
8063650	27	NM_024663	NPEPL1	159.36333	219.69069	199.95182	215.59946	229.08072	249.52641	260.17841	194.59437	354.29809	366.90635	341.28444	262.39735	305.05119	328.35801	307.91807	-0.672790736	0.000211735	0.001858508
8149673	36	NM_025232	REEP4	243.87946	255.08806	265.297	285.80678	234.9041	331.79417	406.74369	182.14903	424.61494	356.11604	363.16287	494.29459	374.62918	425.49217	499.87137	-0.661106288	0.000211212	0.001856241
7913450	117	NM_005529	HSPG2	560.1794	629.1969	489.47841	520.84878	635.75782	881.91355	860.25863	596.47027	1026.11208	838.99402	973.76977	793.00491	967.5641	772.33035	860.77865	-0.658781062	0.000208502	0.001848796
7896822	49	NM_198576	AGRN	762.81389	840.81038	790.38087	889.80144	919.5739	910.89386	1284.76084	822.15579	1465.12946	1433.18343	1636.43111	1165.28287	1303.96719	1174.98519	1389.29024	-0.697336346	0.0001991	0.0017952
8022831	26	BC091517	C18orf34	40.46049	27.23759	30.93468	32.15982	42.38436	43.99991	32.40228	48.87741	61.86591	59.01842	69.24524	58.25048	86.24936	67.7828	56.32318	-0.953392839	0.000196427	0.00178199
8018449	40	NM_199242	UNC13D	162.73122	185.01504	183.94903	149.40013	222.67033	281.60007	256.34311	223.78646	309.66676	284.45767	296.85461	324.48712	282.73306	234.66867	325.29812	-0.676106475	0.000192533	0.001767021
7897745	27	NM_001040194	AGTRAP	358.26378	320.01697	255.31538	371.35408	409.14557	476.34636	487.30318	448.65841	566.5923	553.05847	534.05352	508.94157	509.82794	456.79229	605.15651	-0.605342208	0.00018645	0.001741641
8065868	26	NM_002212	EIF6	741.223	847.43079	805.40894	903.15102	922.86932	1139.73136	1277.46905	1227.95099	1488.53383	1306.2108	1160.45148	1405.2555	1194.17071	1128.45611	1495.80311	-0.601378678	0.000182357	0.001720012
8000706	32	NM_006319	CDIPT	511.14308	523.02093	476.14492	463.33908	483.29098	571.48268	685.06415	633.2311	1014.25002	830.93039	773.08063	882.06909	704.24383	713.87371	778.09923	-0.738306613	0.000178532	0.001698888
7937508	30	NM_004357	CD151	677.3742	721.42054	582.46761	794.6658	896.3849	910.54301	1200.60323	988.24907	1723.37602	1455.27056	1477.97594	1387.39035	1163.28475	1156.85361	1452.17484	-0.924495693	0.000175162	0.001689878
8009951	46	NM_000213	ITGB4	931.74283	1002.52212	745.52831	1194.53795	1085.73376	1425.59385	1756.50925	969.59217	1708.76539	1548.75335	1829.61474	1508.11723	1449.6963	1477.39169	1931.40511	-0.677922521	0.000160035	0.001619792
8074842	45	XR_017586	LOC644988	124.21487	131.62317	145.53957	121.27475	144.34393	197.88401	182.7847	154.0888	240.79899	197.7522	181.38768	220.91658	213.3192	180.04819	193.10305	-0.62481785	0.000158378	0.001608245
7992271	25	NM_016111	TELO2	151.26236	121.2751	135.86763	100.7057	134.80009	129.06069	164.74942	170.72266	179.87403	187.3361	197.63358	186.1994	222.03958	220.58812	205.86507	-0.627437687	0.000150994	0.001565424
7945420	32	NM_203387	RNH1	211.77694	264.8509	272.66769	290.37637	324.03266	468.8681	411.02792	405.02807	555.075	467.92654	482.42473	443.78353	409.28538	404.90857	423.3447	-0.755880832	0.000150287	0.001565393
8072088	25	NM_021115	SEZ6L	62.06329	47.95804	50.22085	65.73713	69.36409	62.46425	52.20137	70.76654	84.03101	101.43388	101.66736	94.40418	114.72575	118.72783	102.08874	-0.795135197	0.000148352	0.001562755
7937802	30	NM_004356	CD81	1244.14996	1423.20603	1374.54865	1460.90514	1517.0832	1748.08411	1974.25002	2129.5377	2833.61106	2879.08623	2514.84359	2448.27832	2095.11765	2006.56602	2675.24429	-0.810847153	0.000145904	0.001559847
7930857	32	NM_004098	EMX2	122.59053	158.76857	159.07592	243.60596	174.60227	290.87065	291.9295	265.94814	307.31934	334.16458	336.99371	281.8708	303.87697	274.88673	308.70509	-0.835844288	0.000140521	0.001541135
7944530	26	NM_178507	OAF	268.53187	329.67567	347.56311	241.58573	302.7207	398.2856	324.53525	393.21543	500.23991	461.82472	496.53922	401.2025	510.25612	425.82344	395.11709	-0.644884122	0.000140368	0.001541135
8009844	33	NM_001031803	LLGL2	202.93637	205.22106	169.17278	204.29925	210.20689	157.96803	343.21647	183.73063	386.43663	299.76158	335.26583	309.67062	278.87461	292.9445	407.82329	-0.677032104	0.000135417	0.001519938
8110399	26	NM_007255	B4GALT7	213.24998	307.2315	311.12721	233.33559	334.85374	411.43035	435.84166	322.70704	449.86929	436.75773	483.64372	408.04926	464.74426	407.84719	420.72969	-0.658235401	0.000134906	0.001517599
8021183	25	NR_003003	SCARNA17	1647.50741	1493.01986	1032.55006	1726.86877	1473.8856	1819.21058	2375.8133	1753.26018	3566.87373	2869.02533	3195.63673	3025.63462	3299.28623	2163.25271	2635.28076	-1.034039015	0.000133098	0.001513111
7898209	19	XM_946272	LOC645317	170.56901	174.72813	158.89744	218.06786	202.95114	214.92642	327.1134	174.02316	333.89975	296.35267	249.93033	324.28037	270.12914	307.21264	344.23234	-0.682446624	0.000128565	0.001503542
8061564	32	NM_181353	ID1	314.67758	338.18001	246.7738	556.48874	583.67286	591.71839	1045.20019	469.20878	839.4552	923.45814	834.55035	984.53737	874.31196	744.6242	1236.19079	-1.087314472	0.000125849	0.001498822
8060604	26	NM_000915	OXT	95.81668	116.16552	113.73256	115.63564	115.26569	152.88233	114.88544	207.82322	155.86507	186.45712	202.1438	153.21236	198.45924	208.2532	164.17067	-0.725461838	0.000126004	0.001498822
8159642	17	NM_006088	TUBB2C	1773.46539	1917.04946	1891.76631	1926.91577	1568.75241	2427.25099	2638.59414	1899.95503	3097.39133	2526.89177	2617.70712	3170.52669	2453.35069	2770.95275	3010.27103	-0.610906981	0.000118739	0.00143627
7900922	40	NM_004047	ATP6V0B	383.41805	390.50038	434.17928	452.10306	381.19872	605.88933	591.77061	574.73612	943.72299	800.07664	698.30612	943.54901	640.93633	726.1608	864.9092	-0.956170148	0.000114671	0.001410904
8139758	16	NM_016139	CHCHD2	308.25862	290.12027	284.09075	433.01793	336.20594	366.09567	513.17326	329.3387	607.75048	576.82136	495.01226	582.75891	492.84678	631.35057	682.89119	-0.772831779	0.0001085	0.001385914
8023968	27	NM_004359	CDC34	165.14028	166.04728	163.10961	174.53311	183.61549	249.75724	247.25653	211.50532	334.79518	286.628	283.28129	287.42383	242.7354	235.94586	286.89199	-0.707832934	0.000108094	0.001385914
8153474	26	NM_003313	TSTA3	504.97342	567.93155	546.60102	503.79529	446.7141	736.02284	834.08313	422.15625	878.15188	701.55416	748.89513	886.49795	709.36488	773.60418	861.55783	-0.607256251	0.000108629	0.001385914
8000757	36	NM_003586	DOC2A	101.89846	97.03426	110.73073	120.84956	101.10258	184.9012	126.27342	188.9106	140.66663	146.349	168.91055	154.86826	182.23387	174.02561	148.9224	-0.600178514	0.000103054	0.001366546
8006958	24	NM_199321	ZPBP2	15.42826	18.32277	15.05049	14.01781	21.7707	18.76007	11.05059	38.17414	29.46059	35.92329	36.16585	31.93499	42.81957	29.78199	39.55898	-1.021654517	9.19143E-05	0.001281027
8048995	27	NM_030926	ITM2C	708.25658	732.81147	792.39559	852.8695	779.68132	737.51651	996.0757	867.49246	1415.27069	1368.30075	1330.18903	1150.80878	1105.40345	1077.79956	1326.1225	-0.682927518	8.99089E-05	0.001272597
8023549	26	NM_013435	RAX	173.84862	222.99142	218.88285	183.43057	248.83565	304.94811	263.65485	359.8594	311.73459	378.53233	405.79198	317.39901	414.24096	404.48143	288.42378	-0.827795432	8.80315E-05	0.001261569
8016018	28	NM_016016	SLC25A39	804.46372	853.57279	839.15428	817.67254	744.56065	837.94548	1069.77629	927.22433	1495.19682	1416.40294	1481.05923	1256.68303	1094.42969	1201.05525	1386.84715	-0.705706364	8.50239E-05	0.001241038
7960117	27	NM_018663	PXMP2	330.4925	358.46158	381.45175	273.97994	293.49465	335.10278	411.95473	298.76559	541.00211	474.92125	499.52249	543.03259	439.54568	497.03992	502.06677	-0.607722415	0.0000808	0.00122123
7993622	22	NM_001034841	LOC162073	130.96195	138.50315	139.19823	136.8231	119.06942	175.01251	192.6561	204.0246	341.1556	279.90332	309.81606	296.29214	229.65398	219.19323	237.74496	-1.071537723	0.000079707	0.001214148
7952179	29	NM_002105	H2AFX	339.13487	380.17444	366.11693	380.02593	324.86019	452.1982	562.58357	279.67376	563.9454	471.8049	523.39235	643.28436	524.43281	582.32414	619.12532	-0.623229768	7.95335E-05	0.001214148
8077116	23	NM_001014440	LOC440836	44.75678	50.68557	45.16904	51.85484	53.72301	55.5885	94.9349	69.00927	90.10407	83.87389	93.82706	73.307	93.6005	69.0763	100.49697	-0.770016992	7.37898E-05	0.001181984
8164554	34	NM_203434	IER5L	539.42895	557.17657	541.53474	539.36476	629.08611	648.91859	760.09566	852.26565	833.48938	1020.62937	990.16373	753.24754	962.09979	857.54042	934.78666	-0.685686118	7.09996E-05	0.001160772
7940451	41	NM_015533	DAK	188.28129	226.72283	211.74589	222.88317	202.31561	158.61938	292.53021	224.76746	377.1244	363.666	333.81471	327.25073	286.28924	296.21356	317.58364	-0.652573913	6.84438E-05	0.001132272
8075934	48	NM_014550	CARD10	238.92952	325.03765	260.99281	300.64243	307.6485	315.93952	383.12431	299.94681	455.0511	461.93507	500.05316	392.99244	428.89935	415.67624	454.96301	-0.626172889	0.000065117	0.001099445
7898677	23	NM_004807	HS6ST1	239.28854	226.77819	291.00469	302.85939	238.10323	323.13679	429.11268	312.16473	528.53909	473.25829	491.92022	494.50231	356.48821	503.64823	556.34914	-0.870767025	6.35632E-05	0.001088107
8013319	8	NM_006613	GRAP	24.7806	20.08652	0.32164	43.91282	38.09803	71.83518	30.0449	59.80228	72.11664	83.79772	87.75642	87.447	68.92835	79.46455	68.25716	-1.651434297	6.15877E-05	0.001065875
7941732	32	NM_001032279	RCE1	383.70767	385.37618	371.42121	357.55376	399.5915	443.70362	523.73875	524.39071	628.91512	611.83902	645.24449	513.11285	565.77937	501.80931	538.75014	-0.606314483	6.00521E-05	0.001052886
7992789	28	NM_016639	TNFRSF12A	950.95495	935.64555	837.95002	973.1399	934.98058	1573.8935	1206.08422	1193.12048	1740.01402	1434.43311	1488.17533	1828.97828	1351.4316	1452.60284	1388.59097	-0.741674813	5.89917E-05	0.001039219
8065403	29	NM_000099	CST3	732.74827	892.30174	807.92513	943.34131	832.16317	977.8317	1290.32463	1428.6939	1569.15069	1536.79387	1443.6	1326.15397	1273.43459	1176.21595	1422.47718	-0.721177227	5.78248E-05	0.001034526
8138799	34	NM_014817	KIAA0644	135.90252	153.25032	170.14966	148.88352	134.88902	182.59343	173.95778	267.3366	225.91451	269.48625	282.97139	210.00802	280.15458	277.24275	229.11323	-0.79371845	5.65631E-05	0.001030317
8035249	28	NM_005234	NR2F6	381.70164	427.06219	368.19122	315.22662	319.43428	418.99755	524.64717	422.28674	654.41988	625.83418	683.68362	619.07492	555.53933	510.51083	629.30415	-0.747214411	5.52405E-05	0.001022523
8165319	26	NM_018998	FBXW5	371.19639	399.36372	442.06685	514.92843	497.73507	687.55094	753.15168	720.99803	853.14095	740.85241	727.76008	784.42703	672.75968	654.76067	824.80367	-0.731483359	5.59333E-05	0.001022523
8032149	26	NM_002695	POLR2E	651.58483	641.58417	675.50612	765.85	645.48504	893.23631	1035.69666	854.91048	1251.28925	1035.50522	1042.43387	1136.2885	925.63036	1012.95149	1200.64704	-0.658933552	5.51422E-05	0.001022523
8000884	30	ENST00000319285	XTP3TPA	559.04008	534.39989	504.25832	551.79073	520.38279	587.33297	708.15786	534.2678	939.50396	875.65028	687.9664	896.85842	778.53134	820.20156	924.86409	-0.641751517	5.58968E-05	0.001022523
8131326	14	NM_153247	SLC29A4	116.99801	173.34481	208.22227	233.83983	261.93164	385.03796	282.82162	342.57547	422.92497	347.34553	428.18723	368.70949	421.7855	379.25597	356.8666	-0.988955655	5.40765E-05	0.001013872
7959946	30	NM_016155	MMP17	205.72723	245.46694	279.6088	314.26381	274.95014	360.81209	281.10367	386.5332	374.13474	444.51088	486.1039	417.29197	473.94373	444.7602	381.33769	-0.737354398	5.24247E-05	0.001001047
8067288	16	NM_001001977	ATP5E	335.97846	343.26544	383.85641	441.58467	325.13422	418.58835	508.56159	392.0313	671.47646	592.7478	600.37888	638.32046	497.85225	629.48267	585.17429	-0.725336777	4.96502E-05	0.000977428
8131087	28	NM_001080461	UNCX	149.301	147.85855	157.93291	157.1769	139.97678	210.87706	170.17256	227.60798	224.83323	277.77848	281.14713	205.98025	254.48626	266.89741	216.02188	-0.743309756	4.87531E-05	0.00096702
8035600	33	ENST00000162044	TMEM161A	177.22125	202.88762	193.21728	196.37391	202.49015	238.23431	289.48632	226.92703	430.54322	366.8887	373.82486	358.7224	290.45475	317.26074	383.08318	-0.87371089	4.82075E-05	0.000959066
8067409	98	NM_005560	LAMA5	495.74779	627.28831	466.22066	539.71855	654.45744	686.34971	918.70896	619.98039	1044.0313	1047.12153	1176.60414	856.96333	1022.6961	892.60887	1048.39293	-0.854654954	4.76911E-05	0.0009559
8035465	29	NM_016368	ISYNA1	338.44553	348.98654	195.19739	330.01102	327.03695	187.77197	502.49798	412.26691	558.4565	523.53871	510.61303	495.81581	489.9579	497.48217	537.88345	-0.735329234	4.68182E-05	0.000952953
8018494	28	NM_033452	TRIM47	229.08979	210.459	195.81118	220.19014	243.04283	237.19666	291.37752	250.10156	374.26695	331.5506	335.20284	371.18925	324.58131	288.71508	344.25827	-0.619591049	4.46725E-05	0.00093062
7995206	38	NM_001042454	TGFB1I1	232.01347	244.53044	173.11954	189.08012	222.984	291.6267	276.39598	267.49497	332.99028	347.7455	354.07578	315.98716	365.7257	296.82842	312.32007	-0.66015199	4.34978E-05	0.000918295
8087806	45	NM_020418	PCBP4	77.77536	93.5154	97.76891	99.6035	81.35029	177.71152	119.52838	88.11611	174.61343	143.42505	167.95307	181.35021	132.853	157.7147	137.92938	-0.826886741	3.84054E-05	0.000844759
7999596	38	XM_001128282	LOC728138	288.21857	319.40579	263.40863	244.89159	283.53424	382.26323	375.71128	385.19294	481.94531	496.86109	445.36632	423.69131	420.53945	387.8535	459.01899	-0.661491286	0.00003586	0.000809112
8006504	31	NM_017559	FNDC8	61.72193	49.5628	63.93724	55.92467	53.22398	99.77916	58.5059	115.25611	82.44562	102.08864	98.27161	89.6135	108.28002	111.46091	78.9695	-0.795180945	3.52399E-05	0.000797405
8066262	25	NR_003018	SNORA71D	167.90233	160.22791	157.33262	228.21476	221.39479	247.88893	352.0087	248.71215	301.30349	331.98203	349.39394	303.73418	317.58233	292.3659	358.73457	-0.757049892	3.44815E-05	0.000792989
8018975	26	NM_005567	LGALS3BP	887.26045	1082.64983	855.64489	1004.95371	1052.24709	1014.84116	1722.59529	1249.80006	1855.93657	1728.10068	1584.16973	1546.2661	1596.56381	1374.83922	2335.993	-0.725152466	3.48657E-05	0.000792989
8087685	27	NM_007024	TMEM115	203.32465	202.54847	172.42799	164.87689	185.42167	245.22593	255.38409	279.8075	322.84224	289.191	261.86679	296.64414	259.54717	272.40879	284.58169	-0.61149183	3.45008E-05	0.000792989
8049083	20	AF452640	PTMA	245.04918	214.34833	234.92857	242.14377	204.11893	254.1682	315.58734	296.35686	448.88674	417.26636	413.38297	370.38539	334.186	351.06181	394.03498	-0.770713978	3.37405E-05	0.000792516
7960068	34	NM_024078	NOC4L	80.89684	103.29299	97.1532	102.59503	96.10084	123.46657	146.06839	112.62964	167.45792	151.74211	141.73136	171.30143	155.25348	133.05651	156.86986	-0.676299092	3.32198E-05	0.000789745
7998886	28	NM_182687	PKMYT1	144.31104	134.79718	139.08825	141.05958	131.78567	215.58276	184.10995	170.69903	220.44232	201.03372	239.07105	249.88479	202.96834	265.87194	237.48147	-0.734028035	3.15858E-05	0.000777479
7945521	28	NM_182612	PDDC1	222.13852	250.11362	216.69191	239.2148	280.20376	275.87005	348.99221	289.40527	462.97427	395.8088	431.46226	364.30782	368.16717	374.75078	411.09513	-0.725425571	3.16653E-05	0.000777479
7941583	11	NM_030981	RAB1B	847.92533	870.9781	917.80963	902.24439	687.56563	1213.31962	1098.9767	1108.01588	1437.1756	1340.5249	1425.73395	1405.43679	1252.89995	1148.3149	1469.06312	-0.659312014	3.00257E-05	0.000762703
8148799	35	BC015471	C8orf30A	367.02496	448.54859	480.15592	463.8009	390.92185	565.26122	444.20337	517.12694	594.64132	632.1559	690.4517	694.56773	744.20378	729.16332	599.9151	-0.66272649	2.95084E-05	0.000756887
8071737	29	NM_002415	MIF	863.17317	861.02374	730.4716	1001.73231	1163.30102	1090.1458	1841.31186	1444.68008	2129.0175	2155.92566	1857.27287	1666.9467	1798.64955	1617.6297	1982.83609	-1.017866195	2.88002E-05	0.000746836
8066697	44	NM_173179	SLC35C2	261.04376	278.94705	294.55767	299.96687	323.81944	368.02554	421.89297	338.11341	506.96034	456.28609	462.87702	468.81198	423.43418	389.3769	483.80941	-0.629736323	2.82021E-05	0.000745228
8007561	30	NM_138387	G6PC3	332.6241	335.92503	373.01018	377.8623	332.12836	365.82982	432.39633	395.49347	595.0123	555.16566	532.23476	521.32006	450.8211	553.32857	571.7044	-0.609954722	2.73955E-05	0.000732599
8167322	30	NM_017883	WDR13	255.42073	300.48978	322.76302	320.99919	338.01277	422.28472	534.1651	461.34011	529.35105	483.35959	472.56954	468.40433	484.38877	413.20781	552.06013	-0.627815415	2.47324E-05	0.000698049
8153426	6	BC029031	C8orf73	44.05115	68.50064	64.57441	74.31181	61.94259	126.60425	116.27208	182.68796	123.37925	163.83162	172.24171	172.50266	210.24249	169.97956	194.6189	-1.42843983	2.29988E-05	0.000676409
7959153	34	NM_004373	COX6A1	765.07714	727.77995	864.68882	1072.58925	922.0848	1184.65442	1550.47089	1268.27407	1955.02222	1676.02193	1612.47172	1869.80791	1410.0002	1649.60698	1964.9843	-0.961877615	2.30208E-05	0.000676409
8097236	30	NM_139243	ADAD1	58.48404	48.42801	70.66705	58.38038	60.04977	81.46111	64.27974	126.9189	105.37015	93.38083	113.26385	91.14166	116.74907	105.82241	76.55364	-0.816858928	2.22471E-05	0.00066358
8143879	25	NM_031434	TMUB1	115.67277	115.6656	112.06165	93.34177	115.49188	148.82796	155.74261	176.82405	186.71852	169.96101	182.23767	167.70762	145.75778	177.00814	192.02145	-0.635405547	2.20845E-05	0.00066358
8110265	48	NM_213647	FGFR4	178.06903	170.63582	162.46155	166.12258	138.68841	186.25292	219.53295	156.18022	259.51206	235.67523	257.50929	255.98589	224.98369	285.40843	306.47902	-0.633557224	2.17869E-05	0.00066358
8171111	35	NM_001636	SLC25A6	1132.11181	1200.20252	1213.74114	1305.30295	1157.6921	1270.48569	1623.16749	1768.83109	2518.71677	2350.0686	2260.39987	2052.1616	1832.8198	1962.12034	2050.3315	-0.84763427	2.12033E-05	0.000652592
8032996	25	NM_205767	P117	243.60342	260.08411	247.29638	250.12844	275.20218	302.52687	357.61984	366.68952	435.48731	396.61837	393.944	428.93834	334.69727	377.93343	387.01591	-0.628418458	2.12195E-05	0.000652592
8154727	18	AF091236	LOC138412	513.05229	628.41258	684.98793	672.22211	623.41142	675.13969	787.05415	885.79926	1330.52239	1263.38525	1068.469	1141.01119	1029.50126	1026.89831	1066.55001	-0.87261903	1.94305E-05	0.000624513
8003322	18	NM_000101	CYBA	552.98596	576.99679	564.16988	686.44671	814.61891	835.58455	1080.89197	691.00529	1293.92197	1238.1616	1056.6664	1080.85765	1130.01249	1095.43977	1321.80502	-0.846614197	1.83847E-05	0.000600708
8134890	34	NM_005273	GNB2	247.5368	281.38832	321.49877	247.80057	339.09133	466.87895	391.85855	384.34499	524.23628	447.78497	445.64704	477.1347	450.47799	453.95042	453.05339	-0.698619278	1.79617E-05	0.000591798
8124437	21	NM_021018	HIST1H3F	235.91757	199.32851	230.59795	387.986	268.53523	345.2522	516.65762	228.31192	618.44857	501.4751	613.41442	630.6803	543.29592	661.97455	687.99477	-1.169481529	1.76098E-05	0.000586611
7945573	22	NM_021128	POLR2L	563.95287	653.39103	658.30479	630.7338	580.37108	891.27174	900.40093	923.60261	1122.93339	993.78616	1042.95164	1031.70926	879.91817	892.95692	1035.85449	-0.687217355	1.71175E-05	0.000586611
8073612	28	NM_000714	TSPO	204.92446	220.10637	189.89268	250.83366	231.53094	261.60604	314.59902	344.14612	373.28226	367.48498	353.85627	315.02956	335.62063	313.91325	344.29141	-0.645098032	0.000017436	0.000586611
8024228	30	NM_177401	MIDN	347.76406	310.2169	312.01367	324.04324	377.4866	468.27784	500.83276	426.49371	568.68655	595.14438	623.26908	526.23607	515.02107	485.34101	651.56831	-0.724243315	1.64445E-05	0.000572975
7912102	35	NM_014851	KLHL21	70.09383	94.97223	67.21068	87.5389	83.80991	150.96542	102.16326	112.63901	128.1324	121.72603	120.24101	132.40002	119.24281	128.10695	142.40373	-0.630548619	1.62549E-05	0.000570577
8117330	24	NM_003529	HIST1H3A	113.50157	110.16379	123.99225	174.02381	92.58579	171.76402	211.606	73.62084	387.89789	289.22328	292.86799	328.36465	267.51968	345.75526	338.51017	-1.374829684	1.59978E-05	0.000567455
8153727	36	NM_013291	CPSF1	235.38461	262.22256	247.77734	249.39814	264.04427	300.51868	413.03201	260.2544	453.33132	373.46375	416.00396	402.40251	353.81272	372.45837	434.23863	-0.650668876	1.45833E-05	0.000550611
8024089	24	NM_024100	WDR18	302.50221	320.87982	297.10547	365.86213	311.74907	371.12852	488.9473	418.99614	645.29911	543.04209	503.14561	531.31853	536.45232	499.1895	507.30706	-0.764793681	1.42222E-05	0.000546307
7948772	26	NM_030628	INTS5	196.3427	203.00776	187.92352	168.79108	210.46643	282.37145	214.16748	299.19388	294.81235	332.39264	328.50778	290.01466	266.40743	306.72171	252.67644	-0.649108733	1.40318E-05	0.000545556
7998136	40	NM_022450	RHBDF1	217.53271	274.80426	227.38026	233.03972	283.90233	402.65469	320.45079	358.02747	389.93247	394.76621	387.59168	358.08699	414.43757	353.54863	397.31317	-0.631124543	1.36626E-05	0.000544596
8039166	28	NM_024298	LENG4	1213.55099	1277.09833	1237.59281	1285.93961	1204.57282	1486.61833	1701.50424	1378.09611	2166.83781	2024.41795	1933.31506	1835.69517	1761.14485	1717.43042	2127.6455	-0.616208926	1.37627E-05	0.000544596
8032670	29	NM_004886	APBA3	57.92945	63.67263	71.57563	60.86848	67.02837	71.9773	75.49025	79.41178	104.24798	107.15905	100.84672	94.38468	100.68645	85.93224	102.2637	-0.622714745	1.32317E-05	0.000538219
8153652	35	NM_030974	SHARPIN	376.06765	346.05444	317.54801	305.14689	295.76259	401.14495	439.42057	494.76107	577.48531	531.08143	556.11629	490.46625	530.5	465.18423	627.91717	-0.678493541	1.23067E-05	0.000518286
8158214	36	NM_016035	COQ4	201.69214	206.04049	207.22597	210.04204	221.1034	183.65379	246.76439	213.6805	362.29283	304.16894	343.52499	320.89595	285.88098	309.24769	346.54824	-0.61755548	1.15752E-05	0.000500819
7911383	30	BC008788	C1orf159	89.62887	91.27146	98.18184	94.30965	110.67786	136.1714	116.10707	89.34088	154.18583	143.25875	169.058	140.24284	140.95146	149.624	151.60211	-0.627374844	1.04136E-05	0.000479544
8159654	34	NM_015456	RP13-122B23.3	222.30153	243.94832	228.62159	216.53394	250.97869	287.40204	351.88415	305.03504	405.17786	351.78991	363.96549	349.85256	329.27204	329.90906	393.16832	-0.610709783	1.03915E-05	0.000479544
8032608	33	NM_174983	C19orf28	185.54624	202.73255	169.97091	199.00084	179.30609	239.83464	322.80786	270.3592	402.93582	374.82153	374.43332	370.2813	336.79354	285.96797	372.59019	-0.932662133	9.88822E-06	0.000471909
8030362	25	NR_000020	SNORD33	2036.73547	1758.78161	1360.4408	1941.29536	2158.90392	2343.34234	3463.77831	3636.75259	4574.64672	4535.35305	4670.10331	4077.00837	3820.63833	3429.4679	4795.65046	-1.176582491	7.76032E-06	0.000417412
7977507	25	NR_002312	RPPH1	1325.97472	1431.12131	1311.12387	1644.02102	1846.35033	1634.65864	2641.61792	2063.58145	2680.40848	2814.42727	3257.62927	2564.95853	3173.77242	2998.93813	3322.03722	-0.947317665	8.13847E-06	0.000417412
