Probeset ID	Gene	Description	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value (%)
AGI_MM_OLIGO_A_51_P417788	Prop1	paired like homeodomain factor 1	-4.426387903	-1.24	0.280138123	2.354603	0.031841991
AGI_MM_OLIGO_A_51_P341169	Klf13	Kruppel-like factor 13	-3.377555284	-1.222285714	0.36188474	2.350011	0.031841991
AGI_MM_OLIGO_A_51_P152977	Zp3	zona pellucida glycoprotein 3	-5.67075299	-1.218571429	0.214887058	2.349458	0.031841991
AGI_MM_OLIGO_A_51_P377045	Malat1	metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)	-2.329703565	-1.333571429	0.572421079	2.348079	0.463829552
AGI_MM_OLIGO_A_51_P443364	Cbll1	Casitas B-lineage lymphoma-like 1	-2.872587915	-1.232285714	0.428981027	2.347418	0.054950542
AGI_MM_OLIGO_A_51_P256369	Dot1l	DOT1-like, histone H3 methyltransferase (S. cerevisiae)	-3.801234676	-1.179142857	0.310199963	2.343018	0.031841991
AGI_MM_OLIGO_A_51_P258711	4930415O20Rik	RIKEN cDNA 4930415O20 gene	-4.118278934	-1.148857143	0.278965355	2.342085	0.031841991
AGI_MM_OLIGO_A_51_P436488			-4.381692544	-1.297714286	0.296167354	2.341701	0.031841991
AGI_MM_OLIGO_A_51_P293127	Zbtb5	zinc finger and BTB domain containing 5	-3.339587933	-1.207142857	0.361464612	2.332253	0.031841991
AGI_MM_OLIGO_A_51_P105408	Alg14	asparagine-linked glycosylation 14 homolog (yeast)	-3.240196782	-1.156285714	0.356856633	2.322287	0.031841991
AGI_MM_OLIGO_A_51_P482503	Tpd52l1	tumor protein D52-like 1	-3.794187595	-1.189142857	0.313411719	2.320132	0.031841991
AGI_MM_OLIGO_A_51_P189927	Tm7sf3	transmembrane 7 superfamily member 3	-4.032418414	-1.186571429	0.294258013	2.319809	0.031841991
AGI_MM_OLIGO_A_51_P132238			-2.736252186	-1.051428571	0.38425865	2.318196	0.115165577
AGI_MM_OLIGO_A_51_P479132	Zcchc3	zinc finger, CCHC domain containing 3	-5.388448777	-1.234	0.229008394	2.317336	0.031841991
AGI_MM_OLIGO_A_51_P126789	Nope	neighbor of Punc E11	-3.272124881	-1.339571429	0.409388846	2.313744	0.031841991
AGI_MM_OLIGO_A_51_P176783	4921506J03Rik	RIKEN cDNA 4921506J03 gene	-6.576715188	-1.227142857	0.186589022	2.312406	0.031841991
AGI_MM_OLIGO_A_51_P268094	Serpine2	serine (or cysteine) peptidase inhibitor, clade E, member 2	-1.844037544	-0.924	0.501074397	2.307018	2.510136397
AGI_MM_OLIGO_A_51_P360672	Lrrc28	leucine rich repeat containing 28	-4.762901103	-1.172285714	0.246128502	2.305263	0.031841991
AGI_MM_OLIGO_A_51_P223442	Cd81	CD 81 antigen	-4.454237066	-1.198857143	0.269149829	2.304572	0.031841991
AGI_MM_OLIGO_A_51_P495012	Cbx1	chromobox homolog 1 (Drosophila HP1 beta)	-3.212979858	-1.128285714	0.351164889	2.302291	0.031841991
AGI_MM_OLIGO_A_51_P229280	Eif3s10	eukaryotic translation initiation factor 3, subunit 10 (theta)	-2.961818019	-1.180857143	0.398693348	2.302291	0.054950542
AGI_MM_OLIGO_A_51_P381387	Pomt2	protein-O-mannosyltransferase 2	-2.852035624	-1.057285714	0.370712661	2.301072	0.054950542
AGI_MM_OLIGO_A_51_P224617	Eea1	early endosome antigen 1	-2.608883947	-1.170571429	0.448686662	2.299644	0.178160135
AGI_MM_OLIGO_A_51_P169401	Lrp6	low density lipoprotein receptor-related protein 6	-3.070059474	-1.232285714	0.401388222	2.299485	0.031841991
AGI_MM_OLIGO_A_51_P433281	Oact2	O-acyltransferase (membrane bound) domain containing 2	-4.52666293	-1.151428571	0.254365874	2.298639	0.031841991
AGI_MM_OLIGO_A_51_P327369	Plekhg3	pleckstrin homology domain containing, family G (with RhoGef domain) member 3	-3.893158842	-1.168	0.300013446	2.297636	0.031841991
AGI_MM_OLIGO_A_51_P452198	B130052G07Rik	RIKEN cDNA B130052G07 gene	-5.476719884	-1.229428571	0.224482646	2.297425	0.031841991
AGI_MM_OLIGO_A_51_P115268	Ankrd26	ankyrin repeat domain 26	-2.883111437	-1.133142857	0.393027769	2.295895	0.054950542
AGI_MM_OLIGO_A_51_P461774	Nolc1	nucleolar and coiled-body phosphoprotein 1	-3.427206134	-1.189142857	0.346971501	2.295052	0.031841991
AGI_MM_OLIGO_A_51_P208092	BC025076	cDNA sequence BC025076	-2.23460729	-1.142285714	0.511179624	2.293631	0.621106353
AGI_MM_OLIGO_A_51_P124315	BC034076	cDNA sequence BC034076	-3.839555549	-1.231428571	0.320721645	2.29321	0.031841991
AGI_MM_OLIGO_A_51_P162098	1110007M04Rik	RIKEN cDNA 1110007M04 gene	-3.697617928	-1.268	0.342923478	2.292474	0.031841991
AGI_MM_OLIGO_A_51_P221460	Ormdl3	ORM1-like 3 (S. cerevisiae)	-3.571448014	-1.138285714	0.318718265	2.292474	0.031841991
AGI_MM_OLIGO_A_51_P115738	Slc5a5	solute carrier family 5 (sodium iodide symporter), member 5	-5.842125341	-1.199571429	0.205331341	2.291896	0.031841991
AGI_MM_OLIGO_A_51_P188373	Stim1	stromal interaction molecule 1	-4.104155415	-1.181428571	0.287861558	2.290846	0.031841991
AGI_MM_OLIGO_A_51_P486240	Clec3b	C-type lectin domain family 3, member b	-3.492266411	-1.207714286	0.345825359	2.285035	0.031841991
AGI_MM_OLIGO_A_51_P364421	Sybl1	synaptobrevin like 1	-5.680739537	-1.182	0.208071501	2.282428	0.031841991
AGI_MM_OLIGO_A_51_P267906	9030420J04Rik	RIKEN cDNA 9030420J04 gene	-2.683629365	-1.170142857	0.43602998	2.282115	0.16707354
AGI_MM_OLIGO_A_51_P443322	Eif3s8	eukaryotic translation initiation factor 3, subunit 8	-2.428089367	-1.069428571	0.440440367	2.281074	0.350149061
AGI_MM_OLIGO_A_51_P363519	2410025L10Rik	RIKEN cDNA 2410025L10 gene	-2.636597892	-1.076571429	0.408318398	2.280658	0.16707354
AGI_MM_OLIGO_A_51_P496462	Cast1	O-acetyltransferase	-5.004822352	-1.174571429	0.234687936	2.280294	0.031841991
AGI_MM_OLIGO_A_51_P365952	Dnmt2	DNA methyltransferase 2	-4.791874042	-1.190285714	0.248396703	2.274744	0.031841991
AGI_MM_OLIGO_A_51_P472481	Dync2li1	dynein cytoplasmic 2 light intermediate chain 1	-5.486573283	-1.162	0.211789753	2.271076	0.031841991
AGI_MM_OLIGO_A_51_P394764	9030611O19Rik	RIKEN cDNA 9030611O19 gene	-5.529111167	-1.175714286	0.212640739	2.269066	0.031841991
AGI_MM_OLIGO_A_51_P269652	Slc25a3	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3	-3.622759645	-1.28	0.353321811	2.264903	0.031841991
AGI_MM_OLIGO_A_51_P244820	Trim56	tripartite motif-containing 56	-2.587049873	-1.240571429	0.479531315	2.264082	0.178160135
AGI_MM_OLIGO_A_51_P404463	1500015O10Rik	RIKEN cDNA 1500015O10 gene	-3.040895378	-1.151428571	0.378647875	2.262802	0.031841991
AGI_MM_OLIGO_A_51_P286780			-3.093869943	-1.069714286	0.345752829	2.260807	0.031841991
AGI_MM_OLIGO_A_51_P234274	BC013672	cDNA sequence BC013672	-2.768856851	-1.325428571	0.47869162	2.256674	0.115165577
AGI_MM_OLIGO_A_51_P425772	Ckb	creatine kinase, brain	-3.75967684	-1.201714286	0.319632335	2.256063	0.031841991
AGI_MM_OLIGO_A_51_P252565	Alox15	arachidonate 15-lipoxygenase	-5.401546981	-1.187571429	0.219857651	2.25591	0.031841991
AGI_MM_OLIGO_A_51_P304200	Krt1-1	keratin complex 1, acidic, gene 1	-2.906414816	-1.270857143	0.437259381	2.253166	0.054950542
AGI_MM_OLIGO_A_51_P136521	Lypd2	Ly6/Plaur domain containing 2	-4.291913002	-1.162	0.270741741	2.253064	0.031841991
AGI_MM_OLIGO_A_51_P288891	Tbc1d15	TBC1 domain family, member 15	-6.271969418	-1.188857143	0.189550851	2.249769	0.031841991
AGI_MM_OLIGO_A_51_P277994	Oas2	2-5 oligoadenylate synthetase 2	-6.107225426	-1.158	0.189611472	2.247545	0.031841991
AGI_MM_OLIGO_A_51_P358700	Olfr1221	olfactory receptor 1221	-3.94639431	-1.195428571	0.302916657	2.246888	0.031841991
AGI_MM_OLIGO_A_51_P143893	Steap4	STEAP family member 4	-3.695859668	-1.176571429	0.318348513	2.245627	0.031841991
AGI_MM_OLIGO_A_51_P494535	5730446C15Rik	RIKEN cDNA 5730446C15 gene	-4.715365615	-1.190571429	0.252487617	2.244669	0.031841991
AGI_MM_OLIGO_A_51_P328769	Rnf20	ring finger protein 20	-2.789474794	-1.175714286	0.421482312	2.243158	0.115165577
AGI_MM_OLIGO_A_51_P235893	Arl4d	ADP-ribosylation factor-like 4D	-2.567625767	-1.467714286	0.571623133	2.241851	0.178160135
AGI_MM_OLIGO_A_51_P112821	Cyp27a1	cytochrome P450, family 27, subfamily a, polypeptide 1	-4.827235937	-1.200285714	0.248648653	2.2416	0.031841991
AGI_MM_OLIGO_A_51_P160824	Cspg4	chondroitin sulfate proteoglycan 4	-4.53434093	-1.191714286	0.262819736	2.241549	0.031841991
AGI_MM_OLIGO_A_51_P309677	Tbc1d19	TBC1 domain family, member 19	-3.358291293	-1.058285714	0.315126242	2.235886	0.031841991
AGI_MM_OLIGO_A_51_P180613	Paox	polyamine oxidase (exo-N4-amino)	-5.342397113	-1.151714286	0.215580059	2.232492	0.031841991
AGI_MM_OLIGO_A_51_P482587	1700049E17Rik	RIKEN cDNA 1700049E17 gene	-4.186327466	-1.110428571	0.265251245	2.226428	0.031841991
AGI_MM_OLIGO_A_51_P288479	Slc25a29	solute carrier family 25 (mitochondrial carrier, palmitoylcarnitine transporter), member 29	-4.157624691	-1.189285714	0.28604932	2.225784	0.031841991
AGI_MM_OLIGO_A_51_P449171	Birc3	baculoviral IAP repeat-containing 3	-3.673753722	-1.25	0.340251442	2.224546	0.031841991
AGI_MM_OLIGO_A_51_P344770	Tnrc6b	trinucleotide repeat containing 6b	-3.611076142	-1.086285714	0.300820495	2.223161	0.031841991
AGI_MM_OLIGO_A_51_P146044	D5Bwg0834e	DNA segment, Chr 5, Brigham & Womens Genetics 0834 expressed	-4.974035401	-1.146	0.23039643	2.22089	0.031841991
AGI_MM_OLIGO_A_51_P482071	Hist1h4d	histone 1, H4d	-2.490915395	-1.372571429	0.551030931	2.220692	0.260119369
AGI_MM_OLIGO_A_51_P202434	Pdap1	PDGFA associated protein 1	-5.400766039	-1.148571429	0.212668244	2.216067	0.031841991
AGI_MM_OLIGO_A_51_P119562	Ndufc1	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1	-2.244587201	-1.255142857	0.559186498	2.214153	0.621106353
AGI_MM_OLIGO_A_51_P167292	Chi3l3	chitinase 3-like 3	-3.469754016	-1.262857143	0.363961577	2.212438	0.031841991
AGI_MM_OLIGO_A_51_P503494	Arc	activity regulated cytoskeletal-associated protein	-4.803977388	-1.122	0.23355647	2.211509	0.031841991
AGI_MM_OLIGO_A_51_P383194	Pde9a	phosphodiesterase 9A	-4.420958768	-1.163142857	0.263097423	2.21146	0.031841991
AGI_MM_OLIGO_A_51_P436189	Nudt22	nudix (nucleoside diphosphate linked moiety X)-type motif 22	-5.3058343	-1.140285714	0.214911671	2.210629	0.031841991
AGI_MM_OLIGO_A_51_P499072	Mal	myelin and lymphocyte protein, T-cell differentiation protein	-3.425580869	-1.213714286	0.354309045	2.209359	0.031841991
AGI_MM_OLIGO_A_51_P502152	Slc19a1	solute carrier family 19 (sodium/hydrogen exchanger), member 1	-5.15999232	-1.152857143	0.223422259	2.207993	0.031841991
AGI_MM_OLIGO_A_51_P253163	Plek2	pleckstrin 2	-3.870604034	-1.099714286	0.284119552	2.206824	0.031841991
AGI_MM_OLIGO_A_51_P206704	Acox2	acyl-Coenzyme A oxidase 2, branched chain	-3.585289029	-1.081428571	0.301629398	2.205461	0.031841991
AGI_MM_OLIGO_A_51_P404077	Fzd2	frizzled homolog 2 (Drosophila)	-4.344945538	-1.131428571	0.260401094	2.201964	0.031841991
AGI_MM_OLIGO_A_51_P439836	LOC547412	hypothetical LOC547412	-2.600625179	-0.977	0.375678897	2.199736	0.178160135
AGI_MM_OLIGO_A_51_P208109	Garnl1	GTPase activating RANGAP domain-like 1	-2.951523979	-1.071428571	0.363008595	2.199494	0.054950542
AGI_MM_OLIGO_A_51_P504962	Jtv1	JTV1 gene	-5.626210158	-1.144571429	0.203435598	2.196258	0.031841991
AGI_MM_OLIGO_A_51_P156108	Crlf1	cytokine receptor-like factor 1	-4.683477893	-1.109142857	0.236820346	2.192598	0.031841991
AGI_MM_OLIGO_A_51_P511899	BC052066	cDNA sequence BC052066	-5.250437543	-1.136857143	0.216526172	2.190773	0.031841991
AGI_MM_OLIGO_A_51_P138152	D10Ertd214e	DNA segment, Chr 10, ERATO Doi 214, expressed	-3.700723949	-1.082571429	0.292529636	2.190676	0.031841991
AGI_MM_OLIGO_A_51_P156162	Slc38a4	solute carrier family 38, member 4	-4.559156833	-1.090571429	0.239204631	2.189525	0.031841991
AGI_MM_OLIGO_A_51_P144264	Klf2	Kruppel-like factor 2 (lung)	-3.121597876	-1.110285714	0.355678649	2.18828	0.031841991
AGI_MM_OLIGO_A_51_P331429	Glt25d2	glycosyltransferase 25 domain containing 2	-3.804004267	-1.054	0.27707645	2.187753	0.031841991
AGI_MM_OLIGO_A_51_P264956	Kif1b	kinesin family member 1B	-3.102603612	-1.102285714	0.355277648	2.182596	0.031841991
AGI_MM_OLIGO_A_51_P187222	1500015L24Rik	RIKEN cDNA 1500015L24 gene	-2.713181168	-1.323428571	0.487777443	2.181168	0.16707354
AGI_MM_OLIGO_A_51_P448987	Wbp11	WW domain binding protein 11	-4.507070307	-1.170285714	0.259655527	2.18074	0.031841991
AGI_MM_OLIGO_A_51_P112223	Gsta4	glutathione S-transferase, alpha 4	-4.334217371	-1.138571429	0.262693661	2.174575	0.031841991
AGI_MM_OLIGO_A_51_P265806	Clca2	chloride channel calcium activated 2	-5.1599779	-1.127142857	0.218439474	2.173582	0.031841991
AGI_MM_OLIGO_A_51_P427432	Grhpr	glyoxylate reductase/hydroxypyruvate reductase	-4.823290177	-1.130285714	0.234339149	2.172685	0.031841991
AGI_MM_OLIGO_A_51_P430139	1700040F15Rik	RIKEN cDNA 1700040F15 gene	-2.795941798	-1.008571429	0.360726904	2.172071	0.115165577
AGI_MM_OLIGO_A_51_P189803	Cdk5r2	cyclin-dependent kinase 5, regulatory subunit 2 (p39)	-2.299282216	-1.374	0.597577797	2.1716	0.463829552
AGI_MM_OLIGO_A_51_P186741	Sh3bgrl	SH3-binding domain glutamic acid-rich protein like	-3.533872759	-1.142285714	0.323239062	2.171458	0.031841991
AGI_MM_OLIGO_A_51_P377526	Sts	steroid sulfatase	-2.339918986	-1.590571429	0.679754914	2.170186	0.463829552
AGI_MM_OLIGO_A_51_P205242	Mphosph1	M-phase phosphoprotein 1	-3.238996001	-1.198	0.3698677	2.16915	0.031841991
AGI_MM_OLIGO_A_51_P384469	Syncrip	synaptotagmin binding, cytoplasmic RNA interacting protein	-5.327736858	-1.132	0.212472956	2.168774	0.031841991
AGI_MM_OLIGO_A_51_P383689	Fkbp5	FK506 binding protein 5	-2.400901578	-1.170571429	0.487554942	2.168727	0.350149061
AGI_MM_OLIGO_A_51_P434527	Tnks2	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2	-2.246644938	-1.020571429	0.454264673	2.168586	0.621106353
AGI_MM_OLIGO_A_51_P219594	1700123K08Rik	RIKEN cDNA 1700123K08 gene	-4.206283946	-1.101714286	0.261921045	2.167975	0.031841991
AGI_MM_OLIGO_A_51_P141570	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide	-3.678193102	-1.111142857	0.302089321	2.167552	0.031841991
AGI_MM_OLIGO_A_51_P365378	Vmd2l1	vitelliform macular dystrophy 2-like protein 1	-3.846922798	-1.056571429	0.274653661	2.167129	0.031841991
AGI_MM_OLIGO_A_51_P218075	Brd1	bromodomain containing 1	-1.839657175	-1.083428571	0.588929604	2.166988	2.510136397
AGI_MM_OLIGO_A_51_P220343	Wisp1	WNT1 inducible signaling pathway protein 1	-3.305198494	-1.039428571	0.31448295	2.164034	0.031841991
AGI_MM_OLIGO_A_51_P148314	5730593F17Rik	RIKEN cDNA 5730593F17 gene	-3.453956735	-1.133285714	0.328112308	2.163612	0.031841991
AGI_MM_OLIGO_A_51_P361044	1810009M01Rik	RIKEN cDNA 1810009M01 gene	-4.658561818	-1.152	0.247286619	2.163332	0.031841991
AGI_MM_OLIGO_A_51_P287069	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1	-4.246437676	-1.114	0.262337537	2.161788	0.031841991
AGI_MM_OLIGO_A_51_P384936	5330420D20Rik	RIKEN cDNA 5330420D20 gene	-4.199314176	-1.137714286	0.270928594	2.161368	0.031841991
AGI_MM_OLIGO_A_51_P450107	Cpn1	carboxypeptidase N, polypeptide 1	-4.821450032	-1.134571429	0.235317471	2.161088	0.031841991
AGI_MM_OLIGO_A_51_P314501	Lars2	leucyl-tRNA synthetase, mitochondrial	-1.930375008	-1.480857143	0.767134436	2.160947	1.878828279
AGI_MM_OLIGO_A_51_P394244	Rapgefl1	Rap guanine nucleotide exchange factor (GEF)-like 1	-3.919701001	-1.113714286	0.284132459	2.153594	0.031841991
AGI_MM_OLIGO_A_51_P193379	Mtmr7	myotubularin related protein 7	-3.545986344	-1.097857143	0.309605575	2.146245	0.031841991
AGI_MM_OLIGO_A_51_P256401	Ryr1	ryanodine receptor 1, skeletal muscle	-5.721618349	-1.098857143	0.192053555	2.145739	0.031841991
AGI_MM_OLIGO_A_51_P368580	Ablim1	actin-binding LIM protein 1	-2.596826492	-1.037428571	0.399498609	2.145739	0.178160135
AGI_MM_OLIGO_A_51_P417891	Trim10	tripartite motif protein 10	-4.095303755	-1.156	0.282274544	2.145416	0.031841991
AGI_MM_OLIGO_A_51_P171726	Ceacam1	CEA-related cell adhesion molecule 1	-3.671945134	-1.095142857	0.298245975	2.145048	0.031841991
AGI_MM_OLIGO_A_51_P367240	Tspan33	tetraspanin 33	-6.749280614	-1.094285714	0.162133682	2.144772	0.031841991
AGI_MM_OLIGO_A_51_P428483	Fgb	fibrinogen, B beta polypeptide	-2.032215079	-0.896285714	0.441038807	2.143163	1.377608003
AGI_MM_OLIGO_A_51_P280085	Zfp655	zinc finger protein 655	-6.319363691	-1.089714286	0.172440508	2.142153	0.031841991
AGI_MM_OLIGO_A_51_P294290	Rhbdl7	rhomboid, veinlet-like 7 (Drosophila)	-6.103077921	-1.096857143	0.179721963	2.142061	0.031841991
AGI_MM_OLIGO_A_51_P306151	Sgk3	serum/glucocorticoid regulated kinase 3	-4.314307977	-1.067428571	0.247415942	2.140502	0.031841991
AGI_MM_OLIGO_A_51_P400366	Rhbg	Rhesus blood group-associated B glycoprotein	-3.60389774	-1.126285714	0.312518777	2.137254	0.031841991
AGI_MM_OLIGO_A_51_P399900	Matk	megakaryocyte-associated tyrosine kinase	-5.13302301	-1.088	0.211960866	2.130289	0.031841991
AGI_MM_OLIGO_A_51_P169476	Mcpt1	mast cell protease 1	-3.004713184	-1.045714286	0.34802466	2.128565	0.031841991
AGI_MM_OLIGO_A_51_P476618	Slc12a8	solute carrier family 12 (potassium/chloride transporters), member 8	-4.810443443	-1.116142857	0.232024941	2.128339	0.031841991
AGI_MM_OLIGO_A_51_P165704	Mcm7	minichromosome maintenance deficient 7 (S. cerevisiae)	-5.254470865	-1.079085714	0.205365248	2.126981	0.031841991
AGI_MM_OLIGO_A_51_P173735	Dock11	dedicator of cytokinesis 11	-2.935191954	-1.011428571	0.344586857	2.124902	0.054950542
AGI_MM_OLIGO_A_51_P398673	C130039O16Rik	RIKEN cDNA C130039O16 gene	-3.961890896	-1.028	0.259472062	2.12445	0.031841991
AGI_MM_OLIGO_A_51_P281778	2210010C17Rik	RIKEN cDNA 2210010C17 gene	-2.769140304	-1.016	0.366900875	2.123593	0.115165577
AGI_MM_OLIGO_A_51_P448614	Slc16a10	solute carrier family 16 (monocarboxylic acid transporters), member 10	-3.482307173	-1.026571429	0.294796346	2.119183	0.031841991
AGI_MM_OLIGO_A_51_P354614	Tcrg	T cell receptor gamma chain	-5.492789	-1.089428571	0.198337961	2.118599	0.031841991
AGI_MM_OLIGO_A_51_P421559	Bspry	B-box and SPRY domain containing	-5.023724888	-1.104285714	0.21981413	2.117074	0.031841991
AGI_MM_OLIGO_A_51_P124534			-1.687112568	-0.879285714	0.521177858	2.116223	4.304099231
AGI_MM_OLIGO_A_51_P312095	Aak1	AP2 associated kinase 1	-2.488322923	-1.027714286	0.413014837	2.115731	0.260119369
AGI_MM_OLIGO_A_51_P502787	Glis1	GLIS family zinc finger 1	-3.257822305	-1.058285714	0.324844517	2.114612	0.031841991
AGI_MM_OLIGO_A_51_P174081	Zdhhc14	zinc finger, DHHC domain containing 14	-4.887161199	-1.054571429	0.215784048	2.113048	0.031841991
AGI_MM_OLIGO_A_51_P150087	Abhd10	abhydrolase domain containing 10	-3.911102372	-1.080428571	0.276246559	2.110684	0.031841991
AGI_MM_OLIGO_A_51_P145594	1700024B05Rik	RIKEN cDNA 1700024B05 gene	-5.409546838	-1.064285714	0.19674212	2.110283	0.031841991
AGI_MM_OLIGO_A_51_P255373	2810013P06Rik	RIKEN cDNA 2810013P06 gene	-4.989425588	-1.043142857	0.209070731	2.109571	0.031841991
AGI_MM_OLIGO_A_51_P269743			-5.142347931	-1.074285714	0.208909574	2.108593	0.031841991
AGI_MM_OLIGO_A_51_P371485	C430003P19Rik	RIKEN cDNA C430003P19 gene	-2.042073854	-0.925428571	0.453180755	2.107881	1.377608003
AGI_MM_OLIGO_A_51_P233743	0610010O12Rik	RIKEN cDNA 0610010O12 gene	-5.85518413	-1.068285714	0.182451259	2.10726	0.031841991
AGI_MM_OLIGO_A_51_P171468	Fut11	fucosyltransferase 11	-5.669815885	-1.083714286	0.191137474	2.106372	0.031841991
AGI_MM_OLIGO_A_51_P194375	Pcbp4	poly(rC) binding protein 4	-4.659713117	-1.062	0.227911027	2.105839	0.031841991
AGI_MM_OLIGO_A_51_P188211	Max	Max protein	-3.708317173	-1.100571429	0.2967846	2.105751	0.031841991
AGI_MM_OLIGO_A_51_P142343	Fancm	Fanconi anemia, complementation group M	-4.265160814	-1.100285714	0.257970511	2.102519	0.031841991
AGI_MM_OLIGO_A_51_P450278	2010003K11Rik	RIKEN cDNA 2010003K11 gene	-4.249559208	-1.116857143	0.262817174	2.10137	0.031841991
AGI_MM_OLIGO_A_51_P181365	Usmg5	upregulated during skeletal muscle growth 5	-3.981062167	-1.048857143	0.263461634	2.094548	0.031841991
AGI_MM_OLIGO_A_51_P509961	Slc5a10	solute carrier family 5 (sodium/glucose cotransporter), member 10	-3.473031469	-1.019142857	0.293444752	2.09332	0.031841991
AGI_MM_OLIGO_A_51_P288719	BC006965	cDNA sequence BC006965	-2.197030606	-1.324	0.602631568	2.092751	0.795357746
AGI_MM_OLIGO_A_51_P245084	Aqp3	aquaporin 3	-2.004723694	-1.330571429	0.663718114	2.092313	1.377608003
AGI_MM_OLIGO_A_51_P376347	Hebp1	heme binding protein 1	-4.655531377	-1.069142857	0.229650016	2.092225	0.031841991
AGI_MM_OLIGO_A_51_P517672	Rnf152	ring finger protein 152	-5.074489819	-1.086	0.214011662	2.091963	0.031841991
AGI_MM_OLIGO_A_51_P204238	Dnajc3	DnaJ (Hsp40) homolog, subfamily C, member 3	-2.394089801	-1.085428571	0.453378387	2.090039	0.350149061
AGI_MM_OLIGO_A_51_P293753	Cul7	cullin 7	-3.722343208	-1.005142857	0.270029603	2.089427	0.031841991
AGI_MM_OLIGO_A_51_P279323	Fkbp3	FK506 binding protein 3	-3.209914592	-1.134	0.353280428	2.088511	0.031841991
AGI_MM_OLIGO_A_51_P322493	Hnf4g	hepatocyte nuclear factor 4, gamma	-4.866556567	-1.054	0.216580242	2.084897	0.031841991
AGI_MM_OLIGO_A_51_P131300	Rln1	relaxin 1	-4.388014397	-1.085571429	0.247394683	2.078656	0.031841991
AGI_MM_OLIGO_A_51_P149818	Sfrs11	splicing factor, arginine/serine-rich 11	-2.646419009	-1.009142857	0.381323915	2.078656	0.16707354
AGI_MM_OLIGO_A_51_P352594	St5	suppression of tumorigenicity 5	-5.137896019	-1.062285714	0.206755004	2.077016	0.031841991
AGI_MM_OLIGO_A_51_P148675	Dag1	dystroglycan 1	-2.748246667	-1.032857143	0.375824032	2.074861	0.115165577
AGI_MM_OLIGO_A_51_P183300	Atp5g1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9), isoform 1	-4.190786426	-1.079142857	0.257503663	2.073312	0.031841991
AGI_MM_OLIGO_A_51_P388478	Efnb1	ephrin B1	-3.355463538	-1.088	0.324247302	2.071423	0.031841991
AGI_MM_OLIGO_A_51_P246001	Cpe	carboxypeptidase E	-2.553419133	-1.020285714	0.399576278	2.068252	0.178160135
AGI_MM_OLIGO_A_51_P233768	Slc13a3	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3	-4.863004621	-1.036571429	0.213154523	2.065305	0.031841991
AGI_MM_OLIGO_A_51_P319985	Neil3	nei like 3 (E. coli)	-3.370466349	-1.007142857	0.298814097	2.062962	0.031841991
AGI_MM_OLIGO_A_51_P148785	1110034A24Rik	RIKEN cDNA 1110034A24 gene	-5.548296963	-1.026857143	0.185076096	2.062621	0.031841991
AGI_MM_OLIGO_A_51_P507778	4632417N05Rik	RIKEN cDNA 4632417N05 gene	-4.45490008	-1.034857143	0.232296376	2.062366	0.031841991
AGI_MM_OLIGO_A_51_P140721	D4st1	dermatan 4 sulfotransferase 1	-5.063116879	-1.051714286	0.20772072	2.060624	0.031841991
AGI_MM_OLIGO_A_51_P461319	Gatm	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	-2.828440509	-1.115142857	0.394260672	2.060624	0.054950542
AGI_MM_OLIGO_A_51_P513720	Cdkn2c	cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)	-3.29839206	-0.981142857	0.297460956	2.060072	0.031841991
AGI_MM_OLIGO_A_51_P244577	6430527G18Rik	RIKEN cDNA 6430527G18 gene	-2.014663769	-1.017428571	0.505011599	2.059435	1.377608003
AGI_MM_OLIGO_A_51_P410892	D10Ertd322e	DNA segment, Chr 10, ERATO Doi 322, expressed	-3.830608294	-1.101714286	0.287608182	2.056471	0.031841991
AGI_MM_OLIGO_A_51_P409827	Fndc4	fibronectin type III domain containing 4	-3.768243786	-0.99	0.262721856	2.054443	0.031841991
AGI_MM_OLIGO_A_51_P515908	Ckap4	cytoskeleton-associated protein 4	-5.417580495	-1.03	0.190121771	2.054105	0.031841991
AGI_MM_OLIGO_A_51_P293099	5830483C08Rik	RIKEN cDNA 5830483C08 gene	-4.081453283	-1.053285714	0.258066341	2.052082	0.031841991
AGI_MM_OLIGO_A_51_P275350	Pten	phosphatase and tensin homolog	-2.613240821	-1.198571429	0.458653263	2.047921	0.178160135
AGI_MM_OLIGO_A_51_P302527	Nek1	NIMA (never in mitosis gene a)-related expressed kinase 1	-4.317537439	-1.027	0.237867075	2.046748	0.031841991
AGI_MM_OLIGO_A_51_P349988	Ggta1	glycoprotein galactosyltransferase alpha 1, 3	-4.806037747	-1.06	0.220555904	2.045534	0.031841991
AGI_MM_OLIGO_A_51_P162671	Folr2	folate receptor 2 (fetal)	-2.790527471	-1.063142857	0.38098276	2.044864	0.115165577
