Probeset ID	Gene	Description	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value (%)
AGI_MM_OLIGO_A_51_P357223	Calml4	calmodulin-like 4	-2.265364789	-1.233928571	0.544693101	2.549005	0.308140825
AGI_MM_OLIGO_A_51_P422893	Tmem14a	transmembrane protein 14A	-4.529764713	-1.369642857	0.302365121	2.546149	0.039932606
AGI_MM_OLIGO_A_51_P280114	Padi2	peptidyl arginine deiminase, type II	-3.590094015	-1.291071429	0.359620507	2.540328	0.039932606
AGI_MM_OLIGO_A_51_P345073	2310020A21Rik	RIKEN cDNA 2310020A21 gene	-3.38960759	-1.256428571	0.370670804	2.537942	0.039932606
AGI_MM_OLIGO_A_51_P428777	Pbx4	pre-B-cell leukemia transcription factor 4	-4.140357317	-1.348928571	0.325800038	2.53659	0.039932606
AGI_MM_OLIGO_A_51_P136521	Lypd2	Ly6/Plaur domain containing 2	-3.291470264	-1.27	0.385845807	2.535047	0.039932606
AGI_MM_OLIGO_A_51_P256369	Dot1l	DOT1-like, histone H3 methyltransferase (S. cerevisiae)	-4.532219036	-1.332142857	0.29392729	2.530621	0.039932606
AGI_MM_OLIGO_A_51_P499482	Aldh1a3	aldehyde dehydrogenase family 1, subfamily A3	-2.834234662	-1.1665	0.411574954	2.528573	0.039932606
AGI_MM_OLIGO_A_51_P519417	P2rx5	purinergic receptor P2X, ligand-gated ion channel, 5	-4.621280276	-1.339285714	0.289808372	2.52589	0.039932606
AGI_MM_OLIGO_A_51_P449171	Birc3	baculoviral IAP repeat-containing 3	-2.825297522	-1.325	0.468977157	2.517053	0.039932606
AGI_MM_OLIGO_A_51_P401458	Mon2	MON2 homolog (yeast)	-4.784662282	-1.345714286	0.281255856	2.514395	0.039932606
AGI_MM_OLIGO_A_51_P293781	Fkbp1b	FK506 binding protein 1b	-4.183962883	-1.372142857	0.327952923	2.5137	0.039932606
AGI_MM_OLIGO_A_51_P282268	Snapc1	small nuclear RNA activating complex, polypeptide 1	-4.223600628	-1.279642857	0.302974398	2.510166	0.039932606
AGI_MM_OLIGO_A_51_P163015	Arntl2	aryl hydrocarbon receptor nuclear translocator-like 2	-3.095755629	-1.196642857	0.386543061	2.506454	0.039932606
AGI_MM_OLIGO_A_51_P214251	6530404N21Rik	RIKEN cDNA 6530404N21 gene	-5.86810562	-1.327571429	0.226235094	2.504696	0.039932606
AGI_MM_OLIGO_A_51_P456465	Cldn10	claudin 10	-4.144699609	-1.296071429	0.312705757	2.497877	0.039932606
AGI_MM_OLIGO_A_51_P248506	4930526H21Rik	RIKEN cDNA 4930526H21 gene	-3.91127671	-1.316785714	0.336663911	2.495695	0.039932606
AGI_MM_OLIGO_A_51_P265806	Clca2	chloride channel calcium activated 2	-3.886152572	-1.272142857	0.327352782	2.493952	0.039932606
AGI_MM_OLIGO_A_51_P165021	Ccl27	chemokine (C-C motif) ligand 27	-2.976603366	-1.236071429	0.41526239	2.487562	0.039932606
AGI_MM_OLIGO_A_51_P326932	A230083H22Rik	RIKEN cDNA A230083H22 gene	-2.588963529	-1.177857143	0.454953162	2.485769	0.102773187
AGI_MM_OLIGO_A_51_P207550	Pla2g12a	phospholipase A2, group XIIA	-3.711064502	-1.314928571	0.35432652	2.485275	0.039932606
AGI_MM_OLIGO_A_51_P253904	Nme1	expressed in non-metastatic cells 1, protein	-5.558792599	-1.322857143	0.237975625	2.481882	0.039932606
AGI_MM_OLIGO_A_51_P209319	Slc35b1	solute carrier family 35, member B1	-6.932242343	-1.318571429	0.190208502	2.480528	0.039932606
AGI_MM_OLIGO_A_51_P314652	Glt28d2	glycosyltransferase 28 domain containing 2	-4.704550393	-1.294642857	0.275189497	2.479851	0.039932606
AGI_MM_OLIGO_A_51_P438805	Txnip	thioredoxin interacting protein	-2.037370897	-1.375714286	0.675239981	2.47979	0.680177377
AGI_MM_OLIGO_A_51_P384936	5330420D20Rik	RIKEN cDNA 5330420D20 gene	-4.371393162	-1.340714286	0.306701831	2.476842	0.039932606
AGI_MM_OLIGO_A_51_P354614	Tcrg	T cell receptor gamma chain	-3.196948174	-1.196428571	0.37424084	2.473655	0.039932606
AGI_MM_OLIGO_A_51_P368285	3110032G18Rik	RIKEN cDNA 3110032G18 gene	-4.379914151	-1.291785714	0.294934026	2.468039	0.039932606
AGI_MM_OLIGO_A_51_P145541	Rbms1	RNA binding motif, single stranded interacting protein 1	-4.154201837	-1.302857143	0.313623939	2.46063	0.039932606
AGI_MM_OLIGO_A_51_P360396	Tcfap2b	transcription factor AP-2 beta	-2.756978981	-1.152142857	0.417900486	2.459601	0.039932606
AGI_MM_OLIGO_A_51_P241319	Cilp	cartilage intermediate layer protein, nucleotide pyrophosphohydrolase	-2.766553855	-1.171785714	0.423554276	2.456882	0.039932606
AGI_MM_OLIGO_A_51_P478774	Chrna10	cholinergic receptor, nicotinic, alpha polypeptide 10	-4.405007311	-1.272142857	0.288794721	2.456339	0.039932606
AGI_MM_OLIGO_A_51_P348743	Llglh2	lethal giant larvae homolog 2	-2.578239587	-1.114285714	0.432188583	2.447681	0.102773187
AGI_MM_OLIGO_A_51_P470630	2310014L17Rik	RIKEN cDNA 2310014L17 gene	-3.726235342	-1.211071429	0.325012061	2.440453	0.039932606
AGI_MM_OLIGO_A_51_P507022			-4.108594544	-1.267857143	0.308586581	2.434274	0.039932606
AGI_MM_OLIGO_A_51_P206704	Acox2	acyl-Coenzyme A oxidase 2, branched chain	-4.649093705	-1.268928571	0.272941062	2.433445	0.039932606
AGI_MM_OLIGO_A_51_P520019	Cdc6	cell division cycle 6 homolog (S. cerevisiae)	-3.108661517	-1.266428571	0.407387091	2.431315	0.039932606
AGI_MM_OLIGO_A_51_P147284	9630044O09Rik	RIKEN cDNA 9630044O09 gene	-2.578583443	-1.651071429	0.640301726	2.42389	0.102773187
AGI_MM_OLIGO_A_51_P339843	Mcpt2	mast cell protease 2	-2.482720388	-1.102428571	0.444040568	2.422422	0.111314559
AGI_MM_OLIGO_A_51_P169401	Lrp6	low density lipoprotein receptor-related protein 6	-2.898687661	-1.306785714	0.450819773	2.416977	0.039932606
AGI_MM_OLIGO_A_51_P271336	5730509C05Rik	RIKEN cDNA 5730509C05 gene	-6.892070346	-1.275714286	0.185098849	2.414526	0.039932606
AGI_MM_OLIGO_A_51_P381558	Rasa4	RAS p21 protein activator 4	-3.335011701	-1.181428571	0.354250203	2.414234	0.039932606
AGI_MM_OLIGO_A_51_P208922	Stc2	stanniocalcin 2	-2.690807782	-1.479285714	0.549755253	2.413419	0.073917803
AGI_MM_OLIGO_A_51_P437538	LOC331392	similar to Nucleolar phosphoprotein p130 (Nucleolar 130 kDa protein) (140 kDa nucleolar phosphoprotein) (Nopp140) (Nucleolar and coiled-body phosphoprotein 1)	-4.359154439	-1.280714286	0.293798787	2.409987	0.039932606
AGI_MM_OLIGO_A_51_P204801	Cnih2	cornichon homolog 2 (Drosophila)	-5.483053649	-1.261428571	0.230059498	2.407608	0.039932606
AGI_MM_OLIGO_A_51_P131800	Cyba	cytochrome b-245, alpha polypeptide	-2.413374593	-1.368928571	0.567225898	2.399232	0.177447145
AGI_MM_OLIGO_A_51_P186741	Sh3bgrl	SH3-binding domain glutamic acid-rich protein like	-3.600799788	-1.296785714	0.360138244	2.39906	0.039932606
AGI_MM_OLIGO_A_51_P213476	Pgr	progesterone receptor	-2.748634523	-1.337928571	0.486761175	2.396415	0.039932606
AGI_MM_OLIGO_A_51_P424448	Sumo3	SMT3 suppressor of mif two 3 homolog 3 (yeast)	-4.018224045	-1.294285714	0.32210392	2.393146	0.039932606
AGI_MM_OLIGO_A_51_P110931	1700022C21Rik	RIKEN cDNA 1700022C21 gene	-5.153037767	-1.267142857	0.245902109	2.392917	0.039932606
AGI_MM_OLIGO_A_51_P387072	E330017N17	hypothetical protein E330017N17	-2.287809807	-1.018428571	0.445154387	2.390457	0.308140825
AGI_MM_OLIGO_A_51_P448987	Wbp11	WW domain binding protein 11	-3.49832688	-1.251785714	0.357824113	2.3904	0.039932606
AGI_MM_OLIGO_A_51_P145631	6620401M08Rik	RIKEN cDNA 6620401M08 gene	-4.138526876	-1.2975	0.313517355	2.388459	0.039932606
AGI_MM_OLIGO_A_51_P303353	Dnaja1	DnaJ (Hsp40) homolog, subfamily A, member 1	-4.805924836	-1.242142857	0.258460733	2.386065	0.039932606
AGI_MM_OLIGO_A_51_P479132	Zcchc3	zinc finger, CCHC domain containing 3	-4.395421231	-1.26	0.286661945	2.380159	0.039932606
AGI_MM_OLIGO_A_51_P167292	Chi3l3	chitinase 3-like 3	-2.257387896	-1.197857143	0.530638596	2.374169	0.308140825
AGI_MM_OLIGO_A_51_P209836	4930532D21Rik	RIKEN cDNA 4930532D21 gene	-4.211641236	-1.270285714	0.301612992	2.371579	0.039932606
AGI_MM_OLIGO_A_51_P223442	Cd81	CD 81 antigen	-4.178664666	-1.245357143	0.298027538	2.371466	0.039932606
AGI_MM_OLIGO_A_51_P463548	Wdr78	WD repeat domain 78	-3.70065748	-1.253214286	0.338646387	2.36636	0.039932606
AGI_MM_OLIGO_A_51_P192474	1110002B05Rik	RIKEN cDNA 1110002B05 gene	-4.215367291	-1.230357143	0.291874244	2.363619	0.039932606
AGI_MM_OLIGO_A_51_P220343	Wisp1	WNT1 inducible signaling pathway protein 1	-4.785237126	-1.233928571	0.257861531	2.357379	0.039932606
AGI_MM_OLIGO_A_51_P355996	Acot5	acyl-CoA thioesterase 5	-2.342462996	-1.130714286	0.482703158	2.353107	0.220374346
AGI_MM_OLIGO_A_51_P406156	Calcb	calcitonin-related polypeptide, beta	-2.716393063	-1.120714286	0.412574418	2.345106	0.073917803
AGI_MM_OLIGO_A_51_P280761	Baz1a	bromodomain adjacent to zinc finger domain 1A	-3.598418329	-1.283571429	0.356704338	2.337432	0.039932606
AGI_MM_OLIGO_A_51_P342829	Tmem24	transmembrane protein 24	-3.921199708	-1.225714286	0.312586549	2.336449	0.039932606
AGI_MM_OLIGO_A_51_P492476	Cstf2t	cleavage stimulation factor, 3 pre-RNA subunit 2, tau	-5.731465406	-1.2075	0.210679105	2.332416	0.039932606
AGI_MM_OLIGO_A_51_P487658	Zkscan1	zinc finger with KRAB and SCAN domains 1	-2.744947181	-1.245071429	0.453586662	2.329753	0.039932606
AGI_MM_OLIGO_A_51_P271984	Tmem45b	transmembrane protein 45b	-3.662374222	-1.166785714	0.318587245	2.326934	0.039932606
AGI_MM_OLIGO_A_51_P333780	Cd164	CD164 antigen	-3.519744388	-1.263571429	0.358995225	2.326555	0.039932606
AGI_MM_OLIGO_A_51_P348183	D2Ertd217e	DNA segment, Chr 2, ERATO Doi 217, expressed	-3.198375558	-1.337142857	0.418069371	2.326447	0.039932606
AGI_MM_OLIGO_A_51_P179243	Tssc4	tumor-suppressing subchromosomal transferable fragment 4	-7.277152687	-1.221428571	0.167844296	2.325581	0.039932606
AGI_MM_OLIGO_A_51_P327369	Plekhg3	pleckstrin homology domain containing, family G (with RhoGef domain) member 3	-3.951152147	-1.2075	0.305607062	2.325149	0.039932606
AGI_MM_OLIGO_A_51_P445555	Arid1b	AT rich interactive domain 1B (Swi1 like)	-4.101591644	-1.177142857	0.2869966	2.324338	0.039932606
AGI_MM_OLIGO_A_51_P475672			-4.058221503	-1.233928571	0.304056486	2.323582	0.039932606
AGI_MM_OLIGO_A_51_P110671	Mst1r	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	-5.093497871	-1.223571429	0.240222232	2.31997	0.039932606
AGI_MM_OLIGO_A_51_P496795	A330049M08Rik	RIKEN cDNA A330049M08 gene	-3.195651241	-1.171071429	0.366457833	2.318787	0.039932606
AGI_MM_OLIGO_A_51_P235835			-5.154329239	-1.215	0.235724174	2.318357	0.039932606
AGI_MM_OLIGO_A_51_P450547	Padi3	peptidyl arginine deiminase, type III	-4.544296436	-1.222857143	0.269097133	2.318357	0.039932606
AGI_MM_OLIGO_A_51_P281778	2210010C17Rik	RIKEN cDNA 2210010C17 gene	-3.471788605	-1.205	0.347083344	2.315726	0.039932606
AGI_MM_OLIGO_A_51_P108512	LOC238447	similar to immunoglobulin heavy chain variable region	-2.431659757	-1.111071429	0.456918952	2.312941	0.177447145
AGI_MM_OLIGO_A_51_P278034	2700038N03Rik	RIKEN cDNA 2700038N03 gene	-2.608966009	-1.038571429	0.398077792	2.308563	0.102773187
AGI_MM_OLIGO_A_51_P474538	A330103N21Rik	RIKEN cDNA A330103N21 gene	-3.169224549	-1.200357143	0.378754211	2.307178	0.039932606
AGI_MM_OLIGO_A_51_P396193			-2.60433705	-1.046892857	0.401980557	2.303723	0.102773187
AGI_MM_OLIGO_A_51_P499369	Tmem34	transmembrane protein 34	-4.405460414	-1.206785714	0.273929533	2.303564	0.039932606
AGI_MM_OLIGO_A_51_P416785	Mcpt9	mast cell protease 9	-2.921449837	-1.205	0.412466435	2.300861	0.039932606
AGI_MM_OLIGO_A_51_P481989	Ranbp6	RAN binding protein 6	-5.182791289	-1.2175	0.234912026	2.298058	0.039932606
AGI_MM_OLIGO_A_51_P394764	9030611O19Rik	RIKEN cDNA 9030611O19 gene	-4.427698167	-1.176928571	0.265810479	2.29695	0.039932606
AGI_MM_OLIGO_A_51_P141772	Uhrf2	ubiquitin-like, containing PHD and RING finger domains 2	-3.168663276	-1.100714286	0.347374962	2.295842	0.039932606
AGI_MM_OLIGO_A_51_P414168	Rnf7	ring finger protein 7	-5.245537346	-1.181428571	0.225225462	2.295052	0.039932606
AGI_MM_OLIGO_A_51_P302831	Dbccr1	deleted in bladder cancer chromosome region candidate 1 (human)	-4.137577775	-1.172857143	0.283464676	2.293	0.039932606
AGI_MM_OLIGO_A_51_P249360	Suox	sulfite oxidase	-1.985790091	-0.980714286	0.493866038	2.292316	0.880621146
AGI_MM_OLIGO_A_51_P184508	Speer5-ps1	spermatogenesis associated glutamate (E)-rich protein 5, pseudogene 1	-3.177199624	-1.155	0.363527677	2.291371	0.039932606
AGI_MM_OLIGO_A_51_P204238	Dnajc3	DnaJ (Hsp40) homolog, subfamily C, member 3	-2.658011018	-1.266428571	0.476457232	2.290583	0.073917803
AGI_MM_OLIGO_A_51_P244820	Trim56	tripartite motif-containing 56	-2.72969446	-1.343571429	0.492205794	2.286917	0.039932606
AGI_MM_OLIGO_A_51_P461429	Cyp7b1	cytochrome P450, family 7, subfamily b, polypeptide 1	-2.372741539	-0.998928571	0.421001847	2.284774	0.220374346
AGI_MM_OLIGO_A_51_P246754	Pnpo	pyridoxine 5-phosphate oxidase	-5.852744757	-1.180714286	0.201736849	2.284461	0.039932606
AGI_MM_OLIGO_A_51_P381387	Pomt2	protein-O-mannosyltransferase 2	-2.759040889	-1.072928571	0.388877372	2.283835	0.039932606
AGI_MM_OLIGO_A_51_P319180	Krt2-4	keratin complex 2, basic, gene 4	-4.343189775	-1.174285714	0.270374028	2.281126	0.039932606
AGI_MM_OLIGO_A_51_P361044	1810009M01Rik	RIKEN cDNA 1810009M01 gene	-3.411363595	-1.1775	0.345169891	2.279618	0.039932606
AGI_MM_OLIGO_A_51_P425772	Ckb	creatine kinase, brain	-3.014598919	-1.183214286	0.392494762	2.278735	0.039932606
AGI_MM_OLIGO_A_51_P234544	Azin1	antizyme inhibitor 1	-5.987527147	-1.189285714	0.198627194	2.275106	0.039932606
AGI_MM_OLIGO_A_51_P478061	Igsf4a	immunoglobulin superfamily, member 4A	-1.756574402	-0.981428571	0.558717337	2.273554	1.922223753
AGI_MM_OLIGO_A_51_P233988	Klk5	kallikrein 5	-2.521281892	-1.072857143	0.425520505	2.271591	0.111314559
AGI_MM_OLIGO_A_51_P321385	Amot	angiomotin	-4.795029892	-1.187857143	0.247726744	2.270715	0.039932606
AGI_MM_OLIGO_A_51_P134829	Hoxc9	homeo box C9	-4.866460884	-1.175714286	0.241595343	2.267677	0.039932606
AGI_MM_OLIGO_A_51_P417788	Prop1	paired like homeodomain factor 1	-3.352609117	-1.16	0.345999178	2.267522	0.039932606
AGI_MM_OLIGO_A_51_P136229			-3.547092056	-1.238214286	0.349078701	2.259172	0.039932606
AGI_MM_OLIGO_A_51_P401501	Tmem213	transmembrane protein 213	-4.232543226	-1.200142857	0.283551235	2.258407	0.039932606
AGI_MM_OLIGO_A_51_P435617	Vmd2l3	vitelliform macular dystrophy 2-like 3	-3.738356117	-1.198714286	0.320652781	2.258407	0.039932606
AGI_MM_OLIGO_A_51_P355015	Sprr2e	small proline-rich protein 2E	-2.630151608	-1.054642857	0.400981774	2.257285	0.102773187
AGI_MM_OLIGO_A_51_P286946	2310007H09Rik	RIKEN cDNA 2310007H09 gene	-2.799417027	-1.167714286	0.417127664	2.254639	0.039932606
AGI_MM_OLIGO_A_51_P224175	2210016F16Rik	RIKEN cDNA 2210016F16 gene	-4.125946911	-1.152857143	0.279416378	2.25408	0.039932606
AGI_MM_OLIGO_A_51_P277994	Oas2	2-5 oligoadenylate synthetase 2	-4.548879309	-1.145	0.251710349	2.252963	0.039932606
AGI_MM_OLIGO_A_51_P287069	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1	-2.713229718	-1.0725	0.395285365	2.252963	0.073917803
AGI_MM_OLIGO_A_51_P126789	Nope	neighbor of Punc E11	-2.461622862	-1.327571429	0.539307401	2.252404	0.111314559
AGI_MM_OLIGO_A_51_P483231	Jak2	Janus kinase 2	-2.977395751	-1.144285714	0.384324359	2.249061	0.039932606
AGI_MM_OLIGO_A_51_P303728	Zfp277	zinc finger protein 277	-4.145225356	-1.202142857	0.290006635	2.248707	0.039932606
AGI_MM_OLIGO_A_51_P478952	B230342M21Rik	RIKEN cDNA B230342M21 gene	-3.494403424	-1.136785714	0.325316106	2.248707	0.039932606
AGI_MM_OLIGO_A_51_P160824	Cspg4	chondroitin sulfate proteoglycan 4	-3.816708914	-1.190714286	0.311974089	2.248555	0.039932606
AGI_MM_OLIGO_A_51_P266403	2310005C01Rik	RIKEN cDNA 2310005C01 gene	-5.199659335	-1.1775	0.226457143	2.244971	0.039932606
AGI_MM_OLIGO_A_51_P164934	BC014685	cDNA sequence BC014685	-4.019542695	-1.165	0.289833966	2.244568	0.039932606
AGI_MM_OLIGO_A_51_P367240	Tspan33	tetraspanin 33	-5.172984855	-1.146785714	0.221687429	2.244518	0.039932606
AGI_MM_OLIGO_A_51_P110323	Gna14	guanine nucleotide binding protein, alpha 14	-4.5928442	-1.153928571	0.251244876	2.243561	0.039932606
AGI_MM_OLIGO_A_51_P141570	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide	-4.086884888	-1.202142857	0.294146493	2.238539	0.039932606
AGI_MM_OLIGO_A_51_P513541	Rfk	riboflavin kinase	-3.62578789	-1.130714286	0.311853401	2.235836	0.039932606
AGI_MM_OLIGO_A_51_P221031	Slc16a12	solute carrier family 16 (monocarboxylic acid transporters), member 12	-1.89215454	-0.999642857	0.528309309	2.234288	1.107266703
AGI_MM_OLIGO_A_51_P130727	Fkbp11	FK506 binding protein 11	-3.154025244	-1.211071429	0.383976454	2.234088	0.039932606
AGI_MM_OLIGO_A_51_P472481	Dync2li1	dynein cytoplasmic 2 light intermediate chain 1	-6.282863742	-1.1625	0.185027091	2.230998	0.039932606
AGI_MM_OLIGO_A_51_P195258	Atf7ip	activating transcription factor 7 interacting protein	-4.365434785	-1.158928571	0.265478384	2.230649	0.039932606
AGI_MM_OLIGO_A_51_P322903			-3.029839749	-1.2125	0.400186182	2.229108	0.039932606
AGI_MM_OLIGO_A_51_P221100	Snph	syntaphilin	-3.696382019	-1.139571429	0.308293738	2.22881	0.039932606
AGI_MM_OLIGO_A_51_P152845	Trim24	tripartite motif protein 24	-4.011143515	-1.146071429	0.285721871	2.22871	0.039932606
AGI_MM_OLIGO_A_51_P181751	4930488E11Rik	RIKEN cDNA 4930488E11 gene	-2.782163028	-1.285357143	0.461999218	2.226824	0.039932606
AGI_MM_OLIGO_A_51_P449765	D3Ucla1	DNA segment, Chr 3, University of California at Los Angeles 1	-4.949393184	-1.156071429	0.233578418	2.22509	0.039932606
AGI_MM_OLIGO_A_51_P288687	Serpinb6b	serine (or cysteine) peptidase inhibitor, clade B, member 6b	-3.153413633	-1.090714286	0.345883672	2.224892	0.039932606
AGI_MM_OLIGO_A_51_P209122	Agr2	anterior gradient 2 (Xenopus laevis)	-1.766586438	-0.925714286	0.524013015	2.221975	1.922223753
AGI_MM_OLIGO_A_51_P186172	BC005764	cDNA sequence BC005764	-4.181799907	-1.182142857	0.282687571	2.217737	0.039932606
AGI_MM_OLIGO_A_51_P176341	Syvn1	synovial apoptosis inhibitor 1, synoviolin	-5.488250377	-1.1575	0.210905101	2.21641	0.039932606
AGI_MM_OLIGO_A_51_P275350	Pten	phosphatase and tensin homolog	-2.521757244	-1.318571429	0.522878017	2.213369	0.111314559
AGI_MM_OLIGO_A_51_P496462	Cast1	O-acetyltransferase	-4.586427439	-1.143571429	0.249338171	2.213222	0.039932606
AGI_MM_OLIGO_A_51_P372585	Tusc2	tumor suppressor candidate 2	-5.182679838	-1.131428571	0.218309563	2.212585	0.039932606
AGI_MM_OLIGO_A_51_P191586	Arpc1a	actin related protein 2/3 complex, subunit 1A	-4.989159426	-1.154642857	0.231430339	2.212536	0.039932606
AGI_MM_OLIGO_A_51_P292008	Gpx3	glutathione peroxidase 3	-3.121122147	-1.069642857	0.342710989	2.212291	0.039932606
AGI_MM_OLIGO_A_51_P282890	Rab4a	RAB4A, member RAS oncogene family	-3.845845708	-1.131428571	0.294194998	2.210824	0.039932606
AGI_MM_OLIGO_A_51_P411129	2810432D09Rik	RIKEN cDNA 2810432D09 gene	-3.676652018	-1.118571429	0.304236415	2.2077	0.039932606
AGI_MM_OLIGO_A_51_P251256	Slc12a4	solute carrier family 12, member 4	-3.408916746	-1.1025	0.323416523	2.206093	0.039932606
AGI_MM_OLIGO_A_51_P390239	Kremen1	kringle containing transmembrane protein 1	-2.581657081	-1.006428571	0.389838208	2.205072	0.102773187
AGI_MM_OLIGO_A_51_P208361	Ak3	adenylate kinase 3	-5.432939018	-1.118214286	0.205821247	2.203031	0.039932606
AGI_MM_OLIGO_A_51_P427432	Grhpr	glyoxylate reductase/hydroxypyruvate reductase	-3.656531381	-1.124285714	0.307473285	2.20211	0.039932606
AGI_MM_OLIGO_A_51_P344947	Rab1b	RAB1B, member RAS oncogene family	-6.252895872	-1.139642857	0.18225841	2.201916	0.039932606
AGI_MM_OLIGO_A_51_P304200	Krt1-1	keratin complex 1, acidic, gene 1	-2.847924487	-1.295357143	0.454842517	2.198769	0.039932606
AGI_MM_OLIGO_A_51_P201904	Ndufb5	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5	-4.229583811	-1.1075	0.261846094	2.198479	0.039932606
AGI_MM_OLIGO_A_51_P351384	Upk2	uroplakin 2	-3.787940785	-1.103571429	0.291338089	2.194041	0.039932606
AGI_MM_OLIGO_A_51_P354792	Ltc4s	leukotriene C4 synthase	-2.527491173	-1.006785714	0.398334018	2.193752	0.111314559
AGI_MM_OLIGO_A_51_P328060	Sumo3	SMT3 suppressor of mif two 3 homolog 3 (yeast)	-6.708294616	-1.135357143	0.169246762	2.192598	0.039932606
AGI_MM_OLIGO_A_51_P148314	5730593F17Rik	RIKEN cDNA 5730593F17 gene	-2.856412063	-1.1805	0.413280708	2.191973	0.039932606
AGI_MM_OLIGO_A_51_P483220	Impact	imprinted and ancient	-5.061766148	-1.125714286	0.222395554	2.190341	0.039932606
AGI_MM_OLIGO_A_51_P214127	Cpa3	carboxypeptidase A3, mast cell	-2.062812652	-1.036428571	0.502434659	2.190293	0.680177377
AGI_MM_OLIGO_A_51_P267877	Rhbdl4	rhomboid, veinlet-like 4 (Drosophila)	-3.231352616	-1.171071429	0.362409049	2.190245	0.039932606
AGI_MM_OLIGO_A_51_P108141	Rbm7	RNA binding motif protein 7	-4.148939615	-1.157857143	0.279073028	2.188136	0.039932606
AGI_MM_OLIGO_A_51_P445588	1110038D17Rik	RIKEN cDNA 1110038D17 gene	-4.522184349	-1.135	0.250984903	2.185792	0.039932606
AGI_MM_OLIGO_A_51_P369338	Olfr894	olfactory receptor 894	-2.569011682	-1.048571429	0.408161409	2.185028	0.102773187
AGI_MM_OLIGO_A_51_P396706	Surb7	SRB7 (suppressor of RNA polymerase B) homolog (S. cerevisiae)	-5.431409732	-1.135357143	0.209035444	2.183215	0.039932606
AGI_MM_OLIGO_A_51_P433026	Ppapdc2	phosphatidic acid phosphatase type 2 domain containing 2	-4.286811753	-1.142857143	0.266598397	2.182501	0.039932606
AGI_MM_OLIGO_A_51_P138152	D10Ertd214e	DNA segment, Chr 10, ERATO Doi 214, expressed	-3.500669013	-1.086071429	0.31024682	2.180312	0.039932606
AGI_MM_OLIGO_A_51_P182811			-3.226106466	-1.092678571	0.338698857	2.179077	0.039932606
AGI_MM_OLIGO_A_51_P364421	Sybl1	synaptobrevin like 1	-4.474699251	-1.1075	0.247502667	2.176421	0.039932606
AGI_MM_OLIGO_A_51_P361618			-4.379946954	-1.142142857	0.260766368	2.176136	0.039932606
AGI_MM_OLIGO_A_51_P116421	Abcc5	ATP-binding cassette, sub-family C (CFTR/MRP), member 5	-3.813967867	-1.132857143	0.297028497	2.174433	0.039932606
AGI_MM_OLIGO_A_51_P502798	D930028F11Rik	RIKEN cDNA D930028F11 gene	-2.57087904	-1.016785714	0.395501188	2.17061	0.102773187
AGI_MM_OLIGO_A_51_P507290	Klf5	Kruppel-like factor 5	-3.232737106	-1.104285714	0.341594654	2.170374	0.039932606
AGI_MM_OLIGO_A_51_P208845	AU040377	expressed sequence AU040377	-4.759662056	-1.109285714	0.233059764	2.168915	0.039932606
AGI_MM_OLIGO_A_51_P400190	Tyki	thymidylate kinase family LPS-inducible member	-2.893842383	-1.069285714	0.369503785	2.165205	0.039932606
AGI_MM_OLIGO_A_51_P275454	Trim30	tripartite motif protein 30	-2.249546841	-1.007142857	0.447709218	2.163659	0.308140825
AGI_MM_OLIGO_A_51_P389506	2810453I06Rik	RIKEN cDNA 2810453I06 gene	-3.305309334	-1.100714286	0.333014001	2.16291	0.039932606
AGI_MM_OLIGO_A_51_P304437	Pfkfb4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	-3.934448099	-1.109642857	0.282032658	2.162302	0.039932606
AGI_MM_OLIGO_A_51_P514031	Mcpt5	mast cell protease 5	-2.350215797	-0.955	0.406345665	2.162256	0.220374346
AGI_MM_OLIGO_A_51_P486208	Wnk4	WNK lysine deficient protein kinase 4	-2.647044833	-1.03	0.389113168	2.160994	0.073917803
AGI_MM_OLIGO_A_51_P247478	Adck1	aarF domain containing kinase 1	-4.204406448	-1.116071429	0.265452792	2.160294	0.039932606
AGI_MM_OLIGO_A_51_P448614	Slc16a10	solute carrier family 16 (monocarboxylic acid transporters), member 10	-3.424375682	-1.066071429	0.311318479	2.158475	0.039932606
AGI_MM_OLIGO_A_51_P230347	Srrp	serine-arginine repressor protein	-3.561236171	-1.141428571	0.320514708	2.157963	0.039932606
AGI_MM_OLIGO_A_51_P146044	D5Bwg0834e	DNA segment, Chr 5, Brigham & Womens Genetics 0834 expressed	-3.043598456	-1.0425	0.342522187	2.15188	0.039932606
AGI_MM_OLIGO_A_51_P481342	Ugcg	UDP-glucose ceramide glucosyltransferase	-2.746013952	-1.100357143	0.400710689	2.146337	0.039932606
AGI_MM_OLIGO_A_51_P417891	Trim10	tripartite motif protein 10	-3.480974651	-1.155	0.331803623	2.144128	0.039932606
AGI_MM_OLIGO_A_51_P154973	Stard3	START domain containing 3	-4.765114344	-1.089285714	0.228595924	2.143761	0.039932606
AGI_MM_OLIGO_A_51_P213087	Tmem111	transmembrane protein 111	-4.852288443	-1.117142857	0.230230101	2.142061	0.039932606
