Affy ID	Gene Symbol	Gene name	Cellular location	Family	UniGene ID	RefSeq Transcript ID	MSC	MAPC- 1	MAPC-2	ESC
1440998_at	Kiaa0913	KIAA0913			Mm.275082	---	129.9	77.5	112.5	14.4
1435936_at	Slc13A5	solute carrier family 13 (sodium-dependent citrate transporter), member 5			Mm.340778	NM_001004148	138.5	557.8	533.1	24.7
1429018_at	3830408D24Rik	RIKEN cDNA 3830408D24 gene			Mm.18796	---	76.0	58.6	44.4	4.2
1439441_x_at	Lats2	LATS, large tumor suppressor, homolog 2 (Drosophila)	Nucleus	kinase	Mm.347899	NM_015771	1055.3	361.2	385.6	80.5
1428851_at	C6Orf145	chromosome 6 open reading frame 145			Mm.28943	NM_025831	698.9	861.0	413.0	143.1
1420959_at	Asph	aspartate beta-hydroxylase	Cytoplasm	enzyme	Mm.239247	NM_023066 /// NM_133723	644.7	423.3	411.1	91.2
1448894_at	Akr1B10	aldo-keto reductase family 1, member B10 (aldose reductase)	Cytoplasm	enzyme	Mm.5378	NM_008012	1684.1	2163.1	2373.6	394.6
1449124_at	Rgl1	ral guanine nucleotide dissociation stimulator-like 1			Mm.245270	NM_016846	135.2	105.0	75.0	13.6
1455870_at	Akap2	A kinase (PRKA) anchor protein 2	Cytoplasm	other	Mm.348266	NM_009649	863.6	886.2	897.4	199.4
1428269_a_at	Glt8D1	glycosyltransferase 8 domain containing 1			Mm.8766	NM_029626	1491.4	1057.1	1015.4	244.2
1435463_s_at	Myo1D	myosin ID			Mm.151948	NM_177390	583.4	197.7	290.0	51.5
1452908_at	C21Orf106	DIP2 disco-interacting protein 2 homolog A (Drosophila)			Mm.33183	XM_147419 /// XM_623014	1082.1	575.1	805.6	160.7
1421217_a_at	Lgals9	lectin, galactoside-binding, soluble, 9 (galectin 9)			Mm.341434	NM_010708	642.4	377.4	279.3	72.3
1425107_a_at	Lifr	leukemia inhibitory factor receptor	Plasma Membrane	transmembrane receptor	Mm.149720	NM_013584	90.6	270.3	418.6	14.3
1428122_s_at	C9Orf28	chromosome 9 open reading frame 28			Mm.254914	NM_175184	122.3	411.5	484.6	22.2
1435777_at	E030018N11Rik	RIKEN cDNA E030018N11 gene			---	---	1366.1	782.0	997.8	214.1
1457434_s_at	Ptpla	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A			Mm.241205	NM_001012396 /// NM_013935	2902.5	3378.6	2218.5	690.6
1439539_at	Tram2	translocation associated membrane protein 2	Unknown	other	Mm.185680	NM_133252 /// NM_177409	444.5	825.2	688.1	103.1
1416687_at	Plod2	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2	Cytoplasm	enzyme	Mm.79983	NM_011961	702.4	3632.8	2958.2	167.6
1416637_at	Slc4A2	solute carrier family 4, anion exchanger, member 2 (erythrocyte membrane protein band 3-like 1)	Plasma Membrane	transporter	Mm.4580	NM_009207	476.9	409.9	541.1	111.8
1456500_at	Aph1B	anterior pharynx defective 1 homolog B (C. elegans)	Plasma Membrane	peptidase	Mm.41291	NM_177583	151.6	138.6	153.3	28.8
1417133_at	Pmp22	peripheral myelin protein 22	Plasma Membrane	other	Mm.1237	NM_008885	1665.6	391.7	353.7	86.4
1420909_at	Vegf	vascular endothelial growth factor	Extracellular Space	growth factor	Mm.282184	NM_001025250 /// NM_001025257 /// NM_009505	220.1	246.3	288.5	47.9
1449477_s_at	Slc2A10	solute carrier family 2 (facilitated glucose transporter), member 10			Mm.34147	NM_130451	152.3	132.8	80.1	19.0
1454862_at	Phldb2	pleckstrin homology-like domain, family B, member 2	Cytoplasm	other	Mm.211477	NM_153412	1231.8	2912.2	2865.4	307.2
1450878_at	Sri	sorcin	Cytoplasm	transporter	Mm.96211	NM_025618	1683.8	1277.3	893.0	269.9
1419276_at	Enpp1	ectonucleotide pyrophosphatase/phosphodiesterase 1	Plasma Membrane	enzyme	Mm.27254	NM_008813	89.7	141.7	104.2	15.2
1423686_a_at	Dkfzp564J157	DKFZp564J157 protein			Mm.29865	NM_025385	1296.8	1336.3	1703.1	326.8
1448592_at	Crtap	cartilage associated protein			Mm.20904	NM_019922	2692.7	2952.8	2773.3	687.5
1443830_x_at	Rnf103	ring finger protein 103	Unknown	other	Mm.310	NM_009543	658.6	473.1	629.7	134.7
1417240_at	Zyx	zyxin	Plasma Membrane	other	Mm.282303	NM_011777	904.9	1047.9	911.9	226.5
1417730_at	Ext1	exostoses (multiple) 1	Cytoplasm	enzyme	Mm.309395	NM_010162	1666.0	1512.5	1294.8	356.4
1458364_s_at	Ifrg15	interferon responsive gene 15			Mm.351270	NM_022329	372.2	412.0	389.3	89.0
1436768_x_at	Flj10357	hypothetical protein FLJ10357			Mm.228259	NM_198249	166.7	173.2	94.2	27.1
1452159_at	C20Orf3	chromosome 20 open reading frame 3			Mm.26599	NM_027977	1459.6	1279.5	1173.5	314.5
1450102_a_at	Amfr	autocrine motility factor receptor	Plasma Membrane	transmembrane receptor	Mm.34641	NM_011787	817.9	1161.4	1101.1	207.2
1448405_a_at	Cri1	CREBBP/EP300 inhibitor 1	Nucleus	transcription regulator	Mm.44244	NM_025613	4831.0	2271.8	1918.1	545.1
1426450_at	Plcl2	phospholipase C-like 2	Cytoplasm	enzyme	Mm.217362	NM_013880	309.1	506.0	326.6	74.0
1433942_at	Myo6	myosin VI	Cytoplasm	other	Mm.4040	NM_008662	161.5	187.2	375.9	35.0
1422804_at	Serpinb6B	serine (or cysteine) peptidase inhibitor, clade B, member 6b			Mm.36526	NM_011454	56.3	206.7	306.5	7.0
1417162_at	Pp1201	transmembrane BAX inhibitor motif containing 1			Mm.261182	NM_027154	1856.6	674.7	1062.8	224.2
1435076_at	Fam57A	family with sequence similarity 57, member A	Unknown	other	Mm.41862	XM_282971	283.3	264.4	385.0	67.8
1423083_at	Rab33B	RAB33B, member RAS oncogene family			Mm.1664	NM_016858	1095.8	1020.4	1127.7	279.5
1438760_x_at	Adam15	ADAM metallopeptidase domain 15 (metargidin)	Plasma Membrane	peptidase	Mm.274049	NM_009614	269.3	163.6	226.8	44.3
1452283_at	Rassf8	Ras association (RalGDS/AF-6) domain family 8			Mm.158669	NM_027760	710.6	603.1	605.7	154.3
1451474_a_at	Parp8	poly (ADP-ribose) polymerase family, member 8			Mm.274466	NM_027272	118.8	121.9	116.1	23.9
1451091_at	Txndc5	thioredoxin domain containing 5			Mm.28622	NM_145367	2001.0	3101.5	2928.7	532.0
1417483_at	Nfkbiz	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta			Mm.247272	NM_030612	605.3	618.9	1258.5	155.9
1438045_at	Eea1	early endosome antigen 1, 162kD	Cytoplasm	other	Mm.210035	NM_001001932	343.2	312.8	271.7	71.6
1422478_a_at	Acas2	acyl-CoA synthetase short-chain family member 2	Cytoplasm	enzyme	Mm.255026	NM_019811	265.9	190.1	211.9	47.3
1430280_at	1810062G17Rik	RIKEN cDNA 1810062G17 gene			Mm.55317	---	83.6	50.1	53.6	6.3
1449268_at	Gfpt1	glutamine-fructose-6-phosphate transaminase 1	Cytoplasm	enzyme	Mm.19893	NM_013528	305.5	1107.4	776.0	76.5
1424239_at	Flj13725	family with sequence similarity 65, member A			Mm.41261	XM_486159	217.8	342.3	267.2	52.3
1448948_at	Loc55974	recombination activating gene 1 activating protein 1			Mm.17958	NM_009057	424.5	479.3	364.8	109.0
1421923_at	Sh3Bp5	SH3-domain binding protein 5 (BTK-associated)			Mm.383198	NM_011894	634.1	170.8	330.9	61.6
1425094_a_at	Lhx6	LIM homeobox 6	Nucleus	transcription regulator	Mm.12881	NM_008500	99.7	76.4	132.3	19.7
1424604_s_at	Sumf1	sulfatase modifying factor 1			---	NM_145937	1182.5	1040.7	994.4	275.7
1424261_at	Flj22301	zinc finger protein 672			Mm.72124	NM_178761	235.8	104.6	73.8	17.0
1452646_at	Tp53Inp2	tumor protein p53 inducible nuclear protein 2			Mm.293605	NM_178111	383.1	222.4	430.3	83.5
1450627_at	Ankh	ankylosis, progressive homolog (mouse)	Plasma Membrane	transporter	Mm.265264	NM_020332	1666.8	1046.5	1398.8	335.5
1452327_at	Iqsec1	IQ motif and Sec7 domain 1	Cytoplasm	other	Mm.379387	NM_182784	359.1	494.9	555.0	93.1
1451668_at	Fam20B	family with sequence similarity 20, member B			Mm.229107	NM_145413	748.0	695.8	743.1	195.2
1416203_at	Aqp1	aquaporin 1 (channel-forming integral protein, 28kDa, CO blood group)	Plasma Membrane	transporter	Mm.18625	NM_007472	107.8	29.7	72.1	6.4
1416087_at	Ap1S1	adaptor-related protein complex 1, sigma 1 subunit	Cytoplasm	transporter	Mm.833	NM_007457	948.7	665.2	1087.1	239.6
1417566_at	Abhd5	abhydrolase domain containing 5	Cytoplasm	enzyme	Mm.280254	NM_026179	396.7	1381.7	1292.0	104.2
1418198_a_at	Tm9Sf1	transmembrane 9 superfamily member 1			Mm.132857	NM_028780	1438.9	1289.4	1501.7	387.0
1439496_at	4921524J06Rik	RIKEN cDNA 4921524J06 gene			Mm.35296	---	680.0	340.8	263.7	77.7
1451037_at	Ptpn9	protein tyrosine phosphatase, non-receptor type 9	Cytoplasm	phosphatase	Mm.325643	NM_019651	446.4	388.2	295.6	89.0
1426812_a_at	C9Orf88	chromosome 9 open reading frame 88			Mm.301646	NM_146119	2232.0	2253.6	1705.2	554.2
1456530_x_at	Elovl1	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1	Cytoplasm	other	Mm.282096	NM_019422	1226.9	2629.5	2748.4	340.8
1419649_s_at	Myo1C	myosin IC	Cytoplasm	other	Mm.234502	NM_008659	2210.3	2454.5	2409.6	622.3
1417225_at	Arl6Ip5	ADP-ribosylation-like factor 6 interacting protein 5			Mm.291014	NM_022992	1486.7	916.0	983.2	262.8
1428103_at	Adam10	ADAM metallopeptidase domain 10	Plasma Membrane	peptidase	---	---	1795.9	3496.0	3457.2	505.0
1418067_at	Cfl2	cofilin 2 (muscle)	Nucleus	other	Mm.276826	NM_007688	2368.1	2039.6	1735.4	531.5
1455871_s_at	Rpl13	ribosomal protein L13			Mm.371656	NM_016738 /// NM_029564	3888.0	5972.1	4571.5	1103.6
1426750_at	Flnb	filamin B, beta (actin binding protein 278)	Cytoplasm	other	Mm.28095	XM_127565	1939.8	1209.3	1033.3	312.6
1420905_at	Il17R	interleukin 17 receptor	Plasma Membrane	transmembrane receptor	Mm.4481	NM_008359	278.3	158.3	173.6	39.5
1416667_at	Ebp	emopamil binding protein (sterol isomerase)	Cytoplasm	enzyme	Mm.27183	NM_007898	2818.9	1435.5	1925.4	473.5
1426680_at	Sepn1	selenoprotein N, 1			Mm.29773	NM_029100	161.1	255.6	176.7	38.2
1417901_a_at	Ica1	islet cell autoantigen 1, 69kDa			Mm.275683	NM_010492	266.9	798.3	391.8	68.8
1436705_at	Tmem32	transmembrane protein 32			Mm.291824	NM_146234	2148.9	2823.2	2551.9	610.3
1460674_at	Mpra	progestin and adipoQ receptor family member VII	Unknown	other	Mm.142343	NM_027995	54.3	28.3	116.0	7.7
1417165_at	Mbd2	methyl-CpG binding domain protein 2	Nucleus	transcription regulator	Mm.322	NM_010773	1014.2	498.9	475.1	132.9
1452784_at	Itgav	integrin, alpha V (vitronectin receptor, alpha polypeptide, antigen CD51)	Plasma Membrane	other	Mm.227	NM_008402	4688.4	3107.6	2828.8	851.4
1427121_at	Fbxo4	F-box protein 4			Mm.234191	NM_134099	278.9	121.4	79.1	21.1
1460370_at	Top1Mt	topoisomerase (DNA) I, mitochondrial			Mm.182401	NM_028404	300.6	365.6	410.1	79.2
1450851_at	Wdr1	WD repeat domain 1	Unknown	other	Mm.2654	NM_011715	1636.6	1130.7	1520.3	377.0
1428535_at	Kiaa1462	KIAA1462			Mm.33179	XM_140198	454.6	150.8	318.6	60.4
1443558_s_at	C630002B14Rik	RIKEN cDNA C630002B14 gene			Mm.363153	NM_175331	791.6	1335.3	1189.6	224.0
1436150_at	C9Orf25	chromosome 9 open reading frame 25			Mm.39215	---	46.9	62.4	77.7	5.8
1415715_at	Loc92305	hypothetical protein BC009331			Mm.332317	NM_026698	339.9	319.8	273.7	79.7
1453208_at	2700089E24Rik	RIKEN cDNA 2700089E24 gene			---	---	997.9	383.3	332.4	98.1
1424039_at	Mgc8721	transmembrane protein 66			Mm.290353	NM_026432	3473.9	3502.8	3593.8	1023.8
1452150_at	Kiaa0319L	KIAA0319-like			Mm.206206	NM_133886	394.3	684.7	781.1	109.2
1434662_at	Atg4A	ATG4 autophagy related 4 homolog A (S. cerevisiae)			Mm.379284	NM_174875	410.1	352.9	259.2	83.0
1435203_at	Man2A2	mannosidase, alpha, class 2A, member 2	Cytoplasm	enzyme	Mm.269245	NM_172903	393.9	118.2	232.5	44.2
1433796_at	Kiaa0830	KIAA0830 protein			Mm.41423	NM_028013	217.0	130.1	184.0	38.8
1424769_s_at	Cald1	caldesmon 1	Cytoplasm	other	Mm.308134	NM_145575	8519.1	5485.1	2893.5	1243.8
1415742_at	Aup1	ancient ubiquitous protein 1			Mm.386752	NM_001025446 /// NM_007517	518.4	731.3	567.7	146.9
1459713_s_at	Tmem16A	transmembrane protein 16A			Mm.26700	NM_178642	128.2	78.5	64.9	13.4
1437306_at	C130092O11Rik	RIKEN cDNA C130092O11 gene			Mm.173186	XM_620313 /// XM_620941	40.9	43.0	55.1	4.2
1416101_a_at	Hist1H1C	histone 1, H1c	Nucleus	other	Mm.193539	NM_015786	1542.9	1344.2	426.0	257.5
1436047_at	Kiaa0427	KIAA0427			Mm.36745	NM_201354	153.2	87.6	99.0	20.0
1424680_at	C6Orf188	chromosome 6 open reading frame 188			Mm.66334	NM_178908	270.4	60.1	37.5	6.7
1420832_at	Qscn6	quiescin Q6	Cytoplasm	enzyme	Mm.27035	NM_001024945 /// NM_023268	191.9	87.7	91.3	19.0
1457676_at	Tirap	toll-interleukin 1 receptor (TIR) domain containing adaptor protein	Cytoplasm	other	Mm.23987	NM_054096	465.8	1259.3	821.2	132.8
1420374_at	Foxj2	forkhead box J2			Mm.87142	NM_021899	281.8	354.4	546.2	77.3
1423076_at	Snx9	sorting nexin 9	Cytoplasm	transporter	Mm.89515	NM_025664	492.8	439.2	546.3	141.4
1434510_at	Papss2	3-phosphoadenosine 5-phosphosulfate synthase 2	Cytoplasm	enzyme	Mm.203916	NM_011864	269.0	124.6	57.3	19.6
1449485_at	Ripk1	receptor (TNFRSF)-interacting serine-threonine kinase 1	Plasma Membrane	kinase	Mm.374799	NM_009068	627.6	882.6	710.5	182.4
1448498_at	Rps6Ka4	ribosomal protein S6 kinase, 90kDa, polypeptide 4	Cytoplasm	kinase	Mm.20914	NM_019924	545.8	376.9	252.9	87.6
1427078_at	Snx19	sorting nexin 19			Mm.35084	NM_028874	354.5	445.0	331.7	99.6
1448996_at	Rom1	retinal outer segment membrane protein 1	Plasma Membrane	other	Mm.347492	NM_009073	72.1	49.6	78.0	11.4
1416842_at	Gstm3	glutathione S-transferase M3 (brain)	Cytoplasm	enzyme	Mm.282351	NM_010360	904.9	1236.0	713.1	267.2
1428715_at	2810423A18Rik	RIKEN cDNA 2810423A18 gene			---	---	2144.7	6092.7	5469.7	645.0
1449981_a_at	Nat2	N-acetyltransferase 2 (arylamine N-acetyltransferase)			Mm.4695	NM_010874	167.1	267.1	243.5	43.0
1416767_a_at	Loc201895	hypothetical protein LOC201895			Mm.10709	NM_133697	2842.3	1462.4	1533.7	449.5
1433495_at	Glt25D1	glycosyltransferase 25 domain containing 1			Mm.273836	NM_146211	2188.5	6085.2	6221.5	660.6
1437845_x_at	Pofut2	protein O-fucosyltransferase 2			Mm.203556	NM_030262	1915.1	3482.9	3224.6	578.7
1416431_at	Tubb6	tubulin, beta 6			Mm.181860	NM_026473	4039.4	2782.8	2884.1	860.3
1418370_at	Tnnc1	troponin C type 1 (slow)	Cytoplasm	other	Mm.712	NM_009393	99.4	135.3	111.3	22.5
1423694_at	Kctd10	potassium channel tetramerisation domain containing 10			Mm.268504	NM_026145	1769.3	1159.9	1319.1	372.5
1423554_at	Ggcx	gamma-glutamyl carboxylase			Mm.19937	NM_019802	106.3	160.7	182.7	24.7
1431962_a_at	Stambp	STAM binding protein	Nucleus	other	Mm.32801	NM_024239	181.5	188.0	149.4	43.9
1451322_at	Loc134147	similar to mouse 2310016A09Rik gene			Mm.28108	NM_181588	29.3	64.9	33.2	1.0
1452304_a_at	Arhgef5	Rho guanine nucleotide exchange factor (GEF) 5			Mm.320978	XM_133067	383.8	679.4	786.9	110.2
1423423_at	Pdia3	protein disulfide isomerase family A, member 3	Cytoplasm	peptidase	Mm.263177	NM_007952	3208.4	2714.6	2775.0	838.2
1418014_a_at	B4Galt1	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	Cytoplasm	enzyme	Mm.15622	NM_022305	750.7	783.0	837.8	223.7
1426287_at	Atxn7	ataxin 7	Nucleus	other	Mm.133625	NM_139227	31.1	32.8	31.7	1.6
1449267_at	Mgc3234	chitinase domain containing 1			Mm.245355	NM_026522	269.4	212.9	174.5	52.0
1450062_a_at	Maged1	melanoma antigen family D, 1	Plasma Membrane	transcription regulator	Mm.27578	NM_019791	2359.4	2121.7	2055.5	639.0
1434472_at	Dusp3	dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)	Cytoplasm	phosphatase	Mm.196295	NM_028207	648.1	624.6	1063.2	192.8
1426918_at	Itgb1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)	Plasma Membrane	transmembrane receptor	Mm.263396	NM_010578	1297.8	1296.3	1355.6	394.3
1436183_at	9830115L13Rik	RIKEN cDNA 9830115L13 gene			---	---	1610.4	1485.6	1397.8	439.1
1437503_a_at	Scotin	scotin			Mm.196533	NM_025858 /// NM_026381	4802.8	2950.7	2623.3	857.9
1417602_at	Per2	period homolog 2 (Drosophila)			Mm.218141	NM_011066	68.0	101.3	56.9	13.2
1451145_s_at	Loc55831	transmembrane protein 111			Mm.275989	NM_175101	2970.4	2516.5	2369.9	755.8
1423865_at	Slc44A1	solute carrier family 44, member 1			Mm.270088	NM_133891	245.1	41.5	60.9	8.0
1418835_at	Phlda1	pleckstrin homology-like domain, family A, member 1	Cytoplasm	other	Mm.3117	NM_009344	415.0	728.8	1160.0	121.9
1426306_a_at	Maged2	melanoma antigen family D, 2			Mm.22575	NM_030700	590.3	621.0	612.7	176.9
1416435_at	Ltbr	lymphotoxin beta receptor (TNFR superfamily, member 3)	Plasma Membrane	transmembrane receptor	Mm.3122	NM_010736	194.9	171.6	123.3	38.3
1447800_x_at	Tcn2	transcobalamin II; macrocytic anemia			Mm.20948	NM_015749	1331.1	1585.3	2662.0	410.1
1460211_a_at	Kdelr1	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1			Mm.298433	NM_133950	404.4	852.4	646.2	119.0
1451431_a_at	C20Orf35	chromosome 20 open reading frame 35			Mm.195525	NM_026797	170.1	72.6	134.1	24.5
1418704_at	S100A13	S100 calcium binding protein A13	Cytoplasm	other	Mm.6523	NM_009113	433.1	112.9	120.6	28.7
1417446_at	Slc12A4	solute carrier family 12 (potassium/chloride transporters), member 4	Plasma Membrane	transporter	Mm.292447	NM_009195	625.9	756.4	696.7	188.9
1417204_at	Kdelr2	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2	Cytoplasm	transporter	Mm.181880	NM_025841	1655.9	1606.5	1791.6	513.9
1423717_at	Ak3L1	adenylate kinase 3	Cytoplasm	kinase	Mm.196067	NM_021299	860.4	867.5	715.9	242.3
1438177_x_at	Entpd4	ectonucleoside triphosphate diphosphohydrolase 4	Cytoplasm	enzyme	Mm.291443	NM_026174	949.9	262.6	264.2	75.5
1450724_at	Drctnnb1A	down-regulated by Ctnnb1, a			Mm.304976	NM_053090	979.4	550.4	482.5	155.9
1448549_a_at	Dpagt1	dolichyl-phosphate (UDP-N-acetylglucosamine) N-acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	Cytoplasm	enzyme	Mm.18353	NM_007875	705.1	896.0	668.4	216.0
1428624_at	2810482I07Rik	RIKEN cDNA 2810482I07 gene			---	---	2214.4	2055.4	2153.8	661.7
1419054_a_at	Ptpn21	protein tyrosine phosphatase, non-receptor type 21			Mm.4420	NM_011877	336.2	344.9	428.0	99.0
1423609_a_at	Mgat1	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	Cytoplasm	enzyme	Mm.196933	NM_010794	903.5	562.1	548.1	169.3
1418714_at	Dusp8	dual specificity phosphatase 8	Nucleus	phosphatase	Mm.39725	NM_008748	71.0	72.1	83.7	14.7
1428426_s_at	Tgfbrap1	transforming growth factor, beta receptor associated protein 1			---	NM_001013025	401.1	320.7	328.2	96.0
1436797_a_at	Surf4	surfeit 4	Cytoplasm	other	Mm.300594	NM_011512	1298.2	2321.2	2023.9	408.8
1419272_at	Myd88	myeloid differentiation primary response gene (88)	Plasma Membrane	other	Mm.213003	NM_010851	458.1	383.9	365.5	112.5
1429127_at	Nradd	neurotrophin receptor associated death domain			Mm.46680	NM_026012	256.7	391.0	366.4	74.5
1460698_a_at	Sec11L3	SEC11-like 3 (S. cerevisiae)			Mm.27800	NM_025468	841.3	1227.7	995.7	262.9
1424552_at	Casp8	caspase 8, apoptosis-related cysteine peptidase	Nucleus	peptidase	Mm.336851	NM_009812	845.8	182.1	220.3	57.0
1416830_at	Mgc31963	chromosome 1 open reading frame 85			Mm.21976	NM_020003	1801.5	929.3	1250.1	344.5
1416446_at	Tmem30A	transmembrane protein 30A			Mm.355034	NM_133718	1646.5	1315.2	1523.8	451.2
1424042_at	Tmem5	transmembrane protein 5			Mm.236764	NM_153059	1278.3	992.4	938.4	305.7
1418755_at	Tbx15	T-box 15			Mm.88761	NM_009323 /// NM_011534	471.4	126.1	73.9	24.5
1426615_s_at	Ndrg4	NDRG family member 4			Mm.29846	NM_145602	2322.6	1321.5	2032.1	537.8
1435948_at	5930418K15Rik	RIKEN cDNA 5930418K15 gene			Mm.297552	NM_001033178	649.9	395.3	566.8	149.0
1423695_at	C20Orf31	chromosome 20 open reading frame 31	Cytoplasm	enzyme	Mm.273706	NM_145537	337.8	478.9	430.0	102.3
1420725_at	Tmlhe	trimethyllysine hydroxylase, epsilon	Cytoplasm	enzyme	Mm.139078	NM_138758	115.2	65.7	80.3	16.0
1435446_a_at	Chpt1	choline phosphotransferase 1	Unknown	enzyme	Mm.288897	NM_144807	198.4	200.0	167.0	52.2
1434924_at	Phf2	PHD finger protein 2			Mm.212554	NM_011078	240.3	162.1	268.9	62.7
1424394_at	Selm	selenoprotein M			Mm.34046	NM_053267	1006.9	385.0	280.0	101.6
1434388_at	5330417K06Rik	MOB1, Mps One Binder kinase activator-like 2A (yeast)			Mm.49309	XM_618785	264.1	414.0	414.3	79.2
1425125_at	Oit3	oncoprotein induced transcript 3			Mm.123013	NM_010959	33.6	54.2	50.9	3.1
1428146_s_at	Acaa2	acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)	Cytoplasm	enzyme	Mm.245724	NM_177470	973.9	992.9	558.6	248.6
1416260_a_at	Snx1	sorting nexin 1	Cytoplasm	transporter	Mm.271891	NM_019727	957.4	852.3	802.7	265.8
1436513_at	Dkfzp564D166	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2			---	---	137.0	281.3	302.9	37.4
1450981_at	Cnn2	calponin 2	Cytoplasm	other	Mm.157770	NM_007725	5224.7	2443.6	2605.7	831.1
1449483_at	Polk	polymerase (DNA directed) kappa	Nucleus	enzyme	Mm.89926	NM_012048	641.3	277.9	543.1	129.1
1455915_at	Galnt4	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 4 (GalNAc-T4)	Cytoplasm	enzyme	Mm.314	NM_015737	428.3	155.6	96.0	34.1
1449915_at	Znf202	zinc finger protein 202			Mm.132196	NM_030713	144.8	145.1	94.3	32.1
1418097_a_at	Crlf2	cytokine receptor-like factor 2	Plasma Membrane	transmembrane receptor	Mm.35771	NM_016715	528.9	486.8	497.1	156.9
1433887_at	Dnajc3	DnaJ (Hsp40) homolog, subfamily C, member 3	Nucleus	other	Mm.12616	NM_008929	855.9	1252.2	1422.7	278.9
1451084_at	Etfdh	electron-transferring-flavoprotein dehydrogenase	Cytoplasm	enzyme	Mm.28336	NM_025794	1009.3	772.3	982.7	286.2
1423939_a_at	Yif1	Yip1 interacting factor homolog A (S. cerevisiae)	Unknown	other	Mm.44202	NM_026553	3501.0	2508.0	1815.9	716.8
1422568_at	Ndel1	nudE nuclear distribution gene E homolog like 1 (A. nidulans)			Mm.31979	NM_023668	1982.5	1808.8	2154.9	657.4
1435517_x_at	Ralb	v-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)	Cytoplasm	enzyme	Mm.27832	NM_022327	432.1	492.5	934.4	137.1
1454983_at	Ai465301	expressed sequence AI465301			---	---	180.6	72.0	89.0	19.0
1421066_at	Jak2	Janus kinase 2 (a protein tyrosine kinase)	Cytoplasm	kinase	Mm.275839	NM_008413	332.4	234.3	257.4	74.6
1454658_at	Ilvbl	ilvB (bacterial acetolactate synthase)-like	Cytoplasm	enzyme	Mm.2644	NM_173751	487.7	161.8	236.4	59.0
1417931_at	Ndst2	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2			Mm.378969	NM_010811	254.7	189.3	197.9	57.4
1436860_at	Senp7	SUMO1/sentrin specific peptidase 7			Mm.255784	NM_001003971 /// NM_001003972 /// NM_001003973 /// NM_025483	151.7	123.5	132.7	35.3
1424024_at	Mcfd2	multiple coagulation factor deficiency 2			Mm.30251	NM_139295 /// NM_176808	2659.4	2085.7	1882.6	663.4
1442018_at	Ai426953	expressed sequence AI426953			---	---	90.4	109.5	106.7	22.6
1436774_at	Sel1L	sel-1 suppressor of lin-12-like (C. elegans)	Cytoplasm	other	Mm.250605	NM_011344	652.6	1026.4	925.2	213.5
1424129_at	Mfsd1	major facilitator superfamily domain containing 1			Mm.271975	NM_025813	1490.9	1433.5	1694.0	498.3
1421088_at	Gpc4	glypican 4			Mm.1528	NM_008150	1102.0	1204.6	1862.2	367.1
1433672_at	Cxorf34	chromosome X open reading frame 34			Mm.289368	NM_172540	243.8	129.0	91.5	29.6
1459522_s_at	Gyg	glycogenin 1			Mm.6375	NM_013755	1954.1	1383.1	1229.0	438.4
1434272_at	Cpeb2	cytoplasmic polyadenylation element binding protein 2			Mm.7233	NM_175937	185.4	286.3	342.9	55.4
1449996_a_at	Tpm3	tropomyosin 3	Cytoplasm	other	Mm.240839	NM_022314	40.7	78.4	66.9	5.9
1424707_at	Tmp21	transmembrane emp24-like trafficking protein 10 (yeast)			Mm.379159	NM_026775	2730.8	1850.6	2006.3	652.7
1450726_at	Asah2	N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2	Cytoplasm	enzyme	Mm.104900	NM_018830	173.2	79.5	48.3	13.9
1451520_at	Spg20	spastic paraplegia 20, spartin (Troyer syndrome)			---	---	1067.9	651.4	586.1	204.4
1417311_at	Crip2	cysteine-rich protein 2	Unknown	other	Mm.133825	NM_024223	3099.0	1797.4	1845.7	621.9
1433895_at	Flj20507	hypothetical protein FLJ20507			Mm.200889	NM_175145	979.0	437.8	497.8	153.8
1428822_a_at	Snx24	sorting nexing 24			Mm.32414	NM_029394	724.4	846.9	764.3	242.7
1460361_at	C9Orf46	chromosome 9 open reading frame 46			Mm.275511	NM_026362	587.4	386.6	322.8	114.8
1424382_at	Rcn3	reticulocalbin 3, EF-hand calcium binding domain			Mm.29997	NM_026555	1183.5	3337.2	3427.6	402.4
