Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
11.652667	0.169164	10.9626	0.070957	1.61	Down	0.019745051	AA502643	213655_at	Platelet-activating factor acetylhydrolase, isoform Ib, alpha subunit 45kDa	Hs.644728	5048	PAFAH1B1
7.18271	0.007346	6.49431	0.058294	1.61	Down	0.000303495	NM_006654	221308_at	Fibroblast growth factor receptor substrate 2	Hs.593446	10818	FRS2
8.321927	0.02777	7.634297	0.191614	1.61	Down	0.023766301	AW082913	202199_s_at	SFRS protein kinase 1	Hs.443861	6732	SRPK1
4.622083	0.155167	5.30906	0.05882	1.61	Up	0.014377863	AF180475	210867_at	CCR4-NOT transcription complex, subunit 4	Hs.490224	4850	CNOT4
4.914447	0.119086	4.229793	0.058585	1.61	Down	0.006703766	BC005231	223746_at	Serine/threonine kinase 4	Hs.472838	6789	STK4
5.844053	0.143454	5.160747	0.129179	1.61	Down	0.024021468	AW665790	1557292_a_at	Mucolipin 3	Hs.535239	55283	MCOLN3
8.468693	0.084671	7.786093	0.084801	1.61	Down	0.004693206	N49836	228505_s_at	Carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 6	Hs.487510	4166	CHST6
9.81239	0.089822	10.494267	0.095676	1.6	Up	0.006534182	AL353715	222557_at	-	-	-	-
9.241583	0.190836	9.920737	0.023037	1.6	Up	0.024161276	NM_016561	218056_at	Bifunctional apoptosis regulator	Hs.435556	51283	BFAR
8.363207	0.073478	9.042137	0.099622	1.6	Up	0.00538231	BC005022	223028_s_at	Sorting nexin 9	Hs.191213	51429	SNX9
7.555097	0.034074	6.877143	0.203123	1.6	Down	0.030168427	BC002646	201465_s_at	Jun oncogene	Hs.525704	3725	JUN
5.587513	0.10731	4.910907	0.048357	1.6	Down	0.004539825	AF160212	202549_at	VAMP (vesicle-associated membrane protein)-associated protein B and C	Hs.182625	9217	VAPB
6.649013	0.144835	5.973973	0.021938	1.6	Down	0.009969261	BF327463	1560224_at	AT hook containing transcription factor 1	Hs.300887	25909	AHCTF1
7.212253	0.064363	6.539043	0.15078	1.59	Down	0.014775849	AA904674	201728_s_at	KIAA0100	Hs.591189	9703	KIAA0100
9.54334	0.080396	8.871613	0.037594	1.59	Down	0.00163364	NM_015024	208459_s_at	Exportin 7	Hs.172685	23039	XPO7
11.058067	0.041851	10.390467	0.022335	1.59	Down	0.000147945	AL110298	216236_s_at	Solute carrier family 2 (facilitated glucose transporter), member 3	Hs.419240	6515	SLC2A3
6.757263	0.056141	6.090227	0.186113	1.59	Down	0.026503433	BC032942	1554518_at	Glutathione S-transferase, C-terminal domain containing	Hs.161429	79807	GSTCD
6.200593	0.110337	5.536503	0.015784	1.58	Down	0.003983483	AA448694	242499_at	U2 small nuclear RNA auxiliary factor 1	Hs.365116	7307	U2AF1
5.940283	0.081215	6.60405	0.136805	1.58	Up	0.014007322	AI150224	226278_at	Hypothetical protein DKFZp313A2432	Hs.349096	258010	DKFZp313A2432
7.21618	0.068869	6.55332	0.089852	1.58	Down	0.004245509	NM_015322	212374_at	Fem-1 homolog b (C. elegans)	Hs.362733	10116	FEM1B
5.930063	0.037466	6.59236	0.049449	1.58	Up	0.000436136	BC005997	224443_at	chromosome 1 open reading frame 97	-	84791	-
8.544263	0.114967	7.882427	0.154921	1.58	Down	0.026520195	NM_001918	205369_x_at	Dihydrolipoamide branched chain transacylase E2	Hs.633217	1629	DBT
6.037277	0.102893	5.3762	0.052231	1.58	Down	0.004596159	AF177171	223078_s_at	Tropomodulin 3 (ubiquitous)	Hs.4998	29766	TMOD3
6.364547	0.067416	5.703587	0.062939	1.58	Down	0.002007031	T68150	238419_at	Pleckstrin homology-like domain, family B, member 2	Hs.477114	90102	PHLDB2
10.128393	0.125312	9.468173	0.109178	1.58	Down	0.016505414	AI638420	221881_s_at	Chloride intracellular channel 4	Hs.440544	25932	CLIC4
6.720453	0.144554	6.061607	0.145149	1.58	Down	0.032397006	BF979984	235996_at	Ras association (RalGDS/AF-6) domain family 8	Hs.269941	11228	RASSF8
9.88573	0.039819	9.22772	0.225148	1.58	Down	0.045107988	NM_001690	201971_s_at	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A	Hs.477155	523	ATP6V1A
7.284647	0.05953	6.627557	0.0396	1.58	Down	0.000778569	AF109294	211363_s_at	Methylthioadenosine phosphorylase	Hs.193268	4507	MTAP
10.176867	0.154535	9.519817	0.162368	1.58	Down	0.042759973	NM_006305	201043_s_at	Acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	Hs.458747	8125	ANP32A
8.78384	0.088383	8.126827	0.095462	1.58	Down	0.007229638	BC000006	201242_s_at	ATPase, Na+/K+ transporting, beta 1 polypeptide	Hs.291196	481	ATP1B1
9.178767	0.099189	9.835073	0.064349	1.58	Up	0.0051537	AF112206	211503_s_at	RAB14, member RAS oncogene family	Hs.371563	51552	RAB14
5.05734	0.022435	5.71348	0.188408	1.58	Up	0.025862008	BE551351	204850_s_at	Doublecortex; lissencephaly, X-linked (doublecortin)	Hs.34780	1641	DCX
5.3953	0.086352	6.04963	0.08511	1.57	Up	0.005704532	AF085866	1567045_at	LSM14A, SCD6 homolog A (S. cerevisiae)	Hs.407368	26065	LSM14A
4.945333	0.033228	4.29115	0.124476	1.57	Down	0.007092094	NM_080867	1552792_at	Suppressor of cytokine signaling 4	Hs.652301	122809	SOCS4
5.294953	0.049501	5.948957	0.080569	1.57	Up	0.002293238	NM_144682	1553423_a_at	Schlafen family member 13	Hs.462833	146857	SLFN13
7.13717	0.059564	6.48421	0.197677	1.57	Down	0.03409521	BF435123	225237_s_at	Transcribed locus	Hs.635469	-	-
5.551913	0.13316	6.202267	0.057433	1.57	Up	0.010950731	AA223929	244418_at	Reticulon 3	Hs.473761	10313	RTN3
5.374723	0.046474	6.02355	0.211502	1.57	Up	0.040090622	BC036684	1562794_at	Fibroblast growth factor 12	Hs.584758	2257	FGF12
6.249837	0.141221	5.601177	0.04746	1.57	Down	0.012119538	BC002521	211022_s_at	Alpha thalassemia/mental retardation syndrome X-linked (RAD54 homolog, S. cerevisiae)	Hs.533526	546	ATRX
8.661087	0.022196	8.013767	0.155175	1.57	Down	0.014499727	NM_003825	214544_s_at	Synaptosomal-associated protein, 23kDa	Hs.511149	8773	SNAP23
6.586277	0.153722	7.233503	0.094052	1.57	Up	0.02293152	AL137510	234034_at	Potassium large conductance calcium-activated channel, subfamily M, beta member 4	Hs.525529	27345	KCNMB4
7.061163	0.138715	7.70764	0.125521	1.57	Up	0.025919219	AL583509	225703_at	KIAA1545 protein	Hs.411138	57666	KIAA1545
9.078147	0.120409	8.431893	0.023285	1.57	Down	0.006214109	NM_001273	201182_s_at	Chromodomain helicase DNA binding protein 4	Hs.162233	1108	CHD4
4.74937	0.07768	4.10361	0.069857	1.56	Down	0.003480359	AF085835	1562229_at	Full length insert cDNA clone YI41B09	Hs.638747	-	-
5.581457	0.103884	4.935787	0.176322	1.56	Down	0.034348298	AW968935	242408_at	Serine/threonine/tyrosine interacting protein	Hs.364980	6815	STYX
6.476557	0.096795	5.831303	0.08748	1.56	Down	0.007785115	AK001380	232238_at	Asp (abnormal spindle) homolog, microcephaly associated (Drosophila)	Hs.121028	259266	ASPM
4.7815	0.098313	4.13626	0.09467	1.56	Down	0.009120334	NM_002392	205386_s_at	Mdm2, transformed 3T3 cell double minute 2, p53 binding protein (mouse)	Hs.567303	4193	MDM2
5.990867	0.087858	6.63309	0.036014	1.56	Up	0.002492581	BC029514	1569142_at	tripartite motif-containing 13	-	10206	-
5.44551	0.102113	4.804073	0.077629	1.56	Down	0.007486964	W15435	229735_s_at	NIPA-like domain containing 3	Hs.523442	57185	NPAL3
7.703787	0.111564	7.063277	0.053616	1.56	Down	0.006630824	AW449069	237158_s_at	M-phase phosphoprotein 9	Hs.577404	10198	MPHOSPH9
5.731367	0.127429	5.091017	0.096231	1.56	Down	0.015994847	BE675600	241611_s_at	Fibronectin type III domain containing 3A	Hs.508010	22862	FNDC3A
6.95964	0.059391	6.321533	0.125374	1.56	Down	0.01003372	BF034973	202873_at	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1	Hs.86905	528	ATP6V1C1
10.436267	0.03411	9.798347	0.072903	1.56	Down	0.001371721	NM_030881	208151_x_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17	Hs.528305	10521	DDX17
7.62926	0.097574	6.991403	0.1447	1.56	Down	0.02167898	AA988323	229759_s_at	Ventricular zone expressed PH domain homolog 1 (zebrafish)	Hs.127657	79674	VEPH1
6.783653	0.091111	7.420377	0.104915	1.55	Up	0.010166266	BM666010	1555867_at	Hypothetical protein LOC200169	Hs.159711	200169	LOC200169
6.684947	0.10394	7.320847	0.13958	1.55	Up	0.021695069	AK025081	233824_at	LIM domain containing preferred translocation partner in lipoma	Hs.444362	4026	LPP
8.10567	0.100319	7.470207	0.096516	1.55	Down	0.010301209	NM_005627	201739_at	Serum/glucocorticoid regulated kinase	Hs.510078	6446	SGK
7.32098	0.075576	6.68642	0.04803	1.55	Down	0.002093589	AF161412	217486_s_at	Zinc finger, DHHC-type containing 17	Hs.4014	23390	ZDHHC17
8.334253	0.034833	7.700427	0.18501	1.55	Down	0.028128454	U55936	209131_s_at	Synaptosomal-associated protein, 23kDa	Hs.511149	8773	SNAP23
5.729447	0.053055	6.363257	0.089116	1.55	Up	0.003629548	U64315	210158_at	Excision repair cross-complementing rodent repair deficiency, complementation group 4	Hs.567265	2072	ERCC4
4.99134	0.150084	5.6251	0.160305	1.55	Up	0.044741882	AA765841	242156_at	Alstrom syndrome 1	Hs.184720	7840	ALMS1
7.206833	0.027791	6.574577	0.120127	1.55	Down	0.006848967	AF190725	222463_s_at	Beta-site APP-cleaving enzyme 1	Hs.504003	23621	BACE1
4.62004	0.061058	3.987937	0.03062	1.55	Down	0.000758127	AA372349	242762_s_at	KIAA1946	Hs.28872	165215	KIAA1946
11.131433	0.096865	10.500033	0.164163	1.55	Down	0.029584627	BC013916	1554868_s_at	PEST proteolytic signal containing nuclear protein	Hs.275865	57092	PCNP
9.610403	0.115203	10.2381	0.047318	1.55	Up	0.007281881	BC003572	208975_s_at	Karyopherin (importin) beta 1	Hs.532793	3837	KPNB1
6.286363	0.136775	6.91398	0.127162	1.55	Up	0.02828844	T97717	237180_at	-	-	-	-
8.11774	0.0374	7.490443	0.16184	1.54	Down	0.019494701	NM_004384	220768_s_at	Casein kinase 1, gamma 3	Hs.129206	1456	CSNK1G3
8.540487	0.079212	7.913533	0.054185	1.54	Down	0.00283668	BF061845	203833_s_at	Trans-golgi network protein 2	Hs.593382	10618	TGOLN2
4.692137	0.121112	4.065583	0.109896	1.54	Down	0.018598937	BF593928	238281_at	RNA binding motif, single stranded interacting protein 1	Hs.470412	5937	RBMS1
6.533923	0.079231	5.907933	0.072403	1.54	Down	0.004306392	AL031778	215720_s_at	-	-	-	-
5.562053	0.120025	4.936847	0.080372	1.54	Down	0.012367269	NM_018375	217859_s_at	Solute carrier family 39 (zinc transporter), member 9	Hs.432690	55334	SLC39A9
4.870257	0.100791	5.494697	0.084245	1.54	Up	0.008947482	NM_018038	220458_at	FLJ10246	-	55104	-
7.621837	0.148244	8.245823	0.089006	1.54	Up	0.022582484	NM_003563	204640_s_at	Speckle-type POZ protein	Hs.463382	8405	SPOP
4.912253	0.100236	5.535647	0.014315	1.54	Up	0.003531606	AL567411	204995_at	Cyclin-dependent kinase 5, regulatory subunit 1 (p35)	Hs.500015	8851	CDK5R1
6.667453	0.085503	6.04547	0.194156	1.54	Down	0.042736036	AW471145	226279_at	Protease, serine, 23	Hs.25338	11098	PRSS23
5.583743	0.124058	4.96204	0.083814	1.54	Down	0.014231036	NM_007211	207754_at	Ras association (RalGDS/AF-6) domain family 8	Hs.269941	11228	RASSF8
5.55391	0.113568	4.932457	0.184308	1.54	Down	0.045440482	AC_000099	216255_s_at	glutamate receptor, metabotropic 8	-	2918	-
3.736517	0.153262	4.35675	0.096313	1.54	Up	0.026621819	AW975057	228751_at	CDC-like kinase 4	Hs.406557	57396	CLK4
8.449973	0.078034	9.070003	0.197632	1.54	Up	0.043326988	AF146696	223287_s_at	Forkhead box P1	Hs.431498	27086	FOXP1
11.9684	0.054663	11.349267	0.022984	1.54	Down	0.000475426	BE930017	1565717_s_at	-	-	-	-
6.221577	0.091721	5.603103	0.038754	1.54	Down	0.003418808	AB056663	209743_s_at	Itchy homolog E3 ubiquitin protein ligase (mouse)	Hs.632272	83737	ITCH
6.086753	0.159356	5.46907	0.05645	1.53	Down	0.021701412	AF356518	231720_s_at	Junctional adhesion molecule 3	Hs.150718	83700	JAM3
6.174377	0.095646	5.557413	0.145828	1.53	Down	0.024062737	AF312393	208790_s_at	Polymerase I and transcript release factor	Hs.437191	284119	PTRF
6.919527	0.086482	6.304047	0.018348	1.53	Down	0.002237446	AA813260	212272_at	Lipin 1	Hs.467740	23175	LPIN1
8.17152	0.049572	7.556243	0.042914	1.53	Down	0.000718512	BC004516	210734_x_at	MYC associated factor X	Hs.285354	4149	MAX
6.201013	0.03542	5.58788	0.090515	1.53	Down	0.003229175	AF156225	214530_x_at	Erythrocyte membrane protein band 4.1 (elliptocytosis 1, RH-linked)	Hs.175437	2035	EPB41
6.599777	0.164402	7.21207	0.088876	1.53	Up	0.03060779	BF511884	241776_at	Zinc finger protein 141	Hs.444405	7700	ZNF141
8.641757	0.075934	9.25362	0.18672	1.53	Up	0.038572384	BF448315	213015_at	ARTC1 mRNA, complete sequence	Hs.593612	-	-
7.79052	0.073771	8.402153	0.021232	1.53	Up	0.001344543	NM_016426	204318_s_at	G-2 and S-phase expressed 1	Hs.386189	51512	GTSE1
5.92356	0.076791	6.53489	0.094663	1.53	Up	0.007409965	BE503391	235634_at	Purine-rich element binding protein G	Hs.373778	29942	PURG
5.30594	0.128589	4.694807	0.042557	1.53	Down	0.010724281	AW612586	222596_s_at	Leucine-rich repeat-containing G protein-coupled receptor 4	Hs.502176	55366	LGR4
6.70632	0.134743	6.095993	0.143	1.53	Down	0.036001084	BC046147	1555677_s_at	-	-	-	-
5.937637	0.107619	6.547957	0.074466	1.53	Up	0.009564131	AK000144	215802_at	Transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila)	Hs.197320	7088	TLE1
7.611307	0.138006	8.221267	0.03501	1.53	Up	0.012805817	AB012305	211804_s_at	Cyclin-dependent kinase 2	Hs.19192	1017	CDK2
6.172467	0.065774	5.563297	0.031117	1.53	Down	0.00111333	AI765747	235598_at	SMAD family member 2	Hs.12253	4087	SMAD2
6.526833	0.134485	5.918413	0.015959	1.52	Down	0.010884445	NM_005207	206184_at	V-crk sarcoma virus CT10 oncogene homolog (avian)-like	Hs.592205	1399	CRKL
6.080747	0.062341	5.47265	0.184875	1.52	Down	0.03563694	AC_007228	234921_at	-	-	-	-
7.54054	0.108905	8.14817	0.137236	1.52	Up	0.025623886	AA648983	240478_at	DCN1, defective in cullin neddylation 1, domain containing 2 (S. cerevisiae)	Hs.369453	55208	DCUN1D2
7.951963	0.019703	7.346097	0.043273	1.52	Down	0.000218532	NM_024524	219558_at	ATPase type 13A3	-	79572	-
6.408283	0.143355	5.802683	0.12058	1.52	Down	0.031887467	AK001861	215820_x_at	Sorting nexin 13	Hs.585343	23161	SNX13
5.352953	0.077838	5.95847	0.173055	1.52	Up	0.033182835	AI608836	230123_at	NECAP endocytosis associated 2	Hs.437385	55707	NECAP2
5.90335	0.084375	6.507587	0.123806	1.52	Up	0.015694706	AF277897	1565483_at	Epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	Hs.488293	1956	EGFR
5.616313	0.097183	6.220287	0.107478	1.52	Up	0.014051573	AV761453	222282_at	-	-	-	-
7.8268	0.047174	8.43038	0.105818	1.52	Up	0.006472948	AV704303	238444_at	Zinc finger protein 618	Hs.142372	114991	ZNF618
8.057447	0.165865	7.455377	0.03986	1.52	Down	0.024244003	NM_024715	220495_s_at	Chromosome 5 open reading frame 14	Hs.594478	79770	C5orf14
8.709263	0.077298	8.10724	0.047149	1.52	Down	0.002656449	T79584	202884_s_at	PPP2R1B	-	-	-
7.57529	0.092361	8.17699	0.024923	1.52	Up	0.003264219	AU137607	222599_s_at	Neuron navigator 2	Hs.502116	89797	NAV2
8.01638	0.062357	7.4148	0.026989	1.52	Down	0.00089867	BC024000	1554249_a_at	Zinc finger protein 638	Hs.434401	27332	ZNF638
5.04179	0.062523	5.64309	0.10753	1.52	Up	0.008435794	AK024205	232626_at	Taste receptor, type 2, member 14	Hs.408153	50840	TAS2R14
8.608897	0.057884	8.00805	0.139663	1.52	Down	0.016479519	BG292559	201927_s_at	Plakophilin 4	Hs.407580	8502	PKP4
5.588553	0.095776	4.987767	0.031534	1.52	Down	0.003983277	NM_000232	205121_at	Sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)	Hs.438953	6443	SGCB
8.208833	0.137956	7.60813	0.163051	1.52	Down	0.048193393	AI561354	216222_s_at	-	-	-	-
8.2575	0.134537	8.85819	0.052964	1.52	Up	0.014208005	AA502936	230621_at	Isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae)	Hs.652177	285148	IAH1
8.708427	0.096206	8.10835	0.174137	1.52	Down	0.039306378	NM_018221	201299_s_at	MOB1, Mps One Binder kinase activator-like 1B (yeast)	Hs.196437	55233	MOBK1B
4.48497	0.055312	3.885197	0.184852	1.52	Down	0.035925802	AA883653	241731_x_at	Zinc finger protein 440	Hs.418192	126070	ZNF440
5.4859	0.073788	4.886673	0.047163	1.51	Down	0.002386816	AK054668	1557078_at	Schlafen family member 5	Hs.652134	162394	SLFN5
6.84282	0.059739	6.243757	0.17277	1.51	Down	0.030585786	NM_020847	1553346_a_at	trinucleotide repeat containing 6A	-	27327	-
7.144923	0.090944	6.546147	0.159268	1.51	Down	0.030940809	W93501	225742_at	-	-	-	-
4.79101	0.174649	4.19242	0.068073	1.51	Down	0.03310902	N39126	244508_at	Septin 7	Hs.191346	989	6-Sep
6.99698	0.138684	6.399017	0.119893	1.51	Down	0.03102824	NM_006599	208003_s_at	Nuclear factor of activated T-cells 5, tonicity-responsive	Hs.371987	10725	NFAT5
7.21489	0.091843	7.812667	0.118559	1.51	Up	0.016320072	NM_017741	219717_at	Chromosome 4 open reading frame 30	Hs.18861	54876	C4orf30
4.94152	0.081034	5.539	0.095768	1.51	Up	0.008888006	BE144058	235511_at	RNA binding motif protein 4B	Hs.523822	83759	RBM4B
5.57761	0.140256	6.174853	0.084039	1.51	Up	0.02171929	AW503542	242576_x_at	Phosphonoformate immuno-associated protein 5	Hs.507680	10443	PFAAP5
6.15753	0.125686	5.56184	0.149277	1.51	Down	0.037931914	AA296351	242445_at	FYVE, RhoGEF and PH domain containing 4	Hs.117835	121512	FGD4
7.591153	0.01574	6.995563	0.062465	1.51	Down	0.000760755	NM_021928	218817_at	Signal peptidase complex subunit 3 homolog (S. cerevisiae)	Hs.42194	60559	SPCS3
6.396147	0.060157	6.991717	0.138831	1.51	Up	0.017013517	NM_015678	221207_s_at	Neurobeachin	Hs.491172	26960	NBEA
6.251983	0.090815	5.657103	0.08525	1.51	Down	0.008801998	NM_014159	220946_s_at	SET domain containing 2	Hs.517941	29072	SETD2
6.926863	0.051983	6.33204	0.178966	1.51	Down	0.033160514	NM_173517	1553679_s_at	Vitamin K epoxide reductase complex, subunit 1-like 1	Hs.427232	154807	VKORC1L1
7.593243	0.123751	6.999267	0.075898	1.51	Down	0.014956244	NM_014181	219998_at	Galectin-related protein	Hs.372208	29094	HSPC159
6.328857	0.144924	6.922827	0.109463	1.51	Up	0.030776515	NM_003469	204035_at	Secretogranin II (chromogranin C)	Hs.516726	7857	SCG2
5.183833	0.166723	5.777597	0.110435	1.51	Up	0.041181281	BF194875	239709_at	Heterogeneous nuclear ribonucleoprotein A1-like	Hs.447506	144983	RP11-78J21.1
6.62285	0.065394	6.029227	0.188599	1.51	Down	0.040987926	BE910071	242781_at	Chromosome X open reading frame 39	Hs.592223	139231	CXorf39
6.64721	0.131524	6.056053	0.055897	1.51	Down	0.014416564	NM_144719	1553396_a_at	GUP1 glycerol uptake/transporter homolog (S. cerevisiae)	Hs.476041	57467	GUP1
5.817053	0.110298	6.40807	0.169328	1.51	Up	0.043044405	NM_016230	219079_at	Cytochrome b5 reductase 4	Hs.5741	51167	CYB5R4
4.510557	0.162624	5.10149	0.115762	1.51	Up	0.041541619	BE349511	243646_at	Chromosome 9 open reading frame 41	Hs.567688	138199	C9orf41
6.4936	0.037617	7.08351	0.018396	1.51	Up	0.000147351	BE963238	212834_at	-	-	-	-
7.89739	0.121342	8.48699	0.063754	1.5	Up	0.012631537	AI935915	226548_at	SH3-binding domain kinase 1	Hs.97837	388228	SBK1
6.84326	0.110181	6.25386	0.07282	1.5	Down	0.011136593	NM_024594	218433_at	Pantothenate kinase 3	Hs.591729	79646	PANK3
7.570917	0.030461	6.981973	0.087902	1.5	Down	0.003186853	AF059318	223701_s_at	Ubiquitin specific peptidase 47	Hs.577256	55031	USP47
7.763857	0.05644	8.35194	0.116785	1.5	Up	0.010545991	AI795970	223134_at	Bobby sox homolog (Drosophila)	Hs.124366	56987	BBX
6.932603	0.135223	7.520667	0.094201	1.5	Up	0.023410358	AA665058	242310_at	Formin binding protein 1-like	Hs.134060	54874	FNBP1L
7.098017	0.071397	6.51064	0.067218	1.5	Down	0.00390637	NM_020238	219769_at	Inner centromere protein antigens 135/155kDa	Hs.142179	3619	INCENP
6.635437	0.050331	6.049207	0.082723	1.5	Down	0.003756735	AV721789	229689_s_at	Transcribed locus	Hs.652690	-	-
8.51387	0.133033	9.09992	0.13066	1.5	Up	0.034749778	NM_022373	1552628_a_at	HERPUD family member 2	Hs.651273	64224	HERPUD2
7.670603	0.103972	8.256467	0.155611	1.5	Up	0.035169967	BC001745	209570_s_at	DNA segment on chromosome 4 (unique) 234 expressed sequence	-	27065	-
7.685707	0.134551	8.2714	0.094291	1.5	Up	0.023485505	AI570531	227558_at	Chromobox homolog 4 (Pc class homolog, Drosophila)	Hs.405046	8535	CBX4
